NM_200729	960	830	45.2992286302948	0.83
NM_214712	1663	1639	101.180809975337	0.94
NM_200195	1963	1946	99.0308609092092	0.91
NM_001017636	1471	1413	83.3029182542946	0.89
NM_199780	3197	2663	105.276495974607	0.93
NM_199849	1880	1774	103.656595545586	0.94
NM_201449	2975	2875	90.2543402043222	0.94
NM_001291933	915	782	102.508342737783	0.95
NM_200919	1303	1269	117.309486750926	0.94
NM_213378	1885	1114	38.9861800270415	0.9
NM_001020671	1757	108	20.6153408752107	0.99
NM_001002588	2676	210	13.8765792815684	0.82
NM_001110296	4020	1007	23.8328170932078	0.9
NM_001348188	6032	2896	27.4931908058945	0.84
NM_001128359	1707	802	23.5627184225348	0.84
NM_199929	2095	876	27.2476728943562	0.87
NM_201177	964	958	124.331280835819	0.94
NM_200389	1470	370	19.8394383433407	0.81
NM_207067	2266	359	18.8669607782708	0.85
NM_199586	2168	1828	44.292125193489	0.87
NM_213033	513	499	75.3868577403022	0.87
NM_001308825	7501	7445	100.763804127241	0.94
NM_001002630	2049	1209	31.8120967284268	0.86
NM_200535	1573	1484	52.6284159538992	0.87
NM_205638	2794	2651	85.0408119866451	0.93
NM_001200014	1100	595	27.0937360190296	0.79
NM_213219	2351	2243	108.161198233113	0.95
NM_001013521	4259	2541	31.150992097129	0.85
NM_001171585	3809	405	15.1120813594393	0.8
NM_212588	3783	1098	23.2153073855809	0.82
NM_212597	953	930	193.919025674491	0.94
NM_001045230	1680	1345	49.5125747899539	0.88
NM_001080161	958	58	13.4715650493197	0.75
NM_001020700	5869	2122	25.2981384172857	0.87
NM_001017641	743	492	32.1628072034882	0.83
NM_001077767	2732	498	16.0968567628428	0.77
NM_131792	3080	1804	42.0380749842336	0.9
NM_001172554	1718	1408	53.3162074803064	0.89
NM_001111244	4101	3976	71.7181276906057	0.92
NM_201059	2753	1480	30.7351452450698	0.85
NM_001007349	1768	614	23.0759141114103	0.8
NM_001040389	2360	1826	34.4802326610338	0.85
NM_205719	1637	52	15.8414034058773	0.57
NM_131757	3009	2720	62.5145942755277	0.93
NM_001308831	2942	1196	27.1299583489957	0.86
NM_001076733	2242	1922	50.3150848968692	0.88
NM_199818	2257	1965	54.2286535131698	0.9
NM_200759	1257	1229	113.732791755344	0.93
NM_001291357	907	781	48.7561227563926	0.87
NM_200566	1283	1094	36.6802789302019	0.86
NM_201060	620	620	480.936062633672	0.96
NM_001305468	2690	2452	48.5030005181513	0.86
NM_001109854	818	184	24.4891760937073	0.97
NM_001326382	3004	1805	37.4899042478243	0.89
NM_213497	2016	1359	41.130437515833	0.85
NM_001002676	3447	2645	60.3187859980546	0.91
NM_001039994	2532	2456	78.1881407263548	0.92
NM_001002482	1183	896	37.3664716531075	0.85
NM_001202437	1790	1427	45.663158367172	0.88
NM_001313700	1944	1844	95.8932120612105	0.93
NM_212683	2089	1568	44.5107495950231	0.89
NM_199584	3268	1298	26.6886971932042	0.86
NM_001017627	1281	894	45.7433331506756	0.92
NM_201046	1776	289	16.7592940052779	0.74
NM_001020775	1946	1582	51.5387386783445	0.89
NM_001137665	4510	2291	41.7864581167054	0.93
NM_001007406	2446	1528	40.1468458057415	0.89
NM_200866	2019	1634	57.9309453100256	0.93
NM_131457	2277	175	13.3396569622188	0.73
NM_001007455	1481	677	25.0104607963807	0.79
NM_001328200	1214	1175	88.5169915639221	0.91
NM_001001729	2524	979	24.3600024374418	0.85
NM_213194	1617	1576	79.2848923216457	0.91
NM_001080184	1867	1862	383.614493944496	0.97
NM_001089347	2094	2019	48.7440717346839	0.87
NM_200025	417	416	292.437939144836	0.93
NM_207068	2274	146	14.2199133522352	0.83
NM_001002384	2677	2437	45.6062339779425	0.87
NM_200908	2479	1193	28.8016400968685	0.84
NM_001003619	2065	1372	36.5100215997892	0.86
NM_001002173	2923	1190	20.7432613072634	0.81
NM_201018	1382	487	23.9910800139998	0.85
NM_001098736	1316	4	12.4621271180159	0.54
NM_001045050	2143	174	14.5855109740824	0.84
NM_001199913	891	645	34.8623044546767	0.86
NM_194397	1204	741	207.927908789741	0.96
NM_001105584	1225	106	13.1591590406493	0.76
NM_213536	1947	1941	125.467278537786	0.93
NM_001004673	844	640	91.2278393147106	0.93
NM_001077574	1935	170	14.7423228394588	0.73
NM_001007442	2217	1437	35.5022701231667	0.86
NM_001079955	2693	727	21.0902705237507	0.82
NM_001033105	1987	348	18.2403751263227	0.76
NM_200507	1775	1200	47.8001912618107	0.94
NM_212919	1267	209	15.4747145867167	0.74
NM_131012	2939	1530	35.8375085980919	0.9
NM_001109866	1832	1075	34.953142927543	0.91
NM_200572	1806	548	22.8842931257187	0.83
NM_001007364	1096	1082	158.398614530199	0.95
NM_212586	3074	3016	126.684366389501	0.94
NM_001002869	2626	1066	26.2961372978623	0.83
NM_001045224	339	214	27.3592773082362	0.77
NM_198912	1700	241	15.4529705733962	0.84
NM_201031	1453	1339	119.359289808509	0.95
NM_001098264	1101	901	48.3098073166127	0.89
NM_153663	2643	2586	168.776621835194	0.96
NM_001003504	2179	1940	60.030459687365	0.9
NM_199956	2049	2045	229.085176488616	0.96
NM_001007777	1542	1051	35.9571248729909	0.86
NM_199911	2305	127	11.6873561115115	0.69
NM_001115138	2450	554	17.3986003415346	0.83
NM_001014355	2386	1973	62.5390577868643	0.94
NM_001002198	2214	1160	31.1017257437914	0.84
NM_131427	2914	2898	163.634548269	0.96
NM_213087	2405	554	18.4197505550654	0.74
NM_001316693	3720	2005	37.4039045670712	0.9
NM_213099	2644	2623	112.091906998907	0.93
NM_153659	2575	2249	52.633817704891	0.89
NM_001267697	795	483	31.3000131572646	0.84
NM_200554	1243	1218	79.7636895167832	0.91
NM_200526	1781	1582	46.7633107336874	0.84
NM_214706	1706	1695	342.623095524726	0.96
NM_001278600	4540	3818	58.5210129966052	0.91
NM_213018	2498	1039	23.7960469889435	0.84
NM_199773	1731	1729	212.862358097103	0.96
NM_001123007	734	732	194.370996454984	0.94
NM_001003452	1457	1442	152.401309255697	0.95
NM_200093	1633	967	35.9937549313169	0.88
NM_200690	1889	1820	53.0351198306098	0.86
NM_200008	762	762	830.087654900625	0.96
NM_001082798	1346	1292	78.4925325796143	0.9
NM_001256177	1818	533	21.2549506625265	0.8
NM_001316932	1531	972	36.8318138341814	0.87
NM_001103198	2250	1551	34.4017432216231	0.84
NM_212996	717	717	1189.15493896622	0.97
NM_001001830	3762	3530	81.6664634473374	0.93
NM_001161749	2864	396	16.3134917413317	0.84
NM_001326405	1647	808	29.7454538104425	0.88
NM_001077743	2781	2711	130.154035062952	0.96
NM_199746	2436	2422	303.485689460444	0.96
NM_001098756	1306	123	16.7969748523466	0.87
NM_001082994	4176	3253	44.2881137398524	0.85
NM_199996	1431	1186	436.556587042607	0.98
NM_001003995	1512	1501	165.310215655829	0.94
NM_001002499	530	445	88.7086524289731	0.94
NM_001102634	544	521	214.424209603171	0.98
NM_001351700	2305	1900	675.048303895002	0.98
NM_001017801	916	916	149.696093561195	0.95
NM_001044858	6394	4528	70.4853439087478	0.94
NM_001277119	3428	953	21.9264621107515	0.84
NM_001002728	3254	402	13.0796771496065	0.79
NM_001002204	1318	1209	44.2174118537879	0.87
NM_001007152	1673	248	15.0799238377951	0.8
NM_213058	2340	2316	76.0506485460903	0.91
NM_001282048	631	385	59.8443363570223	0.92
NM_001123288	3124	2975	77.3114966620066	0.92
NM_001031669	1133	610	26.4022273882834	0.79
NM_001089546	1288	1261	149.330933879111	0.94
NM_001144793	820	813	136.510667300732	0.94
NM_001045182	1962	1897	89.7989833535663	0.95
NM_200497	1993	402	17.7048780664134	0.75
NM_212738	2814	693	21.6574354924149	0.83
NM_001008640	1266	539	24.3884154158124	0.81
NM_200546	1536	219	20.1970341965591	0.83
NM_001002598	1240	1069	36.2492943362655	0.84
NM_001080693	1276	1207	69.9721604087098	0.91
NM_001347687	5578	430	12.3716366944226	0.88
NM_001080034	1078	1030	86.0500613160104	0.93
NM_207085	732	499	31.5544893017369	0.84
NM_173236	2213	2201	343.529493966067	0.96
NM_001328045	3464	2297	31.7902159482402	0.87
NM_001081629	3711	3649	170.976175547243	0.96
NM_201488	2650	2626	283.462340223673	0.97
NM_213189	1964	350	18.1472569395929	0.75
NM_001025169	1395	927	41.2126797678472	0.9
NM_001310042	4206	1112	24.894614944848	0.88
NM_001200020	2734	2652	113.023544700231	0.94
NM_200605	1950	1669	43.7549536672262	0.88
NM_199850	1154	1133	86.0366706867961	0.92
NM_174863	5421	664	16.5927157533055	0.74
NM_201160	1378	835	26.3137681365588	0.79
NM_001004665	755	726	248.243339683717	0.96
NM_001089468	659	0	13.3982165155447	n/a
NM_131760	1239	1197	204.73668576157	0.94
NM_001111178	2169	858	24.3889944388143	0.83
NM_001198889	1425	1151	68.9584268587212	0.93
NM_001017579	953	2	13.7030983255107	n/a
NM_001305543	2242	2083	58.2849621342069	0.89
NM_199732	1540	1396	50.4297788296963	0.88
NM_001037805	3692	3266	50.7816867443741	0.89
NM_199545	2659	2569	97.1860028602265	0.93
NM_001030123	7267	4042	40.9965017530731	0.91
NM_001305588	928	873	168.197149731443	0.94
NM_001006093	2689	1893	33.27206130509	0.82
NM_001007445	1343	446	21.3609131879569	0.78
NM_001105134	549	540	69.6876656968164	0.89
NM_001115070	1437	161	17.2463970722694	0.93
NM_213524	3052	713	19.0012289476556	0.79
NM_001017882	1638	1164	28.0535724513747	0.79
NM_001009912	1198	255	19.0374781021902	0.82
NM_001309458	1052	985	117.920328506956	0.94
NM_001145579	3579	3533	108.683820417339	0.93
NM_001005942	925	68	11.762667165236	0.73
NM_199593	1474	401	16.0484388243241	0.87
NM_199879	2871	320	14.2601402484042	0.75
NM_201109	1832	993	26.7592533662417	0.81
NM_001014335	1803	492	16.7203137588427	0.77
NM_001083569	1535	205	17.2022586776733	0.81
NM_201324	2071	2052	108.04446776789	0.95
NM_001114898	1954	285	18.343939088853	0.76
NM_201465	2917	2544	43.6610052741554	0.86
NM_001014815	1628	1042	29.3652122680733	0.82
NM_201508	1982	296	14.007686083448	0.77
NM_001305467	2299	1526	39.527074489437	0.86
NM_194408	2698	2676	104.390071695093	0.92
NM_200563	1549	1280	47.4329700859826	0.86
NM_213222	1669	1430	41.3014390225883	0.82
NM_001017994	1879	1751	138.551014443819	0.94
NM_200081	4633	1053	20.8967506781461	0.84
NM_212710	2233	2200	172.269191879931	0.95
NM_001003432	636	633	555.042397665921	0.96
NM_001045403	1559	96	16.5846831764097	0.7
NM_001166205	3776	1103	21.8209187596531	0.84
NM_001098487	1677	1161	33.6975095667697	0.83
NM_212832	2205	2182	331.57929110664	0.98
NM_001122705	3408	834	20.2935913020614	0.83
NM_001003623	2252	2240	200.364967833056	0.95
NM_001130794	827	185	19.6472061428143	0.75
NM_177479	912	912	280.70619528064	0.96
NM_199213	4211	470	13.8260311847738	0.88
NM_001114738	1404	816	30.1207584000511	0.81
NM_131594	2098	1988	70.9110994356698	0.91
NM_201089	3103	3007	84.5202344094384	0.93
NM_001034180	1807	1792	99.7144257744872	0.92
NM_213520	2896	2026	45.4610574416844	0.91
NM_213185	1250	1246	261.595905229924	0.96
NM_001099254	2149	151	13.7458085402277	0.8
NM_001079703	1422	1408	89.6549954542633	0.9
NM_001110372	1809	451	19.4397490056783	0.79
NM_200400	1073	182	18.5086665180927	0.8
NM_001024817	3247	2932	80.1908979474352	0.93
NM_001001840	3472	1710	29.870194546057	0.88
NM_198877	1044	959	40.4423899095144	0.82
NM_001002071	1135	371	21.6758963029786	0.76
NM_131206	2261	2186	67.6786092150574	0.93
NM_214694	1764	196	14.1177825382598	0.83
NM_001076556	1931	1894	100.249226444754	0.93
NM_200582	1662	1620	82.5097598541703	0.9
NM_212647	4124	3079	36.8456034437512	0.86
NM_001013536	1099	1096	495.297620028442	0.96
NM_213301	1976	1889	66.9913469378808	0.91
NM_001044311	1860	1557	46.0779037443668	0.87
NM_001004003	3275	3258	158.42883479335	0.94
NM_001083577	3079	3017	161.909639079164	0.94
NM_199692	2181	2153	149.192679585604	0.94
NM_001114429	3081	1600	30.9205101899468	0.87
NM_131621	4159	504	12.5575027576029	0.73
NM_001126416	4124	406	14.0583176548218	0.79
NM_001044870	2136	779	20.9736016274519	0.81
NM_001290146	967	910	63.9697731086798	0.92
NM_001328361	1780	450	19.5846685958053	0.87
NM_001003503	1289	1277	131.8939885041	0.93
NM_200737	485	464	68.8614251796365	0.92
NM_199558	4692	932	17.0809760541595	0.85
NM_001004017	1026	474	23.64347012188	0.8
NM_001076561	1482	1361	79.6631422499007	0.91
NM_001045189	3732	2649	52.202275400593	0.92
NM_001102640	1018	600	31.3766497211512	0.86
NM_201317	2366	2156	62.2670425431835	0.89
NM_001003415	1479	1464	81.185605621723	0.9
NM_213327	1276	68	12.9201763536396	0.64
NM_001110417	3935	3146	61.8842980988568	0.92
NM_212691	2508	1458	44.4484072918593	0.9
NM_001199372	980	0	11.7319903786598	n/a
NM_212891	1624	1591	72.9876872663434	0.9
NM_153672	571	21	16.6314342820609	0.86
NM_001005778	1657	407	16.2440603195497	0.76
NM_001045054	826	630	32.9679424113182	0.83
NM_001313708	1199	782	35.4843374416571	0.85
NM_001347570	4454	1626	22.5117535456761	0.83
NM_131773	3544	3482	112.803536977529	0.94
NM_001202436	817	684	39.7386814441276	0.86
NM_200739	1599	142	13.3815889743089	0.7
NM_001110480	2958	2020	38.5519470371804	0.88
NM_001003544	1244	1233	122.81110045901	0.92
NM_001281721	1433	1433	2207.6183289476	0.98
NM_001017639	1424	1374	64.9256461824914	0.89
NM_001083842	2227	2112	86.3094162128498	0.94
NM_001328036	7934	4936	588.874836075536	1
NM_201486	2955	2183	34.6266212668847	0.84
NM_203460	1484	136	14.0629112920493	0.73
NM_001040052	1228	440	112.532099597298	0.97
NM_001044813	1848	24	12.1465502155256	0.8
NM_201061	504	501	380.886824205448	0.95
NM_001003645	1961	1759	51.0946849525529	0.89
NM_001302507	934	525	30.7425329279325	0.84
NM_213415	3487	1307	22.5125321403338	0.82
NM_001346160	3948	126	13.1361197254434	1
NM_001111232	2835	402	14.2716662603474	0.77
NM_001076727	2161	270	13.4374859042334	0.73
NM_001122786	2608	496	18.3936344666268	0.8
NM_001100006	2472	590	20.4480147653486	0.72
NM_001030240	1722	540	19.9924807986043	0.71
NM_001020587	1180	581	28.4281748631873	0.83
NM_001201442	683	622	295.695435204657	0.97
NM_001346284	5060	2598	34.1919982327109	0.89
NM_212748	1912	959	27.2417409026642	0.8
NM_001197074	3295	2966	56.6943388724165	0.9
NM_001122749	4702	4678	166.172210669539	0.96
NM_001139480	3940	2878	51.29861278108	0.9
NM_001126397	3015	145	11.8367115660638	0.7
NM_001326710	1280	869	35.5467272489859	0.85
NM_001003592	1407	1337	54.2931536331589	0.88
NM_001310044	899	757	50.9161072580923	0.89
NM_001007453	3273	1872	27.6243280983734	0.82
NM_212615	1918	1912	199.901275887048	0.94
NM_001122704	1034	338	23.5481323715275	0.85
NM_001083828	2330	85	13.1511447435552	0.68
NM_001020645	1591	1439	64.315414029952	0.91
NM_001328165	2302	389	18.0200968168205	0.84
NM_001103194	1392	1005	117.70554218974	0.95
NM_131370	1938	1002	31.109709802808	0.86
NM_001020629	2629	1292	24.0610076430097	0.82
NM_001328544	2829	391	14.2366096591094	0.8
NM_001290015	3895	3696	65.7262382446368	0.89
NM_001003642	1609	46	12.6641055707925	0.77
NM_001044793	3240	1446	32.2222655636787	0.89
NM_199830	1864	1373	29.5466758411347	0.82
NM_001100015	2741	2296	45.8897786923413	0.86
NM_001045161	3825	783	16.6630505538567	0.77
NM_212689	1736	675	25.6762834701289	0.84
NM_001002067	764	744	238.759887543104	0.95
NM_001004650	3197	277	12.0724875528712	0.8
NM_001017896	893	882	193.976595963749	0.95
NM_201185	1255	1239	162.215569396927	0.95
NM_213334	944	935	233.006026583729	0.95
NM_131734	904	884	655.415389998065	0.96
NM_201050	1959	1955	256.640957934814	0.96
NM_001326613	741	0	14.153045622178	n/a
NM_001327885	3533	2949	57.2797528898243	0.89
NM_001045312	2880	495	15.4157961482341	0.79
NM_152978	1570	1541	89.4594942031856	0.92
NM_001002423	1529	334	19.4662796374798	0.83
NM_001328210	2085	1995	62.5275647595658	0.9
NM_001201400	768	36	12.7281033231265	0.79
NM_194391	1438	1426	94.0214119145029	0.93
NM_001199754	3208	1598	25.3770910467175	0.79
NM_001080615	788	5	14.4732646388153	0.87
NM_001002578	1677	1120	40.6894669762641	0.87
NM_200312	1837	1246	36.3880033667078	0.86
NM_199868	4544	1169	18.0587947498634	0.82
NM_201513	1945	1938	307.578749655638	0.96
NM_131382	1726	1702	194.878262201245	0.94
NM_200523	1500	1479	84.1039883431957	0.91
NM_205639	2255	2148	74.9596406282727	0.93
NM_001005990	1319	263	22.1945848849672	0.76
NM_001002569	952	560	28.6160837777832	0.83
NM_001080169	5003	4025	44.2973384350302	0.89
NM_001312897	3464	3401	129.598293793061	0.95
NM_001099235	1432	1293	74.3923710208958	0.96
NM_001256622	2855	170	15.2336844643569	0.76
NM_200322	1385	1375	137.206489136893	0.95
NM_001083005	2055	1668	44.7834669274159	0.87
NM_001002704	1143	748	51.9980284983059	0.91
NM_205752	2930	1216	23.7977500057816	0.85
NM_001080605	3471	3451	87.9274655064917	0.92
NM_001076663	2902	1376	26.8727011307426	0.84
NM_198368	1410	1092	41.3824184713885	0.86
NM_212599	3242	3222	137.058824781464	0.95
NM_001013349	1559	92	11.8038865841854	0.7
NM_001082837	2181	2143	123.967318482972	0.93
NM_001308548	3529	979	19.9478993801117	0.82
NM_001002659	1300	1257	72.5543289615301	0.91
NM_001312899	1327	1133	58.8400736268966	0.91
NM_001002535	994	497	26.7357960516595	0.8
NM_001007168	1086	982	133.747622911693	0.93
NM_001003624	1417	90	12.4555713585682	0.77
NM_001109848	1671	588	22.4958265084235	0.78
NM_001020484	1611	1519	57.2778718889162	0.87
NM_200151	1250	431	22.8214515317127	0.83
NM_001244736	1475	919	36.7001389159908	0.89
NM_001008647	1645	725	25.3105168165702	0.81
NM_212632	2072	1821	309.178798276472	0.96
NM_001080620	2294	1506	47.4609572975089	0.91
NM_001089466	4316	1274	22.688060185346	0.84
NM_199756	1039	1035	92.6378302467056	0.92
NM_199986	1703	1683	70.1437290499112	0.91
NM_001089372	757	528	35.9999810236711	0.88
NM_200243	1919	426	15.2303803413422	0.77
NM_213503	4437	2639	39.9858939151285	0.91
NM_001110403	2335	2335	1309.05742283748	0.97
NM_200592	2770	1355	26.0845681821719	0.85
NM_001002298	3563	2770	34.8124154466997	0.82
NM_001309188	1159	344	18.0603289733038	0.79
NM_200298	785	769	815.730117236839	0.97
NM_001100011	2627	227	12.66958319963	0.75
NM_200988	2330	2315	152.419522408213	0.94
NM_001017662	1265	698	31.0428403686288	0.87
NM_200010	1237	1218	101.225778044878	0.91
NM_001020654	1844	81	12.6914372037648	0.85
NM_001002746	2999	354	13.5672321065255	0.77
NM_001089386	918	815	44.9167464773297	0.88
NM_145118	6327	4656	58.9367701030785	0.93
NM_001320391	1216	948	33.9202072342961	0.83
NM_131375	1074	54	11.8327703958097	0.84
NM_001122708	1651	1583	65.0866007417115	0.9
NM_001017696	1057	527	26.024033075597	0.82
NM_001079995	2160	256	15.2638314621443	0.87
NM_200257	3057	2956	74.8380510334384	0.93
NM_001037389	2159	1799	39.9499826983459	0.87
NM_001328122	1014	855	60.2200703302332	0.9
NM_001076589	1715	595	22.7980477406419	0.82
NM_001037413	1534	627	22.2192724565526	0.74
NM_200670	2656	1798	44.6263733693102	0.92
NM_001243875	4994	1872	37.4098269261883	0.93
NM_199954	1918	654	20.883131795052	0.8
NM_131156	2379	493	20.5898042226592	0.91
NM_001089363	2146	2120	79.8947040494224	0.93
NM_001256642	2341	1584	40.7875246210908	0.89
NM_131452	2133	2125	303.367595835261	0.96
NM_213403	3662	3599	94.9697953356313	0.93
NM_213318	4038	3068	50.1560249959136	0.9
NM_001045419	2626	1769	50.6797572234472	0.92
NM_001110402	2213	2193	103.207219004487	0.94
NM_001303101	585	465	38.6351441918308	0.83
NM_001098481	616	577	58.4170720349855	0.86
NM_001100438	737	661	119.0952810878	0.95
NM_001214910	4538	1198	19.9652735233003	0.86
NM_201181	1730	1652	96.1527386280399	0.94
NM_001009988	5649	1463	17.811055587946	0.86
NM_001077600	2652	2450	67.2095312922046	0.9
NM_001002546	1137	1128	134.628616894014	0.93
NM_213053	2688	2675	208.362187465102	0.95
NM_001006663	2288	1391	33.8838935553148	0.86
NM_201306	2066	1951	49.4272852900934	0.86
NM_001099976	1547	547	22.2015434130756	0.84
NM_213295	2088	1963	55.3050462831173	0.87
NM_001020534	691	686	115.105703817346	0.91
NM_205658	522	485	84.7896680701122	0.92
NM_131364	1908	1821	63.6316599341521	0.89
NM_200528	2449	1574	30.7939285921388	0.83
NM_001256029	2041	2005	132.75508449285	0.94
NM_001003836	2447	1215	28.8308993273797	0.83
NM_200720	900	877	373.537434227735	0.96
NM_131429	1906	501	17.5601820073088	0.76
NM_205537	1272	1261	224.077441926796	0.96
NM_212865	693	185	19.6156200080089	0.69
NM_001034976	1886	1860	116.29999441108	0.93
NM_200952	1832	1097	33.4377222955934	0.88
NM_199734	1635	1622	174.712475516552	0.94
NM_001281872	3056	100	11.8193927701011	0.78
NM_001003500	1606	51	12.3932248240217	0.7
NM_201150	2663	586	15.4477958963588	0.83
NM_214759	2298	2223	70.2807356775212	0.91
NM_001110476	2539	162	14.7488887048845	0.76
NM_001017582	728	722	244.120124210276	0.95
NM_200835	2679	2669	126.046123379006	0.95
NM_200667	4664	3702	58.7250181047847	0.92
NM_130953	2528	945	27.1006180723991	0.88
NM_001077553	1893	263	13.7646442600485	0.7
NM_001017806	928	894	69.4918645881882	0.9
NM_001002061	1202	424	23.2547128685709	0.81
NM_001098263	773	66	14.1900200949503	0.77
NM_001328094	1400	898	27.2093458086235	0.78
