chr1	20362	20394	-	chr1	20473	20492	-	305	1
chr1	20407	20427	-	chr1	190899	190921	-	309	1
chr1	20437	20460	-	chr1	190909	190939	-	310	1
chr1	20441	20469	-	chr1	22230	22258	-	312	1
chr1	20456	20477	-	chr1	190912	190933	-	315	1
chr1	21036	21056	-	chr1	191293	191324	-	331	1
chr1	21249	21278	-	chr1	190601	190621	-	342	1
chr1	21285	21313	-	chr1	193914	193942	-	344	1
chr1	21817	21846	-	chr1	21918	21951	-	356	1
chr1	22360	22378	-	chr1	22444	22487	-	392	1
chr1	22377	22396	-	chr1	192873	192893	-	404	1
chr1	22465	22502	-	chr1	192874	192900	-	415	1
chr1	22912	22927	-	chr1	22929	22949	-	443	1
chr1	23339	23358	-	chr1	193798	193821	-	462	1
chr1	24351	24370	-	chr1	194508	194553	-	492	1
chr1	24534	24553	-	chr1	24577	24624	-	500	1
chr1	24542	24558	-	chr1	194991	195009	-	501	1
chr1	24756	24780	-	chr1	195255	195281	-	510	1
chr1	24774	24799	-	chr1	24802	24833	-	512	1
chr1	24855	24886	-	chr1	188995	189026	-	518	1
chr1	24929	24956	-	chr1	25086	25105	-	523	1
chr1	25046	25065	-	chr1	195521	195541	-	532	1
chr1	25197	25236	-	chr1	25835	25855	-	536	1
chr1	25617	25635	-	chr1	25637	25654	-	542	1
chr1	27615	27644	-	chr1	198089	198113	-	576	1
chr1	27740	27762	-	chr1	196988	197015	-	579	1
chr1	28846	28871	-	chr1	199319	199346	-	592	1
chr1	95284	95301	-	chr1	271840	271866	-	625	1
chr1	95284	95301	-	chr1	405697	405723	-	626	1
chr1	95284	95301	-	chr1	641447	641473	-	627	1
chr1	95825	95841	-	chr1	95853	95901	-	629	1
chr1	106698	106720	-	chr1	283219	283250	-	640	1
chr1	107467	107482	-	chr1	109237	109268	-	641	1
chr1	107467	107482	-	chr1	285807	285838	-	642	1
chr1	111897	111919	-	chr1	273324	273351	-	647	1
chr1	113896	113911	-	chr1	288455	288477	-	649	1
chr1	113896	113911	-	chr1	467897	467919	-	650	1
chr1	113896	113911	-	chr1	702874	702896	-	651	1
chr1	115017	115038	-	chr1	291457	291480	-	652	1
chr1	115017	115038	-	chr1	470899	470922	-	653	1
chr1	115017	115038	-	chr1	705876	705899	-	654	1
chr1	116810	116836	-	chr1	293355	293378	-	655	1
chr1	116810	116836	-	chr1	472796	472819	-	656	1
chr1	116810	116836	-	chr1	707774	707797	-	657	1
chr1	117754	117781	-	chr1	294256	294278	-	658;659	2
chr1	117754	117781	-	chr1	473697	473719	-	660;661	2
chr1	117754	117781	-	chr1	708675	708697	-	662;663	2
chr1	119915	119938	-	chr1	119943	119961	-	664	1
chr1	127900	127918	-	chr1	483739	483761	-	667;669	2
chr1	127900	127918	-	chr1	718732	718754	-	668;670	2
chr1	128573	128598	-	chr1	484526	484549	-	671	1
chr1	128573	128598	-	chr1	719519	719542	-	672	1
chr1	131275	131301	-	chr1	131307	131328	-	674	1
chr1	131568	131597	-	chr1	131647	131668	-	675	1
chr1	132573	132604	-	chr1	488433	488464	-	683	1
chr1	132573	132604	-	chr1	723430	723461	-	684	1
chr1	132876	132898	-	chr1	488887	488924	-	688	1
chr1	132890	132914	-	chr1	488816	488833	-	686;691	2
chr1	132890	132914	-	chr1	723813	723830	-	687;692	2
chr1	132880	132904	-	chr1	488791	488814	-	689	1
chr1	132880	132904	-	chr1	723788	723811	-	690	1
chr1	133536	133561	-	chr1	489503	489519	-	695;696	2
chr1	133536	133561	-	chr1	724500	724516	-	697;698	2
chr1	134417	134463	-	chr1	490380	490396	-	699	1
chr1	134417	134463	-	chr1	725383	725399	-	700	1
chr1	134679	134711	-	chr1	725463	725493	-	702	1
chr1	134804	134820	-	chr1	490724	490748	-	703	1
chr1	134804	134820	-	chr1	725727	725751	-	704	1
chr1	135056	135074	-	chr1	490993	491038	-	705;707	2
chr1	135056	135074	-	chr1	725996	726041	-	706;708	2
chr1	135120	135141	-	chr1	135249	135271	-	709	1
chr1	135139	135162	-	chr1	135230	135246	-	710	1
chr1	135711	135743	-	chr1	491276	491297	-	736	1
chr1	135711	135743	-	chr1	726279	726300	-	737	1
chr1	135752	135768	-	chr1	491709	491737	-	738	1
chr1	135752	135768	-	chr1	726712	726740	-	739	1
chr1	137869	137880	-	chr1	493017	493037	-	760;764	2
chr1	137869	137880	-	chr1	727923	727943	-	761;765	2
chr1	137874	137900	-	chr1	137929	137966	-	766	1
chr1	138398	138417	-	chr1	493557	493577	-	778	1
chr1	138398	138417	-	chr1	728463	728483	-	779	1
chr1	138562	138587	-	chr1	138611	138649	-	782	1
chr1	138683	138705	-	chr1	493810	493853	-	790	1
chr1	138683	138705	-	chr1	728716	728759	-	791	1
chr1	138877	138897	-	chr1	494040	494059	-	793	1
chr1	138877	138897	-	chr1	728946	728965	-	794	1
chr1	138910	138931	-	chr1	494072	494096	-	797	1
chr1	138910	138931	-	chr1	728978	729002	-	798	1
chr1	138961	138980	-	chr1	494106	494129	-	800	1
chr1	138961	138980	-	chr1	729012	729035	-	801	1
chr1	139148	139170	-	chr1	494312	494333	-	802	1
chr1	139148	139170	-	chr1	729218	729239	-	803	1
chr1	139358	139374	-	chr1	139376	139403	-	805	1
chr1	140282	140305	-	chr1	490982	491003	-	811	1
chr1	140282	140305	-	chr1	725985	726006	-	812	1
chr1	141212	141242	-	chr1	499540	499555	-	816	1
chr1	141212	141242	-	chr1	741270	741285	-	818;819	2
chr1	141805	141843	-	chr1	500024	500049	-	820	1
chr1	141805	141843	-	chr1	741754	741779	-	821	1
chr1	141857	141879	-	chr1	500114	500153	-	822	1
chr1	141857	141879	-	chr1	741844	741883	-	823	1
chr1	143944	143961	-	chr1	494489	494505	-	835	1
chr1	143944	143961	-	chr1	729395	729411	-	836	1
chr1	143970	143993	-	chr1	146267	146285	-	837	1
chr1	145890	145915	-	chr1	504439	504480	-	846	1
chr1	145890	145915	-	chr1	746154	746195	-	847	1
chr1	145925	145948	-	chr1	504479	504519	-	848	1
chr1	145925	145948	-	chr1	746194	746234	-	849	1
chr1	146461	146483	-	chr1	744303	744334	-	856	1
chr1	147177	147197	-	chr1	505744	505767	-	859	1
chr1	147177	147197	-	chr1	747455	747478	-	860	1
chr1	147377	147412	-	chr1	505899	505920	-	863	1
chr1	147377	147412	-	chr1	747610	747631	-	864	1
chr1	147652	147680	-	chr1	505486	505505	-	865	1
chr1	147652	147680	-	chr1	747202	747221	-	866	1
chr1	148079	148098	-	chr1	506655	506677	-	867	1
chr1	148079	148098	-	chr1	748366	748388	-	868	1
chr1	150247	150261	-	chr1	508770	508801	-	872;873;876;878	4
chr1	150247	150261	-	chr1	750482	750513	-	874;875;877;879	4
chr1	152278	152293	-	chr1	510782	510822	-	883	1
chr1	152278	152293	-	chr1	752499	752539	-	884	1
chr1	153253	153272	-	chr1	511814	511833	-	887	1
chr1	153253	153272	-	chr1	753531	753550	-	888	1
chr1	153483	153515	-	chr1	510286	510317	-	889	1
chr1	153483	153515	-	chr1	752003	752034	-	890	1
chr1	153496	153521	-	chr1	504188	504224	-	891	1
chr1	153496	153521	-	chr1	745903	745939	-	892	1
chr1	155088	155111	-	chr1	513653	513681	-	897	1
chr1	155769	155802	-	chr1	507633	507652	-	903	1
chr1	155769	155802	-	chr1	749345	749364	-	904	1
chr1	160563	160583	-	chr1	517903	517928	-	912	1
chr1	160563	160583	-	chr1	759772	759797	-	913	1
chr1	164615	164638	-	chr1	494696	494719	-	928	1
chr1	164615	164638	-	chr1	498103	498126	-	929	1
chr1	164615	164638	-	chr1	729602	729625	-	930	1
chr1	164615	164638	-	chr1	733011	733034	-	931	1
chr1	164615	164638	-	chr1	736417	736440	-	932	1
chr1	164615	164638	-	chr1	739833	739856	-	933	1
chr1	164755	164776	-	chr1	523063	523084	-	935;939	2
chr1	164755	164776	-	chr1	764927	764948	-	936;940	2
chr1	164750	164777	-	chr1	522900	522923	-	937	1
chr1	164750	164777	-	chr1	764764	764787	-	938	1
chr1	167493	167509	-	chr1	167552	167593	-	942;943	2
chr1	169081	169103	-	chr1	169193	169235	-	946	1
chr1	169229	169264	-	chr1	523299	523320	-	949	1
chr1	169229	169264	-	chr1	765159	765180	-	950	1
chr1	170045	170078	-	chr1	170259	170288	-	951	1
chr1	173766	173781	-	chr1	531225	531272	-	955;956	2
chr1	173849	173864	-	chr1	768580	768610	-	958	1
chr1	175183	175205	-	chr1	533732	533752	-	959	1
chr1	175183	175205	-	chr1	775539	775559	-	960	1
chr1	176558	176582	-	chr1	535091	535112	-	962	1
chr1	176558	176582	-	chr1	776906	776927	-	963	1
chr1	178641	178659	-	chr1	178745	178769	-	964	1
chr1	183927	183947	-	chr1	184197	184230	-	996	1
chr1	184745	184777	-	chr1	184814	184831	-	1000	1
chr1	184936	184969	-	chr1	185162	185177	-	1001	1
chr1	185188	185213	-	chr1	185486	185519	-	1016	1
chr1	185198	185226	-	chr1	185549	185566	-	1018	1
chr1	185538	185554	-	chr1	186644	186689	-	1036	1
chr1	185836	185852	-	chr1	185853	185879	-	1046	1
chr1	186871	186888	-	chr1	186890	186925	-	1083	1
chr1	187201	187232	-	chr1	187828	187849	-	1092;1093	2
chr1	187420	187460	-	chr1	188512	188528	-	1101;1102	2
chr1	187446	187482	-	chr1	187487	187515	-	1110	1
chr1	187477	187494	-	chr1	195384	195409	-	1112	1
chr1	187556	187592	-	chr1	187857	187880	-	1117;1118	2
chr1	187896	187923	-	chr1	187925	187952	-	1130	1
chr1	188500	188535	-	chr1	200096	200123	-	1150	1
chr1	188555	188585	-	chr1	199837	199859	-	1156	1
chr1	188745	188772	-	chr1	189603	189620	-	1162	1
chr1	189014	189039	-	chr1	189048	189066	-	1171	1
chr1	189421	189438	-	chr1	189464	189487	-	1194	1
chr1	189524	189546	-	chr1	190972	190989	-	1200	1
chr1	189712	189732	-	chr1	189802	189826	-	1209	1
chr1	189712	189733	-	chr1	189889	189915	-	1210	1
chr1	190414	190429	-	chr1	190434	190471	-	1237	1
chr1	190885	190917	-	chr1	190996	191015	-	1257	1
chr1	191809	191837	-	chr1	193914	193942	-	1283	1
chr1	192885	192903	-	chr1	192969	193012	-	1321	1
chr1	193437	193452	-	chr1	193454	193474	-	1355	1
chr1	195299	195324	-	chr1	195327	195355	-	1419	1
chr1	195454	195481	-	chr1	195611	195630	-	1435	1
chr1	195722	195761	-	chr1	196360	196380	-	1447	1
chr1	196631	196662	-	chr1	196665	196686	-	1462;1463	2
chr1	271868	271885	-	chr1	405697	405723	-	1518	1
chr1	271868	271885	-	chr1	641447	641473	-	1519	1
chr1	272409	272425	-	chr1	272437	272485	-	1521	1
chr1	284031	284046	-	chr1	285807	285838	-	1529	1
chr1	290462	290477	-	chr1	467897	467919	-	1535	1
chr1	290462	290477	-	chr1	702874	702896	-	1536	1
chr1	291581	291602	-	chr1	470899	470922	-	1537	1
chr1	291581	291602	-	chr1	705876	705899	-	1538	1
chr1	293376	293402	-	chr1	472796	472819	-	1539	1
chr1	293376	293402	-	chr1	707774	707797	-	1540	1
chr1	294320	294347	-	chr1	473697	473719	-	1541;1542	2
chr1	294320	294347	-	chr1	708675	708697	-	1543;1544	2
chr1	296485	296508	-	chr1	296513	296531	-	1545	1
chr1	352504	352520	-	chr1	352567	352594	-	1553	1
chr1	383793	383809	-	chr1	613562	613584	-	1599	1
chr1	402932	402961	-	chr1	638654	638677	-	1634;1635	2
chr1	405725	405742	-	chr1	641447	641473	-	1637	1
chr1	406266	406282	-	chr1	406294	406342	-	1639	1
chr1	431135	431153	-	chr1	431186	431202	-	1666;1667	2
chr1	432466	432481	-	chr1	432489	432520	-	1671	1
chr1	441037	441065	-	chr1	441261	441282	-	1680	1
chr1	451475	451510	-	chr1	686424	686446	-	1691	1
chr1	469904	469919	-	chr1	702874	702896	-	1720	1
chr1	471023	471044	-	chr1	705876	705899	-	1721	1
chr1	472817	472843	-	chr1	707774	707797	-	1722	1
chr1	473761	473788	-	chr1	708675	708697	-	1724;1725	2
chr1	475926	475949	-	chr1	475954	475972	-	1727	1
chr1	483884	483902	-	chr1	718732	718754	-	1733;1734	2
chr1	484557	484582	-	chr1	719519	719542	-	1736	1
chr1	487555	487584	-	chr1	487634	487655	-	1738	1
chr1	488560	488591	-	chr1	723430	723461	-	1744	1
chr1	488877	488901	-	chr1	723813	723830	-	1746;1748	2
chr1	488867	488891	-	chr1	723788	723811	-	1747	1
chr1	489523	489548	-	chr1	724500	724516	-	1753;1754	2
chr1	489832	489857	-	chr1	489883	489923	-	1755	1
chr1	490400	490446	-	chr1	725383	725399	-	1758	1
chr1	490662	490694	-	chr1	725463	725493	-	1760	1
chr1	490787	490803	-	chr1	725727	725751	-	1761	1
chr1	491039	491057	-	chr1	725996	726041	-	1762;1763	2
chr1	491103	491124	-	chr1	491232	491254	-	1764	1
chr1	491694	491726	-	chr1	726279	726300	-	1789	1
chr1	491735	491751	-	chr1	726712	726740	-	1790	1
chr1	492051	492080	-	chr1	492626	492660	-	1792	1
chr1	493071	493082	-	chr1	727923	727943	-	1801;1804	2
chr1	493076	493102	-	chr1	493131	493168	-	1805	1
chr1	493539	493560	-	chr1	493606	493626	-	1816	1
chr1	493600	493619	-	chr1	728463	728483	-	1819	1
chr1	493764	493789	-	chr1	493813	493851	-	1822	1
chr1	493829	493849	-	chr1	728640	728655	-	1830	1
chr1	493885	493907	-	chr1	728716	728759	-	1831	1
chr1	494079	494099	-	chr1	728946	728965	-	1837	1
chr1	494094	494114	-	chr1	494657	494673	-	1838	1
chr1	494112	494133	-	chr1	728978	729002	-	1841	1
chr1	494163	494182	-	chr1	729012	729035	-	1843	1
chr1	494350	494372	-	chr1	729218	729239	-	1845	1
chr1	494562	494577	-	chr1	494578	494607	-	1847	1
chr1	494815	494843	-	chr1	729656	729690	-	1848	1
chr1	494815	494843	-	chr1	739887	739921	-	1849	1
chr1	495806	495829	-	chr1	641710	641725	-	1860	1
chr1	497111	497137	-	chr1	733339	733371	-	1865	1
chr1	497200	497221	-	chr1	497242	497261	-	1866	1
chr1	497215	497230	-	chr1	732066	732101	-	1867;1868	2
chr1	497215	497230	-	chr1	735472	735507	-	1869;1870	2
chr1	497215	497230	-	chr1	738883	738918	-	1871;1872	2
chr1	498157	498186	-	chr1	729637	729656	-	1877	1
chr1	498157	498186	-	chr1	733046	733065	-	1878	1
chr1	498157	498186	-	chr1	736452	736471	-	1879	1
chr1	498157	498186	-	chr1	739868	739887	-	1880	1
chr1	498222	498250	-	chr1	729656	729690	-	1886	1
chr1	498222	498250	-	chr1	739887	739921	-	1887	1
chr1	498873	498901	-	chr1	740464	740484	-	1896	1
chr1	498891	498914	-	chr1	725985	726006	-	1897	1
chr1	499349	499369	-	chr1	499918	499944	-	1900;1902;1903;1904	4
chr1	499485	499515	-	chr1	499886	499906	-	1905	1
chr1	499821	499851	-	chr1	741270	741285	-	1908	1
chr1	500414	500452	-	chr1	741754	741779	-	1910	1
chr1	500466	500488	-	chr1	741844	741883	-	1911	1
chr1	502553	502570	-	chr1	729395	729411	-	1924	1
chr1	504484	504509	-	chr1	746154	746195	-	1931	1
chr1	505055	505077	-	chr1	744303	744334	-	1934	1
chr1	505903	505935	-	chr1	747358	747387	-	1937	1
chr1	505972	506007	-	chr1	747610	747631	-	1938	1
chr1	506250	506278	-	chr1	747202	747221	-	1939	1
chr1	506677	506696	-	chr1	748366	748388	-	1940	1
chr1	508844	508858	-	chr1	750482	750513	-	1946;1947;1948;1949	4
chr1	510869	510884	-	chr1	752499	752539	-	1952	1
chr1	511845	511864	-	chr1	753531	753550	-	1955	1
chr1	512075	512107	-	chr1	752003	752034	-	1956	1
chr1	512088	512113	-	chr1	745903	745939	-	1957	1
chr1	513815	513831	-	chr1	513832	513851	-	1966	1
chr1	519159	519179	-	chr1	759772	759797	-	1974	1
chr1	523211	523234	-	chr1	729602	729625	-	1990	1
chr1	523211	523234	-	chr1	733011	733034	-	1991	1
chr1	523211	523234	-	chr1	736417	736440	-	1992	1
chr1	523211	523234	-	chr1	739833	739856	-	1993	1
chr1	523351	523372	-	chr1	764927	764948	-	1995;1997	2
chr1	523346	523373	-	chr1	764764	764787	-	1996	1
chr1	526089	526105	-	chr1	526148	526189	-	2002;2003	2
chr1	527677	527699	-	chr1	527789	527831	-	2008	1
chr1	527825	527860	-	chr1	765159	765180	-	2011	1
chr1	528640	528673	-	chr1	528854	528883	-	2012	1
chr1	531194	531215	-	chr1	778592	778625	-	2016;2017	2
chr1	532361	532376	-	chr1	773049	773096	-	2020;2021	2
chr1	532444	532459	-	chr1	768580	768610	-	2024	1
chr1	533770	533792	-	chr1	775539	775559	-	2028	1
chr1	535145	535169	-	chr1	776906	776927	-	2029	1
chr1	626821	626837	-	chr1	777716	777744	-	2091	1
chr1	629499	629514	-	chr1	629550	629564	-	2386;2389	2
chr1	629641	629656	-	chr1	629723	629743	-	2610	1
chr1	629880	629906	-	chr1	629932	629953	-	2819	1
chr1	630193	630211	-	chr1	630280	630300	-	10015065	1
chr1	630699	630716	-	chr1	630717	630734	-	3376;3377;3381	3
chr1	630757	630773	-	chr1	630808	630827	-	3435	1
chr1	630828	630844	-	chr1	630845	630866	-	3677	1
chr1	630831	630854	-	chr1	630868	630887	-	10015066;10015067	2
chr1	631030	631055	-	chr1	631068	631089	-	3876	1
chr1	631111	631139	-	chr1	631203	631232	-	4034	1
chr1	631287	631307	-	chr1	631330	631349	-	5084	1
chr1	631344	631366	-	chr1	631591	631619	-	10015068	1
chr1	631764	631796	-	chr1	631878	631897	-	6449	1
chr1	631764	631807	-	chr1	631924	631943	-	10015069	1
chr1	631923	631951	-	chr1	632236	632259	-	10015070	1
chr1	631987	632025	-	chr1	632038	632062	-	7532	1
chr1	632047	632066	-	chr1	632068	632088	-	8428;8429	2
chr1	632702	632725	-	chr1	632726	632744	-	11688;11697	2
chr1	632725	632740	-	chr1	632742	632766	-	11767	1
chr1	632755	632775	-	chr1	632776	632794	-	11818	1
chr1	632983	633005	-	chr1	225514620	225514640	-	10021648	1
chr1	633451	633486	-	chr1	633508	633536	-	13753	1
chr1	633737	633765	-	chr1	633770	633797	-	13988	1
chr1	633978	633993	-	chr1	634005	634046	-	14235	1
chr1	634021	634036	-	chr1	634046	634055	-	14553;14682	2
chr1	634022	634042	-	chr1	634141	634168	-	10015071;10015072	2
chr1	634063	634091	-	chr1	634093	634113	-	14840	1
chr1	634518	634541	-	chr1	634543	634560	-	16432	1
chr1	634545	634563	-	chr1	634568	634588	-	16529;16530;16532	3
chr1	642016	642032	-	chr1	642044	642092	-	17234	1
chr1	666878	666896	-	chr1	666929	666945	-	17245;17246	2
chr1	676013	676041	-	chr1	676237	676258	-	17253	1
chr1	710904	710927	-	chr1	710932	710950	-	17273	1
chr1	722552	722581	-	chr1	722631	722652	-	17278	1
chr1	724829	724854	-	chr1	724880	724920	-	17287	1
chr1	726106	726127	-	chr1	726235	726257	-	17290	1
chr1	727054	727083	-	chr1	727532	727566	-	17314	1
chr1	727982	728008	-	chr1	728037	728074	-	17324	1
chr1	728445	728466	-	chr1	728512	728532	-	17334	1
chr1	728670	728695	-	chr1	728719	728757	-	17339	1
chr1	729000	729020	-	chr1	729563	729579	-	17351	1
chr1	729466	729482	-	chr1	729484	729511	-	17358	1
chr1	729721	729749	-	chr1	739887	739921	-	17365	1
chr1	729934	729956	-	chr1	732017	732037	-	17368	1
chr1	729934	729956	-	chr1	735423	735442	-	17369	1
chr1	731325	731356	-	chr1	738186	738210	-	17372;17373	2
chr1	732108	732129	-	chr1	732150	732169	-	17379	1
chr1	732123	732138	-	chr1	735472	735507	-	17380;17381	2
chr1	732123	732138	-	chr1	738883	738918	-	17382;17383	2
chr1	733065	733094	-	chr1	736452	736471	-	17384	1
chr1	733065	733094	-	chr1	739868	739887	-	17385	1
chr1	733130	733158	-	chr1	739887	739921	-	17391	1
chr1	733781	733809	-	chr1	740464	740484	-	17397	1
chr1	734733	734764	-	chr1	738186	738210	-	17399;17400	2
chr1	735514	735535	-	chr1	735556	735575	-	17402	1
chr1	735529	735544	-	chr1	738883	738918	-	17403;17404	2
chr1	736471	736500	-	chr1	739868	739887	-	17407	1
chr1	736536	736564	-	chr1	739887	739921	-	17413	1
chr1	737187	737215	-	chr1	740464	740484	-	17416	1
chr1	738140	738171	-	chr1	738186	738210	-	17420;17421	2
chr1	738925	738946	-	chr1	738967	738986	-	17425	1
chr1	741079	741099	-	chr1	741648	741674	-	17433;17435;17436;17437	4
chr1	741215	741245	-	chr1	741616	741636	-	17438	1
chr1	757538	757553	-	chr1	757588	757606	-	17486	1
chr1	767941	767957	-	chr1	768000	768041	-	17511;17512	2
chr1	769529	769551	-	chr1	769641	769683	-	17514	1
chr1	773018	773039	-	chr1	778592	778625	-	17525;17526	2
chr1	778384	778391	-	chr1	778595	778614	-	17552;17553;17554;17558	4
chr1	778591	778609	-	chr1	778620	778662	-	17564	1
chr1	917405	917432	-	chr1	919710	919738	-	17925	1
chr1	917409	917442	-	chr1	918277	918306	-	10015073	1
chr1	917599	917620	-	chr1	917849	917870	-	10015074	1
chr1	917754	917777	-	chr1	917779	917800	-	17932	1
chr1	917915	917933	-	chr1	918081	918113	-	17939	1
chr1	918320	918352	-	chr1	921486	921508	-	17949	1
chr1	919218	919243	-	chr1	920163	920201	-	10015076	1
chr1	919741	919760	-	chr1	919786	919814	-	17978	1
chr1	920429	920455	-	chr1	920465	920489	-	17996	1
chr1	920621	920657	-	chr1	920686	920709	-	18010;18011	2
chr1	920976	920999	-	chr1	921221	921249	-	18025	1
chr1	921138	921160	-	chr1	921814	921850	-	18027;10015078	2
chr1	921552	921573	-	chr1	923525	923555	-	18029	1
chr1	922031	922065	-	chr1	168639491	168639509	-	10020884	1
chr1	922689	922709	-	chr1	922757	922790	-	10015079	1
chr1	922889	922929	-	chr1	922930	922952	-	18045;18046	2
chr1	923440	923470	-	chr1	923515	923543	-	10015080	1
chr1	923705	923736	-	chr1	923781	923809	-	10015081	1
chr1	925655	925684	-	chr1	925685	925702	-	18109	1
chr1	944329	944344	-	chr1	944347	944374	-	18408	1
chr1	945002	945034	-	chr1	945922	945945	-	18444	1
chr1	945632	945655	-	chr1	946229	946262	-	18457	1
chr1	946411	946431	-	chr1	946432	946456	-	18478	1
chr1	946437	946461	-	chr1	946490	946512	-	18479	1
chr1	946458	946479	-	chr1	952547	952589	-	18480	1
chr1	946510	946528	-	chr1	957247	957266	-	18485	1
chr1	946511	946528	-	chr1	951126	951156	-	18486	1
chr1	946542	946572	-	chr1	948160	948187	-	18497	1
chr1	946593	946616	-	chr1	946632	946671	-	10015084	1
chr1	947084	947117	-	chr1	947131	947161	-	18504	1
chr1	947307	947343	-	chr1	947493	947513	-	18508	1
chr1	948131	948157	-	chr1	93724750	93724767	-	10019051	1
chr1	948323	948349	-	chr1	948351	948387	-	18534;18535;18536	3
chr1	948544	948577	-	chr1	951200	951218	-	10015086	1
chr1	948587	948605	-	chr1	951183	951217	-	18546	1
chr1	948899	948916	-	chr1	949080	949100	-	18548	1
chr1	951074	951094	-	chr1	951176	951204	-	10015085	1
chr1	951201	951229	-	chr1	956166	956196	-	10015087	1
chr1	951986	952003	-	chr1	148161062	148161082	-	10019935	1
chr1	952023	952056	-	chr1	952059	952086	-	18590	1
chr1	952077	952094	-	chr1	952424	952464	-	18600	1
chr1	952431	952455	-	chr1	952509	952529	-	18615;10015088	2
chr1	952454	952478	-	chr1	952571	952589	-	18627	1
chr1	952462	952504	-	chr1	952505	952520	-	18628;18630	2
chr1	953199	953226	-	chr1	956922	956941	-	18663	1
chr1	953229	953263	-	chr1	953808	953837	-	10015089	1
chr1	953625	953649	-	chr1	955237	955263	-	18666	1
chr1	953851	953881	-	chr1	954011	954029	-	10015090	1
chr1	953880	953918	-	chr1	956118	956143	-	18696;18697	2
chr1	954910	954939	-	chr1	954964	954996	-	18712	1
chr1	955316	955351	-	chr1	955381	955408	-	10015091	1
chr1	955996	956015	-	chr1	956154	956185	-	10015092	1
chr1	956144	956177	-	chr1	956894	956924	-	18741	1
chr1	956157	956167	-	chr1	956187	956215	-	10015093;18748;10015095	3
chr1	956176	956211	-	chr1	957140	957166	-	10015094	1
chr1	957150	957170	-	chr1	957188	957219	-	18769;18773	2
chr1	957266	957284	-	chr1	957287	957310	-	18791	1
chr1	957323	957348	-	chr1	957456	957476	-	18793	1
chr1	958515	958538	-	chr1	958539	958558	-	18806	1
chr1	985064	985091	-	chr1	1230591	1230628	-	18910	1
chr1	990128	990163	-	chr1	990323	990351	-	18916	1
chr1	993264	993284	-	chr1	993368	993411	-	10015097;18925	2
chr1	993553	993576	-	chr1	993615	993638	-	18927	1
chr1	996281	996305	-	chr1	996428	996462	-	18947	1
chr1	996281	996305	-	chr1	996560	996594	-	18948	1
chr1	996350	996365	-	chr1	996367	996399	-	18960	1
chr1	996350	996365	-	chr1	996433	996465	-	18961	1
chr1	996350	996365	-	chr1	996565	996597	-	18959	1
chr1	996350	996372	-	chr1	996496	996529	-	18962	1
chr1	996350	996372	-	chr1	996628	996661	-	18963	1
chr1	996350	996372	-	chr1	996694	996727	-	18964	1
chr1	996350	996372	-	chr1	996759	996792	-	18965	1
chr1	996350	996372	-	chr1	996825	996858	-	18966	1
chr1	996479	996503	-	chr1	996560	996594	-	18991	1
chr1	996914	996935	-	chr1	997026	997053	-	19036	1
