#transcript	length	unique_read_num	multiple_read_num
NM_131765	1921	202	90782
NM_001033595	4350	713	202638
ENSDART00000178370	2989	6814	132284
NM_213466	1532	266	70972
NM_199588	1289	148	59346
NM_200737	485	233	21998
NM_201579	1950	452	87758
NM_131112	2386	5441	101364
NM_001076558	976	354	43016
NM_001045402	900	2889	36438
NM_173252	721	100	31346
NM_213133	1666	311	72216
NM_213236	1566	983	66858
NM_213235	2369	345	102168
NM_181758	1208	451	51582
NM_001005999	1423	340	60676
NM_213185	1250	811	52594
NM_001161599	1896	1720	78814
NM_205673	1403	467	59022
NM_199576	2107	560	87424
NM_001040052	1228	256	50764
NM_001080087	1141	545	46562
NM_001281788	6521	827	268344
NM_213002	1422	181	58172
ENSDART00000153433	194	201	7754
NM_213464	2597	598	103954
NM_001142543	1032	131	40564
NM_213278	2414	511	92406
NM_001271817	931	82	35600
NM_131059	3350	709	127308
NM_199756	1039	125	39350
NM_001127470	488	560	17908
NM_205562	1110	175	41828
NM_001003731	915	113	34478
NM_001002081	568	72	21206
NM_001003868	590	226	21864
NM_212766	2522	213	93956
NM_213722	1391	198	51622
NM_200720	900	147	33312
NM_213382	1769	205	65254
NM_001003875	2443	402	89040
ENSDART00000139803	787	1463	27146
NM_201298	2030	265	72932
NM_200034	781	203	27836
NM_001326405	1647	244	58596
ENSDART00000117474	71	1387	1146
NM_201192	2166	329	76354
NM_213019	1049	118	36988
NM_001044754	1503	452	52022
NM_198806	2485	281	86066
NM_001123389	4247	2971	143148
ENSDART00000178097	1760	8743	51666
NM_001077804	1835	177	62286
NM_173224	998	161	33498
NM_212993	966	165	32220
ENSDART00000133863	736	150	24408
NM_214721	859	41	28582
NM_199956	2049	527	67528
NM_199546	1638	365	53984
NM_200495	1495	898	48514
NM_001105132	2669	1024	86956
NM_001328342	1608	201	52722
NM_214722	3146	670	102552
NM_001017593	1279	1415	40476
NM_214686	1118	838	35392
NM_201099	1899	573	60950
NM_001002203	755	307	24122
NM_001115138	2450	727	78522
NM_212645	2409	315	77532
NM_001165918	532	70	17100
NM_001105277	2672	286	85684
NM_001256190	1048	141	33560
NM_199640	2424	706	76500
NM_213493	1980	327	62722
NM_194264	1218	98	38630
NM_200766	1140	222	35836
NM_173263	1471	187	46328
NM_199995	361	37	11346
NM_001005967	904	135	28330
NM_001029947	611	148	19082
NM_213013	986	73	30414
NM_199591	1983	356	60730
NM_199535	768	144	23348
NM_194398	1339	216	40672
NM_199761	1288	99	39214
NM_200975	1284	189	38570
NM_200416	1414	322	42044
NM_200650	2313	533	68750
NM_199275	1743	141	51992
NM_212589	1828	366	54228
NM_212605	1994	243	59194
NM_001256631	2491	475	73750
NM_214699	1423	134	41876
NM_131884	1518	73	44562
NM_001161336	1153	162	33666
NM_199683	1121	124	32482
NM_001077463	733	81	21194
NM_001172570	2593	648	74540
NM_213262	2403	864	68384
NM_213486	1795	133	51576
NM_130941	4366	435	124486
NM_199562	1746	210	49592
NM_001037410	1566	130	44230
NM_001003869	1684	267	47430
NM_001045349	1628	148	45828
NM_131245	1002	80	28196
NM_201492	2157	272	60096
NM_001099239	2136	379	59226
NM_198870	2196	346	60736
NM_131874	1663	150	45960
NM_213364	2853	233	78786
NM_153659	2575	197	70956
NM_213178	1954	245	53674
NM_001199436	4653	883	127236
NM_200182	2697	209	73604
NM_213351	1541	99	41952
NM_001024409	1233	424	33048
NM_131320	2283	638	60978
NM_201514	2028	204	54394
NM_199569	1523	341	40504
NM_199778	1440	1959	36642
NM_200023	654	63	17388
NM_001003774	994	474	25960
NM_213293	1692	2124	42764
NM_199949	1010	546	26242
NM_001083577	3079	880	80732
NM_201138	1662	526	43520
NM_001328053	660	223	17252
NM_212634	3083	264	81244
NM_001202486	1458	176	38178
NM_131220	1791	304	46308
NM_001123007	734	74	18994
NM_212599	3242	1232	82888
NM_213515	2105	178	54210
NM_001007775	1955	261	50140
NM_212743	415	407	10260
NM_001017700	639	178	16154
NM_001305582	4421	1349	111560
NM_212749	1287	83	32532
NM_199746	2436	187	61504
NM_199574	1813	187	45560
ENSDART00000176352	3476	1320	86164
NM_001001399	1042	95	26068
NM_199771	1782	135	44584
NM_199671	1288	122	32156
NM_201460	2889	192	71970
NM_213417	619	31	15350
NM_131573	742	51	18352
NM_201318	1400	370	34344
NM_001193352	3305	1415	80476
NM_001024407	769	121	18920
NM_201305	3465	193	85250
NM_213130	2003	160	48988
NM_212597	953	92	23268
NM_213233	1406	339	33782
NM_201488	2650	1723	62498
NM_213383	1824	1349	42720
NM_001328122	1014	1181	23298
NM_001127335	2544	402	60214
NM_199760	653	41	15488
NM_214815	3914	1614	91462
NM_130908	2177	100	51550
NM_212681	1104	140	25996
NM_001001820	2183	2254	49206
NM_212757	1834	102	43090
NM_001145359	1212	150	28356
NM_212598	1558	359	36004
NM_200185	1558	208	36122
NM_131162	2211	179	51318
NM_199555	1267	95	29274
NM_200961	1367	186	31398
NM_001002438	541	86	12126
NM_200099	1417	76	31882
NM_213442	3138	1648	69118
NM_001103116	1209	248	26880
NM_131452	2133	472	47368
NM_001017769	1380	154	30796
NM_194400	1240	163	27584
NM_200743	1036	88	23056
NM_200694	868	66	19304
NM_214811	2239	135	49750
NM_214718	2014	844	43986
NM_213481	2542	1210	55220
NM_181559	1968	352	43248
NM_001030284	1915	266	41942
NM_214683	3016	431	65978
NM_131187	1662	115	36402
NM_152949	1899	260	41326
NM_001002137	991	210	21462
NM_201176	975	64	21070
NM_001003414	1644	359	35234
NM_001089351	631	265	13302
NM_199994	1598	90	34242
NM_001003860	687	133	14624
NM_001031673	1322	143	28222
NM_201513	1945	134	41424
NM_198364	1785	867	37220
NM_001089521	516	72	10878
NM_194371	1972	109	41730
NM_199548	1566	108	33008
NM_001130400	5294	426	111448
NM_212802	2687	244	56498
NM_173238	3052	450	63740
NM_213148	1200	151	25044
NM_001328561	1070	1174	21282
NM_001079946	1489	277	30886
NM_152951	2332	876	47724
NM_199595	2595	129	53890
NM_182866	2633	172	54610
NM_001037108	818	50	16960
NM_212994	2227	483	45760
NM_001017588	1752	263	36054
NM_001256193	1325	94	27244
NM_001001844	4242	265	87200
NM_001326710	1280	197	26168
NM_200745	852	73	17476
NM_213145	1383	154	28240
NM_001045013	3195	930	63872
NM_212990	1305	106	26242
NM_001004665	755	89	15118
NM_001077355	1851	125	37072
NM_001045306	955	279	18872
NM_177479	912	179	18070
NM_194377	1599	113	31802
NM_213334	944	66	18742
NM_201078	1493	110	29614
NM_001126388	3177	1152	61892
NM_201480	1497	120	29518
NM_198142	2269	285	44520
NM_001002697	1052	190	20566
NM_131698	944	126	18484
NM_001007383	1101	185	21498
NM_213219	2351	473	45648
NM_001045276	2510	238	48968
NM_173222	1437	106	28060
NM_001160335	1296	117	24988
NM_201455	994	477	18698
NM_001089428	3015	340	57768
NM_001003840	1070	127	20456
NM_201476	2769	155	53020
NM_001040375	927	177	17554
NM_200053	755	97	14222
NM_213144	4896	345	92490
NM_001013265	1080	699	19730
NM_001017582	728	94	13644
NM_001017824	1412	175	26470
NM_212569	2189	1362	39938
NM_001017574	1635	68	30748
NM_199646	1823	134	34128
NM_199669	1459	100	27146
NM_001003411	2166	447	39962
NM_201043	1067	99	19790
NM_200679	1344	469	24568
NM_001045275	729	1450	12098
NM_131513	1495	426	27296
NM_183071	1312	49	24186
NM_200342	1260	77	23154
NM_001012304	2365	605	42948
NM_001271897	4559	385	83474
NM_001025530	1320	391	23846
NM_001002037	2089	681	37514
NM_201474	5109	239	93042
NM_001002082	950	108	17202
NM_001002121	2041	307	36654
NM_213640	2749	140	49634
NM_001017858	1127	94	20310
NM_001100089	1610	120	28980
NM_001002509	476	184	8416
NM_200839	1497	109	26844
NM_199677	2030	1041	35426
NM_001030075	4555	373	81130
NM_213366	2072	144	36928
NM_001142954	1763	102	31432
NM_131761	833	88	14734
NM_001004296	3558	662	62352
NM_214736	1138	73	20050
NM_213186	3362	352	59008
NM_131784	1540	67	27084
NM_199823	1848	501	32044
NM_131493	1109	76	19418
NM_001006005	498	641	8098
NM_001013443	4163	499	72384
NM_200959	1797	426	30996
NM_199540	2833	164	49354
NM_200094	2754	205	47828
ENSDART00000139791	742	283	12658
NM_199744	2103	208	36424
NM_198809	1593	88	27650
NM_200548	991	95	17098
NM_001083105	1384	220	23732
NM_001030070	879	81	15130
NM_001002163	608	41	10468
NM_131247	1497	793	25072
NM_001100144	1171	194	20026
NM_001033741	841	86	14430
NM_001082931	975	89	16732
NM_213028	696	31	11912
NM_001083544	548	40	9362
NM_001126433	4113	400	69916
NM_001002073	1238	1054	20070
NM_001003881	622	26	10576
NM_199547	2150	161	36398
NM_001030000	785	329	12992
NM_001002544	788	90	13266
NM_199567	2083	112	35160
NM_001003422	932	518	15246
NM_212653	2511	331	42114
NM_173258	1894	839	31136
NM_001126109	1921	287	32106
NM_212711	2015	110	33858
NM_131109	1642	104	27468
NM_001002152	1741	153	29028
NM_001256191	3061	175	50894
NM_001002072	1163	136	19232
NM_001002067	764	34	12662
NM_001006096	1274	113	21026
NM_001017583	801	714	12502
NM_001030076	1433	584	23056
NM_001037702	3795	376	62142
NM_001177453	903	69	14798
ENSDART00000163602	279	1119	3470
NM_201004	538	89	8760
NM_001017603	1574	340	25530
NM_153661	1378	113	22518
NM_205541	1833	128	29904
NM_001080184	1867	300	30212
NM_131139	2730	83	44332
NM_001002058	1464	68	23736
NM_213280	1437	350	23014
NM_212632	2072	79	33590
NM_131801	2124	77	34386
NM_212628	1695	751	26736
NM_178287	841	74	13562
NM_201065	1326	235	21148
NM_194390	1063	101	17026
NM_001003528	4406	287	70508
NM_199790	2376	728	37258
NM_001122654	3748	280	59462
ENSDART00000173936	796	780	11860
NM_213638	1000	103	15746
NM_001007168	1086	323	16862
NM_001282092	871	53	13722
NM_205689	1543	1769	22616
NM_001281997	741	70	11636
NM_214698	1755	68	27614
NM_001025453	1464	67	23012
NM_201214	1758	264	27356
NM_001002116	1747	254	27118
NM_173266	486	65	7548
NM_213176	2872	289	44662
NM_001024098	2200	99	34282
NM_001297547	864	109	13390
NM_001002864	1690	660	25710
ENSDART00000136377	970	98	15028
NM_001122836	1709	83	26492
NM_200949	1869	117	28732
NM_201039	867	466	12916
NM_199568	1180	74	18112
NM_001002427	555	70	8456
NM_199740	1953	241	29720
NM_001007153	1209	337	18208
NM_199820	4601	329	70194
NM_199604	1787	52	27240
ENSDART00000178780	3733	2112	54842
NM_001305662	2633	162	40004
NM_001105588	2100	499	31422
NM_001002703	931	65	14072
NM_001003429	771	59	11614
NM_201484	2426	119	36568
NM_001271820	2213	93	33306
NM_001007375	881	31	13166
NM_001313699	1960	327	29006
NM_001099251	1172	101	17420
NM_213374	1991	179	29448
NM_001007197	1484	158	21778
NM_001083002	3725	159	54902
NM_001002673	2743	167	40328
NM_213408	2618	196	38410
NM_001003437	962	81	14104
NM_213216	1731	556	24908
NM_001017601	516	518	7056
NM_213104	2249	513	32486
NM_001076591	1014	169	14704
NM_213053	2688	213	39186
NM_213068	2654	126	38766
NM_214701	708	58	10284
NM_001001811	1764	55	25648
NM_001083837	2834	524	40678
NM_213450	2688	218	38838
NM_200220	2081	115	30050
NM_001017993	2144	380	30626
NM_001082798	1346	331	19130
NM_213639	1142	52	16398
NM_181603	4884	1443	68766
NM_201343	1686	65	24158
NM_199996	1431	137	20414
NM_201290	1901	104	27138
NM_200086	1012	76	14338
NM_130995	2082	113	29474
NM_198358	2667	110	37750
NM_001002041	2563	290	36076
NM_200078	1580	44	22354
NM_001002534	818	38	11556
NM_001197328	2211	139	31178
NM_213428	1125	68	15844
NM_201467	1977	99	27852
NM_173288	1300	160	18188
NM_201327	1412	797	18978
NM_200369	1483	188	20570
NM_001045564	1041	80	14484
NM_001009898	878	195	12082
NM_001020578	2563	208	35608
NM_001017660	1373	32	19106
NM_001081749	2396	222	33172
ENSDART00000179184	1232	1865	15186
NM_001008732	2434	175	33430
NM_001082481	3774	355	51638
NM_001081747	1861	107	25514
NM_131092	1791	66	24512
NM_001002867	8579	536	117098
NM_212769	1831	96	24962
NM_001024377	2023	297	27346
NM_001045335	571	182	7604
NM_213356	3227	208	43662
NM_001102637	1185	209	15866
NM_001326480	998	64	13464
NM_001301359	2742	251	36892
NM_001003501	2623	474	35038
NM_213530	1628	90	21936
NM_131557	2427	337	32438
NM_212699	1350	95	18096
NM_200016	1812	108	24300
NM_001197074	3295	434	43866
NM_001002572	1107	61	14806
NM_213510	2570	170	34314
NM_001309209	2868	77	38384
NM_131376	1589	72	21202
NM_001017599	1089	239	14340
NM_201466	2743	328	36274
ENSDART00000166792	720	546	9058
NM_001024735	1269	69	16856
NM_001172680	481	146	6258
NM_001007774	1090	53	14412
NM_131820	3292	253	43326
NM_199536	2159	90	28434
NM_199762	1007	73	13228
NM_173248	2072	136	27210
NM_131668	2214	79	29120
NM_001159825	533	29	6994
NM_001029966	1711	364	22114
NM_001277446	6296	544	82026
NM_001328494	1345	146	17488
ENSDART00000136246	732	1436	8122
NM_213099	2644	119	34330
NM_200550	1782	177	23034
NM_001006057	1041	123	13414
NM_212721	2097	172	27084
NM_001017636	1471	88	18992
NM_182882	1724	218	22124
NM_200919	1303	85	16712
NM_001002604	1704	126	21750
NM_001004494	2262	851	28182
ENSDART00000154111	2376	991	29490
NM_212810	4376	220	55902
NM_001326547	5457	1755	67982
NM_131252	2569	191	32638
NM_001002297	2054	342	25816
NM_001017565	1107	63	14030
NM_213331	1267	94	16024
NM_001164368	1781	71	22570
NM_200911	1640	779	20032
NM_213519	3718	190	46890
NM_001076560	2446	750	30140
NM_170763	2844	91	35738
NM_201504	2600	80	32662
NM_001004588	1911	205	23832
NM_001326448	796	79	9914
NM_001002505	686	114	8498
NM_201287	2030	301	25178
NM_001014289	3974	344	49442
NM_001312870	3307	156	41174
NM_001037691	926	107	11462
NM_001004660	593	47	7360
NM_001327745	2576	249	31902
NM_212595	2011	85	24962
NM_212586	3074	156	38028
NM_199593	1474	64	18216
NM_001004667	1392	579	16656
NM_001025503	1688	66	20826
NM_001002075	2141	67	26362
NM_131177	3237	113	39790
NM_001290093	2662	108	32664
NM_001002535	994	77	12130
NM_131723	1610	53	19644
NM_213333	3771	212	45884
NM_201203	1616	106	19624
NM_173250	1964	121	23846
NM_001137666	5899	253	71696
NM_213294	1525	106	18444
ENSDART00000165314	784	336	9198
NM_200999	1031	59	12462
NM_001044756	2636	364	31544
NM_001079912	2214	94	26690
NM_199851	2230	92	26838
NM_131151	1311	41	15760
NM_201483	2936	285	35046
NM_200103	2231	136	26694
NM_201216	1555	3917	14668
NM_212904	1981	74	23594
NM_200583	1872	78	22278
NM_001347672	7603	545	90242
NM_198816	2652	327	31330
NM_212710	2233	238	26398
NM_001002473	1062	151	12504
NM_001077535	2030	101	24048
NM_194421	2445	99	28972
NM_001044757	5951	495	69946
NM_001080591	2025	295	23662
NM_001048006	860	42	10120
NM_200386	1221	276	14128
NM_212899	1505	136	17582
NM_001290080	3280	81	38510
NM_201087	3796	143	44348
NM_131002	5176	334	60210
NM_001159834	1284	165	14850
NM_001200009	891	27	10392
NM_199729	1901	1031	21168
NM_213014	1822	886	20344
NM_213079	1728	184	19840
ENSDART00000159750	944	1021	9884
NM_212932	1336	206	15218
NM_001291711	916	49	10514
NM_001033106	1940	43	22328
NM_001328016	1754	61	20126
NM_131058	2544	164	29078
NM_001004520	2587	241	29476
NM_001002435	1054	72	12018
NM_001012386	1197	62	13600
NM_199564	1259	193	14138
NM_001199720	2183	202	24600
NM_131763	1129	23	12804
NM_001017801	916	51	10354
NM_199590	1018	79	11468
NM_199782	2184	383	24236
NM_001115114	1300	48	14572
NM_131851	1207	60	13508
NM_131594	2098	62	23378
NM_213462	1939	86	21562
NM_001003521	2132	868	22806
NM_213443	1764	62	19502
NM_201576	1310	61	14444
NM_212591	1717	152	18856
NM_001079955	2693	334	29420
NM_200653	7483	301	82126
NM_201315	2419	153	26470
NM_199932	2022	96	22112
NM_200564	1980	219	21504
NM_001199725	2589	82	28312
NM_173240	1818	182	19752
NM_200988	2330	177	25284
NM_200162	1861	227	20098
NM_213214	1843	69	19956
NM_213463	3206	1240	33576
NM_213051	2747	80	29688
NM_001113800	1290	196	13760
NM_205576	956	30	10294
NM_001008646	3009	188	32280
ENSDART00000154241	635	626	6220
NM_001013533	2369	295	25242
NM_001326488	2317	178	24770
NM_001025456	2764	754	28914
NM_199655	2521	80	26958
NM_200533	1158	109	12306
NM_213137	2190	35	23442
NM_214774	1990	96	21224
NM_001017896	893	54	9504
ENSDART00000171728	1281	53	13644
NM_001017851	1753	137	18594
NM_001256652	3850	235	40900
NM_212697	1759	62	18722
NM_199882	3128	221	33158
NM_213489	2128	391	22312
NM_001013344	748	208	7772
NM_198876	2327	221	24592
NM_001076748	2222	50	23606
NM_131686	3477	125	36864
NM_001001724	1252	67	13216
NM_001256628	2640	262	27744
NM_001312881	2798	485	29176
NM_199773	1731	731	17604
NM_201336	2817	85	29694
NM_001302478	479	20	5036
NM_001327986	2963	336	30934
NM_213533	2292	136	23996
NM_001172556	1236	120	12888
NM_001005592	577	12	6040
NM_001045325	1258	96	13080
NM_213335	1416	98	14730
NM_001075106	3383	234	35182
NM_213192	3045	380	31420
NM_001014345	2836	145	29418
NM_213159	1406	37	14576
NM_131425	1825	74	18880
NM_199780	3197	194	33002
NM_001020605	737	28	7616
NM_001007767	2967	183	30580
NM_200736	1253	108	12870
NM_214697	983	64	10104
NM_173249	703	63	7208
NM_131230	1880	156	19196
NM_152972	2976	74	30550
NM_200056	904	58	9234
NM_001002375	1284	157	13038
NM_001001729	2524	229	25630
NM_001033105	1987	103	20252
NM_207049	1806	637	17856
NM_001082865	1438	38	14656
NM_214723	1488	35	15166
NM_001080993	3216	48	32744
NM_001115141	2817	135	28488
NM_001013475	1087	48	10992
NM_214700	2126	99	21482
NM_199789	1511	88	15220
NM_212566	1185	173	11820
NM_199888	2218	114	22286
NM_200304	1822	53	18316
NM_001353848	2062	78	20676
NM_131455	2783	144	27816
NM_001034178	683	17	6836
NM_001007353	1005	654	9420
NM_205708	1069	57	10626
NM_201017	1698	336	16628
NM_200291	1360	63	13516
NM_212580	1787	262	17536
NM_001161447	9738	546	96184
NM_213080	2202	69	21798
NM_213448	4203	194	41538
NM_001080034	1078	20	10678
NM_194380	2918	69	28884
NM_200538	2335	133	23028
NM_201331	1547	101	15236
NM_131833	1490	120	14638
NM_205599	1107	54	10886
NM_001326703	1064	60	10438
NM_153669	2212	74	21750
NM_001122784	3993	346	39020
NM_001075105	1472	987	13520
NM_001328559	2598	72	25530
ENSDART00000155839	1404	145	13688
NM_213529	1681	39	16508
NM_212933	1149	162	11130
NM_213350	1326	54	12974
NM_200107	1423	339	13642
NM_001002478	640	18	6270
NM_001037393	1370	76	13354
NM_001005945	1105	70	10756
NM_214772	3418	63	33410
NM_173284	1132	68	11014
NM_198070	2674	94	26042
NM_001326612	884	111	8512
NM_213426	1246	745	11396
NM_001327928	826	25	8018
NM_001031668	3687	298	35592
ENSDART00000125139	803	856	6956
NM_213031	1294	72	12490
NM_001037386	2280	54	22072
NM_198805	3777	297	36356
NM_001007367	1852	298	17672
NM_001115117	1974	72	19058
NM_199211	2219	111	21378
ENSDART00000152063	1286	304	12148
NM_001018166	2664	98	25672
NM_200114	1681	267	15994
NM_001204124	462	27	4442
NM_213060	2913	76	27964
NM_001115095	3041	69	29196
NM_199725	632	158	5920
NM_212937	1764	152	16800
NM_200402	2859	288	27116
NM_201117	1162	93	11040
NM_001003756	989	40	9434
NM_130973	3475	178	33098
NM_201463	1857	148	17588
NM_200020	1456	631	13244
NM_212740	1660	93	15722
ENSDART00000155757	553	101	5160
NM_199570	2094	229	19678
NM_001305594	1300	41	12298
NM_197934	2550	66	24120
NM_212709	1904	78	17970
NM_199706	1341	172	12528
NM_001017632	1861	132	17482
NM_001002164	1610	82	15142
NM_200716	658	47	6174
NM_200129	1694	53	15944
NM_214748	1778	483	16264
NM_173255	1600	48	15022
NM_201062	1892	73	17716
ENSDART00000152396	1793	189	16660
NM_198803	1558	490	14150
NM_001077430	1726	127	16076
NM_001006055	878	42	8196
NM_001077726	1324	856	11564
NM_131107	1375	165	12694
NM_001044811	947	52	8802
NM_200260	1376	1356	11506
NM_199723	2044	46	19006
NM_001351700	2305	147	21250
NM_200279	1903	134	17512
NM_001103140	886	18	8180
NM_181330	2728	72	25044
NM_001003631	1108	71	10116
NM_199642	1647	63	15024
NM_001081629	3711	127	33864
NM_199558	4692	160	42808
NM_001002557	975	31	8892
NM_131775	1163	47	10582
NM_198356	3253	151	29524
NM_199582	2262	53	20576
ENSDART00000159340	811	1092	6300
NM_001083812	4245	116	38574
NM_001042744	2697	339	24214
NM_001159911	659	19	5972
NM_001025166	1434	253	12778
NM_001004554	4235	88	38342
NM_001002869	2626	121	23696
NM_200800	1459	128	13104
NM_001020637	1220	575	10488
NM_001077603	3283	146	29606
NM_001045049	1708	117	15360
NM_205559	2111	222	18906
NM_212790	1357	74	12216
NM_001003890	2344	320	20866
NM_198877	1044	58	9378
NM_131270	1152	114	10290
ENSDART00000136876	494	647	3814
ENSDART00000163030	1388	348	12184
NM_214792	1407	142	12540
NM_001005989	1732	74	15532
NM_212698	1094	28	9812
NM_001017792	1005	46	8990
NM_001004289	2206	642	19168
NM_201308	3289	135	29388
NM_207054	2069	104	18464
NM_001089347	2094	53	18718
NM_130922	2069	60	18480
NM_001002300	2716	208	24086
NM_001199106	384	25	3406
NM_200003	1707	54	15184
NM_213197	1918	91	17008
NM_001024429	1877	55	16664
NM_001193674	6777	292	60004
NM_001004627	1345	66	11848
NM_001114425	1983	83	17480
NM_001353917	2288	53	20208
NM_131128	954	48	8388
NM_001145579	3579	73	31570
NM_213449	3598	185	31552
NM_213132	1347	255	11626
NM_200421	1579	195	13722
NM_200468	819	200	7018
NM_212832	2205	77	19342
NM_200623	1867	67	16366
NM_001044949	2722	277	23680
NM_200921	1692	66	14822
NM_199691	2963	106	25914
NM_201452	5093	147	44488
NM_200769	606	43	5266
NM_212617	2038	75	17768
NM_001007446	1859	210	16052
NM_001201417	1107	241	9408
NM_131587	1938	60	16830
NM_001024400	608	494	4800
NM_200374	1336	45	11582
NM_213058	2340	53	20248
NM_001278811	896	548	7222
NM_001045064	6953	548	59636
NM_001002050	1276	60	10978
NM_001305565	2116	50	18252
NM_199430	1480	130	12668
NM_212601	1458	40	12560
NM_205587	1276	380	10636
NM_199664	1037	26	8912
NM_131351	1260	55	10782
NM_131355	3115	173	26614
