#transcript	length	unique_read_num	multiple_read_num
NM_131874	1663	117	32658
NM_001017896	893	71	17492
NM_001002082	950	77	18562
NM_213408	2618	163	51088
NM_131698	944	143	18302
ENSDART00000168114	301	46	5824
NM_001080184	1867	239	36170
NM_199773	1731	1271	32454
NM_001076558	976	211	18740
NM_212990	1305	111	25134
NM_001002163	608	34	11694
NM_213262	2403	368	45984
NM_001004665	755	82	14462
NM_001105695	881	86	16874
NM_001017700	639	160	12114
ENSDART00000154111	2376	1341	44220
NM_001198751	711	21	13594
NM_001040052	1228	101	23362
NM_001089428	3015	305	57282
NM_001199737	2076	130	39494
NM_001326706	1360	369	25544
NM_001003868	590	146	11072
NM_212628	1695	487	31670
NM_213490	1586	48	30032
NM_213104	2249	424	42174
NM_001002867	8579	844	161512
NM_001080033	1298	107	24212
NM_001030247	2625	131	49016
NM_212681	1104	125	20508
NM_213638	1000	92	18540
NM_001281788	6521	370	120842
NM_001007153	1209	420	22028
NM_001013536	1099	53	20328
NM_213131	1415	78	26148
NM_001030241	823	208	15030
ENSDART00000145534	512	66	9408
NM_200975	1284	120	23606
NM_201483	2936	281	53838
NM_199671	1288	95	23620
NM_212671	1372	79	25096
NM_001271474	826	240	14914
NM_001037222	1931	184	35242
NM_200096	1729	99	31606
NM_194398	1339	97	24330
NM_199719	1526	104	27650
NM_001126388	3177	997	56538
NM_199562	1746	169	31444
NM_001034970	1734	408	30984
NM_001079912	2214	72	39946
NM_001109866	1832	470	32568
NM_001037113	490	54	8774
NM_001044959	1736	126	31016
NM_199734	1635	76	29246
NM_213489	2128	484	37672
NM_001256631	2491	302	44258
NM_001007168	1086	222	19084
NM_212766	2522	182	44650
NM_131059	3350	316	59202
NM_201488	2650	1422	45624
NM_213068	2654	127	46822
NM_001105132	2669	673	46510
NM_212757	1834	76	32268
NM_001126109	1921	313	33554
NM_199996	1431	189	25022
NM_200743	1036	112	18130
NM_001302478	479	26	8396
NM_199746	2436	118	42656
NM_001003875	2443	182	42558
NM_201203	1616	121	28098
NM_001291711	916	82	15888
NM_001002427	555	42	9556
NM_212709	1904	122	32458
NM_214718	2014	465	33986
NM_213010	1631	114	27674
NM_199760	653	28	11082
NM_213481	2542	839	42334
NM_213014	1822	1012	29790
NM_199823	1848	306	30902
NM_001327845	953	50	16036
NM_131734	904	43	15144
NM_212569	2189	1235	35494
NM_001037410	1566	67	26198
NM_001031671	1213	57	20274
NM_001305582	4421	838	72902
NM_212597	953	83	15806
NM_152972	2976	98	49312
NM_198363	2192	218	36164
NM_001002703	931	51	15400
NM_001002604	1704	100	28120
NM_201087	3796	278	62418
NM_200094	2754	144	45266
NM_201138	1662	266	27094
NM_198070	2674	120	43856
NM_199669	1459	105	23762
NM_001309531	1197	196	19172
NM_001033741	841	59	13504
NM_201062	1892	119	30390
NM_199591	1983	170	31798
NM_173249	703	65	11268
NM_001077726	1324	1564	19776
NM_200416	1414	202	22532
NM_198210	2720	155	43410
NM_001044949	2722	437	43142
NM_173238	3052	260	48484
NM_001126433	4113	259	65396
NM_200911	1640	889	25260
NM_199725	632	222	9850
NM_001320425	2084	1429	31780
NM_001127333	2139	126	33916
NM_001004652	514	29	8118
NM_001002160	1522	132	23990
NM_001002121	2041	241	32070
NM_201474	5109	206	80476
NM_001327745	2576	277	40358
NM_200259	1808	189	28296
NM_201176	975	90	15264
NM_001009898	878	155	13668
NM_205541	1833	84	28768
NM_001045306	955	145	14878
NM_001077322	723	227	11132
NM_200919	1303	83	20354
NM_199863	2172	182	33710
NM_131452	2133	309	32932
NM_152961	746	24	11560
NM_199740	1953	135	30170
NM_001110414	1505	157	23136
NM_213640	2749	195	42350
NM_200107	1423	677	21334
NM_001320404	2510	438	38348
NM_200053	755	82	11562
NM_173258	1894	668	28420
NM_212703	3846	180	58880
NM_214811	2239	120	34182
NM_001003890	2344	360	35480
NM_213278	2414	267	36556
NM_213366	2072	114	31460
NM_213338	1428	65	21554
NM_199575	2146	61	32378
NM_131670	1758	540	25988
NM_001003860	687	76	10280
NM_199994	1598	76	24012
NM_173248	2072	118	31036
NM_001004296	3558	409	52866
NM_001347672	7603	470	113084
NM_213639	1142	34	16992
NM_001351700	2305	354	33962
NM_131294	747	25	11092
NM_200736	1253	198	18448
NM_214759	2298	102	34074
NM_001077759	1821	182	26778
NM_001045049	1708	90	25194
NM_213053	2688	251	39456
NM_201343	1686	78	24766
NM_200304	1822	71	26770
NM_200745	852	50	12454
NM_001003631	1108	71	16150
NM_001030076	1433	541	20376
NM_201099	1899	275	27416
NM_200099	1417	95	20538
NM_205668	1493	105	21634
NM_001006013	770	30	11106
NM_200565	1411	53	20332
NM_001113800	1290	280	18334
NM_199555	1267	77	18154
NM_001172556	1236	90	17684
NM_001111168	1945	116	27798
NM_001037386	2280	85	32520
NM_001080054	2651	113	37790
NM_212586	3074	144	43526
NM_001002557	975	96	13754
NM_199432	2083	135	29440
NM_213293	1692	645	23306
NM_131820	3292	228	46260
NM_201290	1901	61	26696
NM_199756	1039	35	14564
NM_001005967	904	94	12592
NM_001014289	3974	292	55220
NM_001003411	2166	423	29822
NM_213099	2644	183	36624
NM_200769	606	27	8408
NM_200696	785	112	10812
NM_001007456	1865	110	25828
NM_001326547	5457	1405	74440
ENSDART00000173936	796	701	10354
NM_197934	2550	67	35284
NM_001004494	2262	805	30552
NM_212591	1717	144	23648
NM_001013455	473	58	6496
NM_201078	1493	117	20568
NM_001103116	1209	177	16570
NM_173284	1132	130	15538
NM_001082481	3774	357	51834
NM_214686	1118	459	14970
NM_213374	1991	179	27292
NM_213145	1383	94	18984
NM_001024735	1269	63	17350
NM_152951	2332	439	31532
NM_213348	2353	174	32076
NM_001159911	659	20	9010
NM_001080041	2858	147	39014
NM_001003763	1231	61	16770
NM_001130638	792	66	10756
NM_212632	2072	55	28254
NM_001044809	4571	207	62226
NM_001130400	5294	258	72040
NM_001077603	3283	143	44684
NM_131723	1610	71	21910
NM_001103194	1392	107	18876
NM_131455	2783	161	37742
NM_199729	1901	1044	24834
ENSDART00000152063	1286	211	17290
NM_001076591	1014	103	13684
NM_001320326	2130	238	28636
NM_200258	2133	148	28760
NM_001002438	541	28	7270
NM_198358	2667	80	35882
NM_001007367	1852	501	24412
NM_177479	912	153	12114
NM_199723	2044	73	27420
ENSDART00000136246	732	1294	8534
NM_001142954	1763	88	23558
NM_200801	1181	156	15652
NM_001083837	2834	291	37622
NM_001013443	4163	342	55100
NM_199218	1922	43	25548
ENSDART00000143495	686	533	8586
NM_200008	762	29	10100
NM_001160335	1296	91	17120
NM_201177	964	32	12756
NM_212891	1624	81	21414
NM_001003532	1764	75	23266
NM_001045276	2510	137	33062
NM_001200015	1903	101	25064
NM_001001820	2183	523	28274
NM_001081747	1861	88	24320
NM_001145579	3579	155	46664
NM_200260	1376	1692	16306
NM_001003437	962	53	12520
NM_001030284	1915	120	24854
NM_001002137	991	129	12766
NM_001328016	1754	112	22686
NM_001003840	1070	68	13830
NM_183074	1023	38	13246
NM_212589	1828	185	23532
NM_199932	2022	97	26128
NM_199790	2376	459	30344
NM_212676	1015	105	13002
NM_213383	1824	667	22882
NM_212832	2205	130	28300
NM_001193674	6777	340	87018
NM_001162502	4392	493	56094
NM_001002864	1690	492	21266
NM_001110371	2492	79	32004
NM_213442	3138	972	39364
NM_001017899	1282	54	16388
NM_001017632	1861	171	23692
NM_001004639	1410	126	17948
NM_131187	1662	72	21216
NM_001302634	1322	77	16816
NM_212711	2015	83	25638
NM_213219	2351	348	29646
NM_212599	3242	512	40844
NM_001290080	3280	103	41736
NM_200958	1832	133	23218
NM_131765	1921	37	24370
ENSDART00000155757	553	124	6890
NM_200550	1782	142	22452
NM_200972_2	1057	46	13300
NM_201043	1067	58	13356
NM_212566	1185	154	14724
NM_001256193	1325	50	16582
NM_199574	1813	117	22582
NM_001044395	1041	33	13000
NM_200185	1558	88	19396
NM_213093	1800	75	22350
NM_001002073	1238	730	14686
NM_212598	1558	120	19252
NM_199595	2595	114	32024
NM_001256780	2608	94	32194
NM_200291	1360	57	16766
NM_001030070	879	56	10802
NM_200944	1033	202	12556
NM_199590	1018	79	12474
NM_199864	1251	48	15338
NM_001045388	833	30	10214
NM_213037	926	77	11306
NM_131057	2859	272	34838
NM_001002104	1581	126	19288
NM_001003618	1299	214	15726
NM_001079946	1489	122	18116
NM_001020605	737	35	8986
NM_198121	1234	28	15066
NM_001002525	1577	198	19028
NM_001033108	1865	389	22256
NM_001002535	994	70	11992
NM_145195	489	126	5804
NM_001044757	5951	388	71664
NM_200548	991	66	11928
NM_200103	2231	131	26870
NM_001353917	2288	160	27516
NM_001025533	2603	96	31382
NM_001002072	1163	84	13964
NM_001024403	693	46	8320
NM_001005931	2331	137	27996
NM_001081749	2396	169	28726
NM_201005	1653	118	19804
NM_001002509	476	92	5632
NM_213294	1525	89	18234
NM_212904	1981	73	23690
NM_200227	509	62	6038
NM_001013471	1225	28	14652
NM_199692	2181	48	26064
NM_153661	1378	65	16416
NM_200533	1158	67	13782
NM_131230	1880	134	22336
NM_001017801	916	37	10890
NM_214748	1778	463	20712
NM_213435	1901	86	22550
NM_001033106	1940	64	23018
NM_213077	5079	749	59670
NM_213535	1851	116	21824
NM_200129	1694	55	20012
NM_213462	1939	96	22852
NM_131686	3477	121	40996
ENSDART00000177688	6163	818	72030
NM_001030075	4555	222	53614
NM_001007055	1328	167	15494
NM_173266	486	65	5662
ENSDART00000147450	927	72	10850
NM_001017888	1008	54	11814
NM_001089347	2094	86	24504
NM_001030239	2705	242	31518
NM_001193352	3305	828	37960
NM_001017583	801	427	8960
NM_212684	3555	197	41442
NM_200737	485	60	5616
NM_200621	3430	191	39928
NM_001017902	1348	48	15714
NM_181330	2728	66	31806
NM_200115	1931	74	22462
NM_213079	1728	136	19948
NM_001271820	2213	83	25620
NM_001020688	1329	113	15298
NM_212994	2227	334	25470
NM_131355	3115	329	35760
NM_213109	1610	47	18584
NM_001089521	516	21	5942
NM_199677	2030	517	22930
NM_001002521	960	55	11032
NM_194377	1599	56	18410
NM_001004627	1345	72	15446
NM_201467	1977	97	22670
NM_199537	1555	170	17640
NM_001002639	1794	248	20282
NM_205627	2866	908	31870
NM_199547	2150	92	24474
NM_001018166	2664	84	30298
NM_001012485	1916	66	21764
NM_001017874	1045	44	11854
NM_001083028	2853	81	32392
NM_198364	1785	339	19954
NM_001077378	2168	80	24564
NM_200068	3044	700	33896
ENSDART00000163534	1575	1035	16826
NM_001007766	2462	78	27840
NM_001012304	2365	339	26470
NM_001100070	893	15	10092
NM_001004554	4235	129	47798
NM_213530	1628	88	18322
NM_001017851	1753	127	19656
NM_001113591	2287	135	25618
NM_213450	2688	212	30048
NM_214815	3914	815	43124
ENSDART00000157486	2397	782	26120
ENSDART00000171728	1281	59	14316
NM_001002874	891	35	9928
NM_001037702	3795	192	42182
NM_200544	1425	231	15650
NM_001302742	394	14	4374
NM_131801	2124	86	23568
NM_001030000	785	214	8514
NM_001013517	539	35	5956
NM_214722	3146	185	34742
NM_200937	2116	94	23334
NM_001201417	1107	255	11994
NM_001003758	1471	60	16212
NM_194408	2698	109	29630
NM_001002572	1107	33	12162
NM_201050	1959	94	21464
NM_001003452	1457	78	15948
ENSDART00000133014	877	388	9234
NM_212743	415	130	4418
NM_001044811	947	52	10316
NM_001115140	2557	103	27838
NM_001025186	1368	73	14870
NM_001037122_2	1162	40	12646
NM_212653	2511	248	27160
NM_213176	2872	209	31054
NM_213426	1246	592	12968
NM_001109839	2423	340	26024
NM_200674	2239	232	24128
NM_001305662	2633	184	28456
NM_001113596	1641	116	17730
NM_214772	3418	88	37034
NM_173253	4213	159	45590
NM_131055	953	119	10228
NM_001024073	1943	132	20914
NM_001044332	2091	141	22460
NM_214817	1907	131	20474
NM_001025535	1024	45	11016
NM_001128680	1477	469	15484
NM_001328169	1228	126	13116
NM_001007059	822	38	8816
NM_001003503	1289	81	13802
NM_131572	903	59	9654
NM_001042769	1471	505	15288
NM_001123279	1871	96	19990
NM_213280	1437	152	15244
NM_001025470	1776	113	18898
NM_001305543	2242	132	23826
NM_001013300	2429	102	25816
NM_001075106	3383	239	35850
NM_131599	1227	161	12892
NM_001037108	818	26	8674
NM_001105588	2100	324	21982
NM_212869	2180	88	23036
NM_213428	1125	42	11886
NM_001002355	2291	122	24156
NM_001004667	1392	364	14384
NM_130908	2177	51	23006
NM_001110126	1521	40	16042
NM_001083573	1082	47	11382
NM_001199675	1110	61	11660
NM_001007774	1090	31	11466
NM_199995	361	15	3782
NM_001328559	2598	113	27142
NM_131151	1311	61	13690
NM_001013528	1199	30	12532
NM_001089525	3846	88	40126
NM_001002058	1464	68	15236
NM_199684	4125	233	42814
NM_001003483	1304	39	13546
NM_001017601	516	343	5026
NM_001002478	640	38	6616
NM_001159825	533	32	5508
NM_001002164	1610	75	16656
NM_001007364	1096	42	11344
NM_199824	2976	141	30712
NM_001037393	1370	58	14136
NM_199540	2833	117	29216
NM_001002484	1091	54	11242
NM_199516	2304	341	23480
NM_001002869	2626	88	27020
NM_200295	1397	57	14346
NM_001009990	1994	66	20482
NM_213363	2054	239	20886
NM_001082830	1131	419	11192
NM_001002366	1347	423	13402
ENSDART00000163030	1388	378	13854
NM_001002534	818	49	8324
NM_001326710	1280	78	13018
NM_200162	1861	163	18856
NM_001017579	953	75	9660
NM_212609	3157	487	31746
NM_001002050	1276	24	12998
NM_001126423	5006	272	50720
NM_001256729	1792	74	18172
NM_212721	2097	150	21200
NM_001079961	2760	58	27994
NM_001115117	1974	102	19938
NM_200038	1491	66	15070
NM_201303	3213	134	32446
NM_199755	1780	62	17974
NM_001198889	1425	159	14272
NM_201501	2246	1174	21548
NM_001002152	1741	104	17490
NM_199820	4601	183	46304
NM_200522	5976	285	60020
NM_131442	1356	46	13614
ENSDART00000140321	936	394	9034
NM_200896	1087	122	10826
NM_001007197	1484	114	14822
NM_200555	1283	27	12882
NM_001003640	1732	37	17384
NM_200125	1594	80	15946
NM_001008627	2362	652	23086
NM_212697	1759	70	17588
NM_200342	1260	39	12602
NM_212735	2658	128	26508
NM_131710	2418	54	24158
NM_199646	1823	90	18140
NM_200710	2233	52	22266
NM_212769	1831	99	18170
NM_001002067	764	19	7596
NM_001037700	1568	55	15556
NM_001082798	1346	230	13148
NM_001024399	989	29	9784
NM_001328507	1428	52	14094
NM_131784	1540	64	15172
NM_001098481	616	21	6066
NM_213350	1326	68	13030
NM_001118895	1758	54	17308
NM_199582	2262	59	22250
NM_200211	3625	178	35562
NM_212985	1619	52	15906
NM_001007180	1076	36	10568
NM_213216	1731	253	16804
NM_001007187	1698	36	16688
NM_001013273	3625	64	35620
NM_201500	2311	72	22666
NM_001001724	1252	50	12264
NM_205689	1543	1048	14116
NM_001045335	571	86	5520
NM_001002688	2438	93	23830
NM_001003422	932	271	8874
NM_001002375	1284	102	12476
NM_001281997	741	38	7202
NM_212601	1458	45	14190
NM_213331	1267	68	12300
NM_213165	1693	105	16412
NM_001197328	2211	98	21466
NM_001012487	4758	139	46196
NM_001005927	3621	101	35124
NM_201125	1851	76	17922
NM_001017699	777	32	7516
NM_001045845	1245	70	12022
NM_206829	1328	64	12808
NM_001076629	1060	71	10202
NM_001020578	2563	233	24604
NM_001024377	2023	143	19458
NM_001077314	2329	83	22464
NM_205606	955	468	8776
NM_201466	2743	279	26206
NM_001114406	2982	88	28690
NM_131252	2569	164	24604
NM_199855	1873	42	18014
NM_200797	1032	26	9902
NM_001328122	1014	431	9322
NM_001079816	1322	31	12674
NM_213477	2073	724	19184
NM_173250	1964	77	18770
NM_001288658	2035	29	19466
NM_201504	2600	109	24730
NM_201065	1326	139	12518
NM_200302	1501	50	14258
NM_200646	3533	156	33500
NM_001277446	6296	410	59418
NM_001077735	2831	146	26730
NM_200954	2301	249	21572
NM_201332	1605	75	15112
NM_201046	1776	44	16758
NM_001007775	1955	165	18326
NM_201308	3289	147	30934
NM_199655	2521	98	23694
NM_001020758	1123	42	10536
NM_201004	538	53	5014
NM_001013344	748	215	6826
NM_001002333	1558	87	14558
NM_199744	2103	72	19678
NM_214698	1755	39	16428
NM_001110127	2367	78	22128
NM_201084	2789	91	26048
NM_194373	2095	72	19562
NM_201110	864	26	8070
NM_199812	2747	140	25558
NM_214792	1407	235	12926
NM_001128529	3977	108	37062
NM_001005945	1105	53	10272
NM_198805	3777	314	34958
NM_131336	3252	91	30252
NM_001076560	2446	468	22354
NM_213144	4896	165	45410
NM_213186	3362	151	31144
NM_201469	2279	170	21030
NM_201327	1412	522	12612
NM_200977	1154	34	10696
NM_001007061	1339	78	12362
NM_001312881	2798	369	25624
NM_001079703	1422	59	13136
NM_001007136	3193	163	29416
NM_001017745	3410	330	31228
NM_213370	1821	105	16740
NM_214683	3016	198	27690
NM_001017766	1563	70	14374
