#transcript	length	unique_read_num	multiple_read_num
NM_212708	2973	980	133636
NM_213168	2419	353	109154
NM_200104	1558	2351	67754
NM_200815	451	61	20202
NM_200171	1702	223	75650
NM_131883	2454	1332	107004
NM_198809	1593	170	68336
NM_213204	482	975	19606
NM_199535	768	111	32540
NM_001098730	1026	407	42888
NM_213178	1954	408	81278
NM_199949	1010	146	41992
NM_200949	1869	316	77434
NM_001077535	2030	413	83274
NM_001003844	919	59	37650
NM_213028	696	62	28366
NM_199546	1638	385	66262
NM_130925	1985	5333	74498
NM_001002527	968	151	38306
NM_201336	2817	354	110472
NM_201060	620	59	24156
NM_001044959	1736	236	67324
NM_212587	1840	496	71086
NM_200752	630	110	24376
NM_212675	1290	954	49068
NM_001123007	734	138	28314
NM_205667	963	163	37056
NM_001002081	568	91	21640
NM_213124	1505	143	57422
NM_213034	513	72	19164
NM_001161599	1896	1469	68948
NM_001001593	537	41	19794
NM_001201442	683	65	24842
NM_201217	2259	450	81860
NM_152949	1899	589	68334
NM_001145359	1212	160	43722
NM_001004652	514	95	18466
NM_199428	1597	263	57232
NM_214714	2273	312	81186
NM_213013	986	107	35208
NM_001017769	1380	192	48922
NM_200047	832	89	29514
NM_213493	1980	746	69431
NM_001079973	1842	325	64580
NM_001100436	441	60	15468
NM_131047	1625	428	56778
NM_001077355	1851	174	64682
NM_001002866	472	57	16308
NM_213113	524	50	18084
NM_131031	1672	191	57266
NM_197937	499	1065	16062
NM_201513	1945	254	66410
NM_201061	504	37	17182
NM_201065	1326	594	44686
NM_001130192	3149	371	106310
NM_001105526	393	36	13270
NM_145195	489	425	16126
NM_001044324	3798	785	127700
NM_001003890	2344	583	78652
NM_001256190	1048	201	35132
NM_001001590	1354	102	45268
NM_213638	1000	129	33270
NM_001006022	1281	473	41870
NM_131734	904	82	29710
NM_212953	298	25	9770
NM_200750	463	115	14970
NM_131247	1497	1050	47526
NM_001045388	833	94	26920
NM_198143	657	436	20704
NM_199548	1566	202	50114
NM_001017574	1635	218	52010
NM_001077804	1835	189	58206
NM_214793	694	99	21938
NM_001326706	1360	582	42364
NM_212977	1620	194	50618
NM_213317	2315	1845	70126
NM_213334	944	165	29150
NM_001002069	344	99	10534
NM_130995	2082	307	63998
NM_200771	1335	139	41058
NM_199925	1383	292	42234
NM_213293	1692	1161	50530
NM_131702	2559	252	77272
NM_199569	1523	279	45772
NM_130922	2069	231	62124
NM_200961	1367	328	40780
NM_199708	2037	450	60704
NM_212937	1764	753	52124
NM_131309	1418	194	42270
NM_001320404	2510	751	74378
NM_213148	1200	157	35702
NM_201192	2166	254	64442
NM_001003548	978	146	29018
NM_001045402	900	1995	24724
NM_201214	1758	372	51708
NM_213351	1541	121	45312
NM_205562	1110	160	32504
NM_213079	1728	424	50182
NM_200502	613	48	17840
NM_173251	890	82	25852
NM_001002079	503	52	14578
NM_199983	2598	200	75298
NM_130941	4366	650	125956
NM_131294	747	96	21546
NM_001040375	927	271	26546
NM_001309531	1197	356	34212
NM_212709	1904	260	54578
NM_213188	2624	364	74876
NM_199956	2049	245	58204
NM_131176	1454	121	41324
NM_201468	1862	226	52734
NM_001002378	887	109	25098
NM_199888	2218	303	62708
NM_001199720	2183	506	61338
NM_214723	1488	96	41668
NM_001327745	2576	635	71516
NM_200056	904	119	25188
NM_001110126	1521	130	42284
NM_001045349	1628	160	45222
NM_001256193	1325	91	36738
NM_213377	570	50	15770
NM_001126422	735	1802	18556
ENSDART00000168114	301	44	8278
NM_001327845	953	128	26164
NM_213466	1532	212	42004
NM_001080176	1395	110	38326
NM_131404	1466	96	40094
NM_001044754	1503	313	40722
NM_200765	520	174	14006
NM_213464	2597	335	70412
NM_001003414	1644	441	44314
NM_001017896	893	97	24140
NM_212784	763	47	20572
NM_199771	1782	210	47664
NM_200650	2313	576	60296
NM_194398	1339	115	35092
NM_200713	813	112	21112
NM_212603	1499	402	38686
NM_131189	4935	246	127916
NM_001013536	1099	78	28438
NM_213479	1687	223	43476
NM_001115095	3041	251	78362
NM_001288658	2035	108	52474
NM_001020605	737	57	18972
NM_001002203	755	247	19234
NM_001002160	1522	139	38992
NM_212657	2706	299	68784
NM_001319650	804	58	20418
NM_199275	1743	150	44208
NM_198366	2668	538	67206
NM_200919	1303	166	32862
NM_200027	727	63	18316
NM_001007153	1209	584	29922
NM_199719	1526	175	38328
NM_213182	1676	291	41912
NM_194264	1218	104	30456
NM_205673	1403	229	34914
NM_201579	1950	281	48128
NM_213080	2202	189	54430
NM_173233	520	34	12862
NM_201146	561	44	13846
NM_001030247	2625	227	64766
NM_131573	742	68	18268
NM_213510	2570	162	63218
NM_205580	1191	112	29186
NM_213107	1258	207	30640
NM_213015	1944	2951	44660
NM_212566	1185	114	28862
NM_001100089	1610	185	39154
NM_001089427	2563	170	62312
NM_200766	1140	235	27538
NM_001105695	881	148	21268
NM_213639	1142	77	27468
NM_212632	2072	110	49838
NM_214718	2014	606	47794
NM_200107	1423	594	33508
NM_173263	1471	104	34976
NM_001079912	2214	182	52500
NM_182866	2633	205	62418
NM_213277	2437	215	57640
NM_001015060	2812	231	66346
NM_001043323	817	411	18922
ENSDART00000176179	244	5766	6
NM_001127470	488	347	11182
NM_001077322	723	458	16582
NM_001002155	566	101	13098
NM_001003447	678	65	15734
NM_001076732	519	42	12024
NM_001045013	3195	918	73196
NM_001007168	1086	226	24774
NM_198806	2485	263	56890
NM_198870	2196	341	50084
NM_201153	832	39	18998
NM_001115114	1300	94	29608
NM_131220	1791	237	40664
NM_200259	1808	299	40984
NM_001271817	931	85	21160
NM_001198751	711	64	16110
NM_213417	619	50	14026
NM_201052	1066	47	24142
NM_200029	495	26	11188
NM_200023	654	51	14750
NM_213208	687	43	15492
NM_001025453	1464	110	32952
NM_212703	3846	310	86456
NM_131761	833	88	18690
NM_200694	868	70	19418
NM_001003429	771	61	17212
NM_001083577	3079	852	68054
NM_199749	1558	344	34304
NM_001003731	915	95	20134
NM_001013345	888	84	19496
NM_198807	2455	151	53742
NM_001080087	1141	234	24690
NM_201463	1857	186	40354
NM_200025	417	23	9080
NM_173236	2213	263	48044
NM_001024429	1877	115	40812
NM_001110121	508	31	11044
NM_001033595	4350	373	94338
NM_200030	265	2020	3746
NM_200720	900	85	19476
NM_199761	1288	134	27830
NM_001003868	590	154	12646
NM_131112	2386	1883	49836
NM_214699	1423	113	30668
NM_212762	435	85	9282
NM_213279	889	67	19044
NM_001309525	2542	288	54228
NM_001044779	1182	181	25166
NM_201050	1959	186	41822
NM_131376	1589	115	33922
NM_001045049	1708	69	36308
NM_001270554	2133	119	45154
NM_199779	2398	131	50536
NM_001110414	1505	228	31548
NM_001302478	479	25	10086
NM_214721	859	63	18018
NM_213236	1566	581	32176
NM_001017400	1168	128	24296
NM_001017858	1127	79	23452
NM_212790	1357	179	28072
NM_131874	1663	99	34482
NM_001002037	2089	869	42538
NM_201039	867	664	17340
NM_212671	1372	84	28318
NM_001034970	1734	772	35110
NM_131599	1227	548	24758
NM_001177453	903	139	18474
NM_001002505	686	201	13926
NM_001007375	881	45	18094
NM_001002867	8579	1043	175172
NM_001199436	4653	815	94612
NM_201191	379	39	7726
NM_201492	2157	304	43780
NM_199734	1635	116	33280
NM_201122	430	70	8698
NM_213002	1422	119	28838
NM_199432	2083	250	42164
NM_001003758	1471	86	29804
NM_001024098	2200	165	44470
NM_200565	1411	121	28444
NM_001037222	1931	233	38814
NM_200096	1729	121	34770
NM_201475	1685	636	33334
NM_200028	466	93	9262
NM_001004601	3178	460	63120
NM_201203	1616	133	32196
NM_001126388	3177	1155	62086
NM_213185	1250	519	24254
NM_198210	2720	190	53660
NM_001024407	769	71	15118
NM_001002697	1052	208	20544
NM_001003995	1512	412	29384
NM_001131053	552	110	10700
NM_201460	2889	247	56320
NM_199725	632	330	11966
NM_200736	1253	406	23890
NM_001002703	931	61	17978
NM_131512	2178	139	41946
NM_001002596	1471	240	28048
NM_199636	728	29	13970
NM_200059	1469	59	28176
NM_213722	1391	57	26612
NM_205760	1498	102	28606
NM_001328507	1428	107	27258
NM_213104	2249	524	42566
NM_200302	1501	119	28610
NM_198142	2269	449	42894
NM_001002082	950	103	18012
NM_199588	1289	77	24474
NM_001001819	490	23	9302
NM_001005589	851	43	16118
NM_201298	2030	157	38276
NM_001159528	565	37	10642
NM_001199675	1110	134	20818
NM_001025530	1320	434	24478
NM_153669	2212	163	41542
NM_201480	1497	116	28082
NM_001031671	1213	64	22782
NM_131670	1758	877	32218
NM_001003861	634	1785	10150
NM_001003840	1070	95	20040
NM_213010	1631	140	30414
NM_001199737	2076	102	38728
NM_001002468	1022	39	18978
NM_001017874	1045	99	19308
NM_001003598	838	45	15506
NM_001030241	823	191	15012
NM_201323	1231	107	22630
NM_001105277	2672	163	49168
NM_201483	2936	146	53908
NM_001076629	1060	279	19220
NM_212993	966	55	17692
NM_001002448	1520	147	27762
NM_001017700	639	178	11540
NM_001017739	862	45	15644
NM_200881	1996	139	36116
NM_200182	2697	161	48784
ENSDART00000117474	71	809	478
NM_213486	1795	127	32402
NM_173232	700	37	12636
NM_212681	1104	187	19796
NM_131455	2783	144	49974
NM_201315	2419	188	43182
NM_212802	2687	205	47962
NM_001025460	2415	2128	41102
NM_001302634	1322	139	23510
NM_001202477	1456	392	25632
NM_001004296	3558	857	62702
NM_200495	1495	213	26450
NM_001077759	1821	255	32100
NM_001025503	1688	131	29828
NM_001007059	822	56	14508
NM_001003618	1299	261	22742
NM_001199367	1107	32	19488
NM_213262	2403	347	42012
NM_001123389	4247	1325	73472
NM_199996	1431	165	25000
NM_205599	1107	105	19334
NM_200696	785	141	13628
NM_213014	1822	1245	30674
NM_001320326	2130	293	36976
NM_131493	1109	77	19314
NM_001002604	1704	93	29654
NM_001089428	3015	308	52124
NM_212591	1717	200	29640
NM_173252	721	44	12470
NM_213072	1521	157	26222
ENSDART00000147450	927	155	15892
NM_001290080	3280	226	56464
NM_205559	2111	194	36188
ENSDART00000140321	936	893	15144
NM_200839	1497	81	25496
NM_001003640	1732	87	29386
NM_200972_2	1057	68	17910
NM_206829	1328	164	22418
NM_212990	1305	49	22088
NM_173249	703	61	11850
NM_200975	1284	89	21660
NM_001080041	2858	300	47996
ENSDART00000164466	348	328	5544
NM_200053	755	101	12634
NM_213070	1739	118	29174
NM_201005	1653	171	27652
NM_001080184	1867	245	31124
NM_201087	3796	222	63444
NM_001020749	1069	55	17864
NM_200094	2754	144	45972
NM_199576	2107	143	35028
NM_001002525	1577	275	26002
NM_173258	1894	767	30778
NM_001006082	1057	31	17560
NM_001002050	1276	78	21148
NM_001083544	548	23	9064
NM_213535	1851	128	30550
NM_001024399	989	33	16340
NM_001172570	2593	385	42532
NM_213257	2641	346	43296
NM_001118895	1758	96	28840
NM_199729	1901	1553	29680
NM_001007456	1865	158	30478
NM_001024403	693	66	11280
NM_001079961	2760	103	45072
NM_001080033	1298	111	21064
NM_131580	1081	61	17544
NM_001320425	2084	1662	32206
NM_001328342	1608	111	25984
NM_212597	953	64	15352
NM_212723	3491	288	56166
NM_001002874	891	81	14312
NM_001017633	1921	995	29952
NM_131820	3292	174	52704
NM_001017866	726	477	11176
ENSDART00000156641	866	1341	12528
NM_199562	1746	252	27646
NM_199724	483	32	7680
NM_201343	1686	99	26820
NM_199778	1440	448	22446
ENSDART00000143495	686	931	9970
NM_200911	1640	758	25278
NM_199640	2424	307	38102
NM_001100406	1393	87	21984
NM_152961	746	24	11784
NM_201177	964	35	15184
NM_131069	2357	105	37090
NM_213382	1769	145	27756
NM_001045306	955	100	14934
NM_201287	2030	465	31448
NM_001017601	516	658	7452
NM_199575	2146	106	33606
NM_001007383	1101	51	17236
NM_001145786	3154	149	49104
NM_199591	1983	241	30702
NM_001006013	770	52	11926
NM_152972	2976	136	46134
NM_001126433	4113	333	63428
NM_001042769	1471	624	22148
NM_001006005	498	540	7166
NM_001105599	1365	70	21048
NM_212757	1834	82	28286
NM_001033108	1865	569	28254
NM_199998	1073	59	16506
NM_001013471	1225	50	18828
NM_001007364	1096	75	16770
NM_200304	1822	104	27862
NM_199683	1121	88	17110
NM_212676	1015	138	15420
NM_205541	1833	114	27966
NM_199746	2436	138	37166
NM_001007055	1328	352	19978
NM_213131	1415	108	21542
NM_001083837	2834	312	43010
NM_199839	2240	1307	32926
NM_001202510	960	26	14628
NM_001044395	1041	56	15818
NM_213068	2654	129	40330
NM_001002163	608	19	9242
NM_001172556	1236	64	18718
NM_001076591	1014	78	15326
NM_198070	2674	108	40490
NM_201305	3465	215	52356
NM_001002487	411	151	6076
NM_001002534	818	93	12276
NM_200125	1594	135	23922
NM_001045848	1378	64	20720
NM_001004665	755	75	11306
NM_131572	903	76	13508
NM_001002121	2041	306	30382
NM_001111168	1945	129	29100
NM_212766	2522	137	37738
NM_001002546	1137	101	16946
NM_199564	1259	568	18298
NM_213490	1586	64	23664
NM_001347672	7603	595	112992
NM_199994	1598	51	23742
NM_001271474	826	210	12082
ENSDART00000136246	732	1421	9470
NM_201488	2650	1506	37832
NM_199516	2304	474	33678
NM_001105132	2669	586	38964
NM_001103194	1392	102	20476
NM_001017844	1110	195	16214
NM_198877	1044	126	15300
NM_212952	393	28	5776
NM_213331	1267	89	18608
NM_001003437	962	63	14112
NM_001020758	1123	104	16432
NM_001030075	4555	277	66574
NM_212605	1994	191	29044
NM_213145	1383	104	20166
NM_001009898	878	173	12678
NM_200129	1694	76	24712
NM_001004627	1345	107	19530
NM_001044809	4571	246	66490
NM_001017745	3410	502	49228
NM_001328551	1169	51	16980
NM_200431	2094	583	29866
NM_200621	3430	210	49644
NM_001013300	2429	131	35096
NM_001080196	2669	110	38564
NM_213235	2369	187	34136
NM_001291711	916	64	13200
NM_001098480	441	68	6316
NM_200860	1037	76	14910
NM_200295	1397	111	20050
NM_213644	826	36	11854
NM_001005945	1105	62	15832
NM_001033741	841	67	12016
NM_194377	1599	63	22888
NM_001007367	1852	560	26008
NM_200959	1797	336	25360
NM_200342	1260	67	17940
NM_200103	2231	179	31634
NM_131355	3115	545	43842
NM_001003860	687	94	9694
NM_001044332	2091	224	29490
NM_001025186	1368	125	19312
NM_201331	1547	68	21886
NM_199431	3428	97	48528
NM_213021	826	315	11388
NM_001002557	975	142	13662
NM_199863	2172	171	30558
NM_199669	1459	93	20514
NM_001017888	1008	60	14176
NM_201138	1662	248	23212
NM_131351	1260	77	17696
NM_213489	2128	441	29486
NM_205668	1493	154	20810
NM_199671	1288	99	17978
NM_200801	1181	224	16306
NM_200227	509	96	7016
NM_001002104	1581	172	21912
NM_199623	2532	759	34600
NM_001159911	659	36	9152
NM_001005978	1296	227	17800
NM_001006048	1073	58	14864
NM_001003888	644	80	8862
NM_200177	1899	100	26240
NM_001305543	2242	167	30898
NM_001005937	2939	140	40482
NM_200210	1247	107	17114
NM_001089347	2094	75	28776
NM_212628	1695	426	22848
NM_001002521	960	62	13116
NM_001002575	1120	106	15256
NM_200221	1906	118	26018
NM_001139462	1351	110	18400
NM_001004641	1029	261	13820
NM_001353848	2062	116	28098
NM_198804	1162	100	15786
NM_131252	2569	212	34828
NM_001001844	4242	179	57620
NM_173248	2072	101	28104
NM_201308	3289	158	44602
NM_131637	1945	163	26296
NM_001002535	994	83	13434
NM_212832	2205	120	29848
NM_200544	1425	249	19060
NM_213045	1311	520	17218
NM_213462	1939	107	26124
NM_212630	2077	83	27992
NM_001081747	1861	118	24948
NM_001002698	998	91	13310
NM_001003532	1764	75	23610
NM_213370	1821	111	24324
NM_001002355	2291	176	30536
NM_213350	1326	75	17686
NM_173266	486	91	6414
NM_001171068	2666	573	35094
NM_001305588	928	47	12350
NM_001113596	1641	190	21710
NM_001079703	1422	86	18874
NM_001004667	1392	737	17816
NM_001007347	1727	244	22742
NM_213053	2688	176	35586
NM_131524	2159	121	28586
NM_200416	1414	105	18678
NM_001004635	1079	49	14278
NM_001031668	3687	406	48518
NM_200291	1360	70	17968
NM_001002335	1771	106	23366
NM_001002606	1391	452	17956
NM_001030076	1433	420	18504
ENSDART00000145534	512	82	6660
NM_001003483	1304	61	17104
NM_001017651	1317	338	16992
NM_200446	2044	93	26776
NM_001003411	2166	385	28086
NM_181330	2728	84	35748
NM_200130	1538	105	20050
NM_001003415	1479	498	18874
NM_213280	1437	171	18624
NM_001110371	2492	118	32430
NM_001127335	2544	175	33030
NM_200099	1417	59	18392
NM_001003551	880	50	11408
NM_212684	3555	206	46076
NM_213428	1125	43	14580
NM_001002748	1493	38	19360
NM_199480	2006	663	25394
NM_001017801	916	41	11838
NM_201084	2789	86	36050
NM_001005769	1842	94	23772
NM_001077603	3283	175	42350
NM_203321	3203	326	41158
NM_131801	2124	89	27420
NM_001007061	1339	137	17190
NM_001002499	530	26	6812
NM_001003544	1244	53	15964
NM_200038	1491	100	19092
NM_001128529	3977	257	50782
NM_201062	1892	128	24140
NM_201455	994	473	12266
NM_001037122_2	1162	54	14838
NM_001005931	2331	181	29680
NM_001200015	1903	170	24198
NM_213093	1800	74	22974
NM_001089521	516	31	6576
NM_199773	1731	763	21362
NM_200533	1158	82	14706
NM_214811	2239	103	28482
NM_001003452	1457	95	18488
NM_201577	2524	97	32090
NM_200769	606	34	7686
NM_001309640	3873	204	49134
NM_001002639	1794	327	22508
NM_200977	1154	50	14638
NM_001037386	2280	77	28940
NM_001033106	1940	77	24602
NM_201176	975	88	12280
NM_001017632	1861	168	23438
NM_001163988	1482	84	18700
NM_199740	1953	54	24688
NM_198363	2192	233	27498
NM_001198889	1425	177	17844
NM_001037672	791	164	9832
ENSDART00000133014	877	464	10592
NM_214817	1907	196	23828
NM_213640	2749	194	34400
NM_001007774	1090	55	13642
NM_001004494	2262	924	27492
NM_212711	2015	111	25200
ENSDART00000152063	1286	505	15632
NM_001014289	3974	214	49608
NM_001126455	927	24	11596
NM_194394	1014	150	12540
NM_001145694	1937	255	23984
NM_199864	1251	50	15600
NM_001045562	1826	200	22628
NM_001025533	2603	117	32406
NM_201474	5109	146	63648
NM_152973	2095	106	26034
NM_001172637	405	11	5036
NM_001089408	1642	53	20396
NM_213294	1525	106	18846
NM_213366	2072	83	25636
NM_200062	1328	84	16388
NM_131696	1734	102	21404
NM_001020523	1307	171	16006
NM_001024073	1943	150	23896
NM_200743	1036	88	12724
NM_200993	2423	165	29768
NM_200078	1580	64	19450
NM_200674	2239	296	27312
NM_213298	1609	65	19744
NM_199741	998	155	12128
NM_001037677	453	46	5528
NM_001044949	2722	430	33030
NM_001103116	1209	139	14684
NM_173284	1132	128	13722
NM_131250	2498	142	30396
NM_001080054	2651	118	32226
NM_131057	2859	284	34574
NM_001111226	1743	301	20948
NM_200260	1376	1984	14782
NM_001020688	1329	106	16040
NM_001113800	1290	327	15328
NM_194408	2698	147	32560
NM_001037691	926	33	11192
NM_213481	2542	681	30096
NM_001002572	1107	43	13350
NM_001030239	2705	272	32430
ENSDART00000171728	1281	96	15352
NM_001302742	394	19	4726
NM_001017582	728	18	8744
NM_200958	1832	147	21882
NM_199760	653	34	7810
NM_214759	2298	88	27432
NM_199723	2044	90	24374
NM_197934	2550	63	30452
NM_201004	538	32	6406
NM_213477	2073	656	24144
NM_001003474	1440	267	16950
NM_001025470	1776	212	21022
NM_001003509	1586	146	18804
NM_001002484	1091	44	12990
NM_199976	956	31	11374
NM_131059	3350	204	39720
NM_213530	1628	105	19284
NM_199932	2022	104	23976
NM_001004677	854	34	10106
NM_131230	1880	76	22238
NM_212731	1287	49	15212
NM_001123279	1871	121	22026
NM_199838	2151	81	25340
NM_001142954	1763	91	20738
NM_001002869	2626	108	30866
NM_201290	1901	83	22338
NM_131710	2418	58	28460
NM_001025537	2209	97	25922
NM_213335	1416	85	16592
NM_001098481	616	28	7218
NM_001014343	2029	124	23730
NM_200517	1375	431	15734
NM_001037101	3171	392	36860
NM_200745	852	73	9924
NM_213338	1428	87	16666
NM_001044983	507	877	5070
NM_200988	2330	102	27214
NM_001002427	555	26	6478
NM_212586	3074	166	35844
NM_173238	3052	205	35546
NM_173237	1733	505	19788
NM_200550	1782	182	20660
NM_001130597	765	118	8828
NM_001003843	777	34	9040
NM_001001944	4039	336	46774
NM_199822	2064	457	23598
NM_001002544	788	47	9134
NM_201185	1255	78	14542
NM_200944	1033	207	11800
NM_001002073	1238	750	13594
NM_212735	2658	162	30618
NM_213077	5079	1186	57594
NM_131686	3477	116	40036
NM_001076556	1931	75	22194
NM_001013273	3625	111	41648
NM_001079944	1398	104	15992
NM_001017696	1057	72	12076
NM_001256729	1792	99	20482
NM_001005953	794	35	9074
NM_212891	1624	66	18548
NM_201332	1605	176	18192
NM_001017863	937	35	10674
NM_213536	1947	168	22062
NM_001006077	1393	57	15846
NM_001145579	3579	131	40704
NM_001075106	3383	286	38288
NM_214701	708	40	8026
NM_001351700	2305	233	26024
NM_201078	1493	50	16950
NM_201469	2279	209	25740
NM_001326547	5457	1560	60518
NM_001013528	1199	38	13590
NM_001025536	2800	1002	30816
NM_201326	3052	679	33974
NM_213216	1731	224	19392
NM_001077378	2168	91	24460
NM_001089525	3846	110	43428
NM_212880	2206	169	24754
NM_200548	991	94	11100
NM_001002684	2073	78	23314
NM_200333	1973	93	22170
NM_001353917	2288	174	25598
NM_199692	2181	73	24490
NM_001002137	991	128	11032
NM_001037700	1568	109	17528
NM_001089386	918	57	10252
NM_001076558	976	181	10778
NM_212615	1918	88	21448
NM_001006019	1571	150	17482
NM_001080753	912	59	10146
NM_131833	1490	176	16488
NM_001003728	818	27	9084
NM_001003769	1747	72	19384
NM_212581	3212	110	35658
NM_001002512	1212	33	13458
NM_200115	1931	117	21348
NM_001081749	2396	147	26484
NM_213250	3048	118	33748
NM_001002509	476	156	5116
NM_201010	1360	35	14990
NM_199855	1873	65	20586
NM_213186	3362	171	36870
NM_001007180	1076	45	11808
NM_001045276	2510	132	27514
NM_199684	4125	287	45108
NM_200006	1388	120	15142
NM_001040052	1228	70	13422
NM_001007372	974	33	10664
NM_214783	1935	68	21130
NM_201117	1162	113	12616
NM_199755	1780	89	19392
NM_212887	1020	145	11016
NM_001113591	2287	142	24820
NM_198821	2152	279	23148
NM_213099	2644	133	28640
NM_001002864	1690	413	17978
NM_001114406	2982	123	32314
NM_001005927	3621	157	39230
NM_001024735	1269	46	13752
NM_001017833	1224	52	13254
NM_200701	1301	445	13664
NM_199843	2780	88	30032
NM_199574	1813	78	19552
NM_001002342	2010	139	21594
NM_001161487	585	13	6310
NM_001002333	1558	147	16668
NM_001328016	1754	95	18820
NM_001083573	1082	62	11604
NM_213157	1702	69	18280
NM_212663	2972	482	31538
NM_001044811	947	35	10142
NM_212659	2024	111	21640
NM_001030284	1915	95	20480
NM_001302640	1458	198	15456
NM_199540	2833	109	30274
NM_001020499	913	83	9698
NM_001110127	2367	80	25276
NM_201043	1067	24	11398
NM_199989	1646	36	17550
NM_199694	1483	84	15750
NM_001127333	2139	95	22722
NM_213037	926	64	9810
NM_201017	1698	296	17804
NM_200917	1752	99	18534
NM_213109	1610	48	17072
NM_200710	2233	80	23634
NM_200954	2301	414	23986
NM_153661	1378	66	14534
NM_197933	1962	335	20446
NM_198356	3253	163	34290
NM_001012366	2584	87	27280
NM_001002072	1163	105	12202
NM_001327754	2519	80	26562
NM_001160335	1296	75	13620
NM_001083028	2853	84	30020
NM_001007296	1464	54	15390
NM_213435	1901	90	19902
NM_001030187	978	46	10238
ENSDART00000155760	1509	441	15422
NM_001089485	1198	66	12522
NM_001013443	4163	342	43400
NM_001145619	1249	116	13006
NM_001013474	1318	157	13662
NM_001110833	1662	60	17352
NM_001017902	1348	55	14046
NM_131213	2019	64	20952
NM_001037108	818	23	8482
NM_001045362_2	700	37	7240
NM_001089343	801	36	8282
NM_131664	2006	186	20600
NM_200934	1741	1126	16910
NM_200937	2116	89	21766
NM_001002435	1054	72	10812
NM_131452	2133	132	21880
NM_001008627	2362	1001	23368
NM_200258	2133	113	21886
NM_001017899	1282	43	13178
NM_200896	1087	170	11040
NM_199677	2030	491	20442
NM_213387	1902	70	19492
NM_201303	3213	159	32876
NM_199850	1154	87	11776
NM_001018166	2664	95	27282
NM_001082830	1131	368	11248
NM_153659	2575	99	26346
NM_001122749	4702	183	48084
NM_001037110	852	175	8566
NM_212811	2039	171	20744
NM_200179	1976	208	20040
NM_213165	1693	116	17208
NM_200813	1767	49	18032
NM_213374	1991	129	20222
NM_200555	1283	27	13074
ENSDART00000155757	553	151	5494
NM_001102676	5182	443	52414
NM_200137	1677	81	17020
NM_001025515	1838	59	18668
NM_001077250	1996	94	20232
NM_212995	1869	108	18908
NM_207071	1695	83	17144
NM_001006043	1386	132	13954
NM_001017831	1128	122	11330
NM_001025472	2588	126	26142
NM_001003503	1289	120	12956
NM_201129	2859	215	28728
NM_212985	1619	67	16320
NM_201056	713	596	6620
NM_173241	2359	100	23768
NM_131382	1726	70	17388
NM_001002540	1536	78	15440
NM_001327993	1599	396	15752
NM_213363	2054	237	20498
NM_131757	3009	110	30264
NM_212714	2038	52	20510
NM_001044315	1955	34	19666
