#transcript	length	unique_read_num	multiple_read_num
NM_199986	1703	88502	18
NM_001045402	900	46577	12
NM_200027	727	37382	12
NM_214714	2273	116858	26
NM_001005999	1423	73030	32
NM_199481	1939	99234	20
NM_214793	694	35391	14
NM_001002078	399	20288	26
NM_213204	482	24340	12
ENSDART00000173071	931	46708	4
NM_212953	298	14938	10
NM_201579	1950	97748	32
NM_200046	629	31501	36
NM_201052	1066	53257	26
NM_001013345	888	44358	20
NM_001002079	503	25039	14
NM_213278	2414	120024	46
NM_001004601	3178	157713	42
NM_001243178	360	17852	16
NM_153644	800	39238	6
NM_213279	889	43329	14
NM_001003844	919	44713	30
NM_001002139	610	29662	6
NM_213336	1459	70629	28
NM_001003432	636	30725	4
NM_001002069	344	16566	10
NM_198143	657	31345	18
NM_001002677	1296	61565	46
NM_001281788	6521	309248	68
NM_200502	613	28874	22
NM_200028	466	21884	18
NM_001002081	568	26661	8
NM_001037410	1566	73248	36
NM_200303	785	36688	20
NM_201060	620	28873	18
NM_200867	1249	57973	36
NM_199708	2037	94139	28
NM_001005589	851	39220	14
NM_001003728	818	37674	14
NM_001305588	928	42511	28
NM_198817	3168	142789	42
NM_001017700	639	28680	10
NM_001328342	1608	72092	32
NM_200495	1495	66990	64
NM_212833	990	44276	28
NM_001002486	304	13517	6
NM_213002	1422	63208	24
NM_001015060	2812	124878	48
NM_001100436	441	19476	4
NM_198366	2668	116885	64
NM_001105526	393	17130	16
NM_001002866	472	20571	14
NM_001110121	508	22043	28
NM_213113	524	22683	30
NM_131580	1081	46648	22
NM_001024409	1233	53161	24
ENSDART00000163316	7477	321508	202
NM_213015	1944	83555	58
NM_200713	813	34300	32
NM_213024	785	33053	12
NM_001003447	678	28467	20
ENSDART00000178816	1019	42743	14
NM_173232	700	29311	12
NM_201217	2259	94290	46
NM_213107	1258	52301	22
NM_214722	3146	130290	48
NM_173234	483	19908	20
NM_201323	1231	50568	34
NM_199724	483	19836	18
NM_001002106	1038	42469	18
NM_001044324	3798	155047	74
NM_205673	1403	57261	24
NM_213235	2369	95943	32
NM_200750	463	18602	20
NM_200185	1558	61987	32
NM_212762	435	17101	14
NM_001002155	566	22092	26
NM_212784	763	29768	34
NM_001128697	1112	43302	70
NM_201191	379	14608	14
NM_131025	4186	160675	88
NM_131513	1495	57363	34
NM_173235	635	24302	26
NM_001001819	490	18712	24
NM_213382	1769	67574	52
NM_201153	832	31723	20
NM_199956	2049	78041	44
NM_213034	513	19259	16
NM_213466	1532	57339	48
NM_001002378	887	32663	18
NM_199749	1558	57305	46
NM_200720	900	33092	20
NM_213644	826	30357	22
NM_173236	2213	81086	58
NM_201078	1493	54569	50
NM_173233	520	18869	20
NM_200881	1996	72268	44
NM_200845	453	16165	16
NM_001271817	931	33215	38
NM_173251	890	31677	24
NM_131176	1454	51740	28
NM_200416	1414	50234	46
NM_001002499	530	18586	10
NM_001002487	411	14382	12
NM_001130697	679	23653	18
NM_199636	728	25328	28
NM_201061	504	17442	24
NM_001256631	2491	84800	58
NM_201146	561	19012	30
NM_001009889	2617	88578	74
NM_199535	768	25896	30
NM_001076558	976	32757	22
NM_001076732	519	17362	26
NM_152949	1899	62793	82
NM_199595	2595	85856	36
NM_213493	1980	65487	34
NM_213185	1250	41173	30
NM_212589	1828	60147	48
NM_212952	393	12900	12
NM_001001590	1354	43583	38
NM_205562	1110	35608	40
NM_199671	1288	41003	40
NM_194398	1339	42499	30
NM_001003774	994	31537	14
NM_131765	1921	60009	62
NM_201298	2030	63246	52
NM_001080033	1298	40222	48
NM_201099	1899	58551	42
NM_201122	430	13239	22
NM_001002527	968	29779	24
NM_213722	1391	42641	32
NM_177479	912	27692	62
NM_001291886	784	23776	22
NM_181758	1208	36445	32
NM_001037113	490	14639	18
NM_200650	2313	69083	88
NM_199761	1288	38215	34
NM_001044754	1503	44114	48
NM_200742	412	12010	22
NM_001076560	2446	71221	46
NM_001029947	611	17722	22
NM_200765	520	14960	30
NM_001142543	1032	29706	36
NM_001319650	804	22857	46
NM_001199436	4653	131743	162
NM_198806	2485	70342	70
NM_199275	1743	49160	62
NM_173252	721	20305	34
NM_001003861	634	17850	18
NM_001159528	565	15886	22
NM_213383	1824	50960	60
NM_212599	3242	90524	96
NM_214699	1423	39589	48
NM_173224	998	27726	32
NM_201192	2166	60100	66
NM_199576	2107	58452	58
NM_001105277	2672	73817	64
NM_213208	687	18914	34
NM_131801	2124	58157	46
NM_199574	1813	49604	64
NM_001256193	1325	35802	30
NM_153659	2575	69113	92
NM_183074	1023	27296	58
NM_194264	1218	32425	56
NM_001002068	805	21390	38
NM_199760	653	17345	30
NM_130926	621	16462	32
NM_001033107	2124	56030	88
NM_199588	1289	33797	30
NM_198809	1593	41434	46
NM_199994	1598	41450	38
NM_199546	1638	42120	34
NM_001256190	1048	26840	36
NM_199771	1782	45564	76
NM_001003860	687	17403	20
NM_212597	953	24012	40
NM_212598	1558	39185	74
NM_200059	1469	36964	38
NM_001003875	2443	61319	90
ENSDART00000177307	3533	88482	84
NM_213019	1049	26125	48
NM_173258	1894	46892	58
NM_001002383	1485	36760	50
NM_212675	1290	31906	22
NM_001004639	1410	34864	34
NM_131874	1663	41029	70
NM_001001820	2183	53869	58
NM_213145	1383	34059	50
NM_198870	2196	53996	64
NM_199677	2030	49809	44
NM_201514	2028	49383	72
NM_001328122	1014	24635	32
NM_152951	2332	56544	64
NM_199540	2833	68631	66
NM_001115114	1300	31351	34
NM_201488	2650	63849	110
NM_001089428	3015	72004	100
NM_214686	1118	26670	30
NM_213133	1666	39352	52
NM_001007383	1101	25898	42
NM_213178	1954	45930	64
NM_198142	2269	52956	70
NM_212766	2522	58726	166
NM_200182	2697	62828	86
NM_201043	1067	24790	60
NM_001017574	1635	37986	70
NM_001172570	2593	60163	86
NM_001024407	769	17759	24
NM_212645	2409	55274	100
NM_212634	3083	70489	130
NM_201460	2889	65952	92
NM_213053	2688	61310	98
NM_213262	2403	54780	104
NM_001122654	3748	85175	128
NM_213417	619	14067	20
NM_131162	2211	50200	84
NM_200975	1284	29050	66
NM_213293	1692	37824	40
NM_131452	2133	47368	96
NM_001089351	631	13983	30
NM_199995	361	7987	22
NM_001001889	2350	51914	90
NM_214683	3016	66572	102
NM_200034	781	17139	32
NM_131245	1002	21969	30
NM_200766	1140	24931	50
NM_001017588	1752	38272	78
NM_001004667	1392	30311	42
NM_001082798	1346	29147	44
NM_213013	986	21319	50
NM_001002137	991	21422	48
NM_212605	1994	43017	90
NM_001305662	2633	56813	98
NM_213028	696	14832	24
NM_001123389	4247	90327	202
NM_214721	859	18216	44
NM_199591	1983	42073	68
NM_214811	2239	47331	64
NM_212569	2189	46187	76
ENSDART00000178370	2989	63053	100
NM_201305	3465	72896	140
NM_213068	2654	55449	94
NM_153661	1378	28682	56
NM_201467	1977	41140	78
NM_199569	1523	31656	52
NM_001271897	4559	94714	176
NM_001328053	660	13674	44
NM_199547	2150	44564	68
NM_001161599	1896	39076	80
NM_199562	1746	35964	78
NM_001020578	2563	52665	106
NM_201474	5109	104701	188
NM_001077463	733	15006	24
NM_001002163	608	12420	46
NM_213144	4896	100006	240
NM_001080184	1867	37633	76
NM_200025	417	8359	30
NM_199640	2424	48672	88
NM_213519	3718	74286	144
NM_001007775	1955	38876	80
NM_214815	3914	77675	146
NM_201492	2157	42681	78
NM_001202510	960	18979	38
NM_001077355	1851	36569	62
NM_001031673	1322	25999	44
NM_173238	3052	59799	144
NM_213219	2351	46043	90
NM_213486	1795	35132	58
NM_199773	1731	33844	40
NM_194377	1599	31220	52
NM_212993	966	18766	50
NM_213442	3138	60874	114
NM_200745	852	16530	26
NM_001127470	488	9389	24
NM_199746	2436	46798	86
NM_001277446	6296	120841	288
NM_001048149	944	17665	44
NM_131320	2283	42717	88
NM_130908	2177	40572	98
NM_194371	1972	36667	58
NM_001037677	453	8364	32
NM_001017582	728	13443	44
NM_001030284	1915	35374	78
NM_001017993	2144	39419	64
NM_182866	2633	48390	72
NM_131187	1662	30483	90
NM_131698	944	17302	42
NM_001013455	473	8590	14
NM_212990	1305	23609	60
NM_181559	1968	35576	76
NM_213130	2003	36146	92
NM_213364	2853	51458	118
NM_001115138	2450	44150	132
NM_201481	2606	46965	124
NM_001145604	3234	58299	122
NM_001003731	915	16477	46
NM_001002067	764	13723	38
NM_213351	1541	27635	90
NM_001007375	881	15803	28
NM_001080609	3345	59880	134
NM_001017769	1380	24695	56
NM_131247	1497	26661	72
NM_001126109	1921	34108	72
NM_001003868	590	10442	26
NM_131058	2544	44806	78
NM_001030076	1433	25197	66
NM_001127333	2139	37509	86
NM_200030	265	4634	20
NM_200743	1036	18124	70
NM_001327745	2576	44690	112
NM_001105132	2669	46174	94
NM_213080	2202	37998	122
NM_200094	2754	47421	70
NM_200737	485	8310	24
NM_001077140	2236	38140	112
NM_199778	1440	24472	46
NM_001002152	1741	29521	78
NM_001001844	4242	71695	188
NM_001165918	532	8961	32
NM_199548	1566	26380	66
NM_001045564	1041	17455	38
NM_001003890	2344	39075	120
NM_205541	1833	30506	66
NM_001103116	1209	20047	62
NM_205689	1543	25592	70
NM_001004289	2206	36566	86
NM_200053	755	12446	36
NM_200839	1497	24635	78
NM_200911	1640	26840	98
NM_001313699	1960	32103	66
NM_131139	2730	44562	116
NM_001004494	2262	36885	106
NM_173222	1437	23364	70
NM_001013443	4163	67526	186
NM_001002864	1690	27351	82
NM_214701	708	11428	52
NM_001002082	950	15321	66
NM_173263	1471	23745	76
NM_200016	1812	29164	78
NM_001290093	2662	42689	116
NM_212749	1287	20579	62
NM_001328494	1345	21443	72
NM_001037691	926	14769	40
NM_001290080	3280	51825	146
NM_001083105	1384	21844	64
NM_201331	1547	24316	100
NM_199756	1039	16334	58
NM_199669	1459	22886	66
NM_200023	654	10249	34
NM_001202486	1458	22786	78
NM_130941	4366	68229	198
NM_001002203	755	11776	52
NM_213515	2105	32795	96
NM_001006005	498	7706	18
NM_001025503	1688	26070	66
NM_212653	2511	38719	150
NM_199211	2219	34179	100
NM_001045049	1708	26182	76
NM_001017801	916	14032	42
NM_001001811	1764	27001	90
ENSDART00000117474	71	1088	2
NM_214773	1667	25469	76
NM_201476	2769	42121	126
NM_173250	1964	29837	102
NM_001081629	3711	56265	160
NM_001099251	1172	17688	58
NM_198364	1785	26827	106
NM_198070	2674	40149	136
NM_173288	1300	19524	52
NM_212711	2015	30189	122
NM_199604	1787	26766	100
NM_001002058	1464	21763	80
NM_001003411	2166	32209	106
NM_214718	2014	29905	114
NM_213640	2749	40765	178
NM_001099239	2136	31645	92
NM_201004	538	7931	34
NM_212757	1834	26971	88
NM_001017599	1089	15916	58
NM_001002572	1107	16162	50
NM_213464	2597	37800	140
NM_001127335	2544	36997	130
NM_001100089	1610	23421	58
NM_200078	1580	22849	70
NM_212802	2687	38816	150
NM_131884	1518	21903	62
NM_001142954	1763	25415	78
NM_001003869	1684	24250	86
NM_131456	3732	53698	234
NM_199567	2083	29999	94
NM_201455	994	14269	76
NM_213481	2542	36543	130
ENSDART00000139791	742	10629	46
ENSDART00000178097	1760	25144	50
NM_201318	1400	19911	70
NM_213233	1406	19999	66
NM_212628	1695	24092	86
NM_001002121	2041	28938	120
NM_001083002	3725	52708	188
NM_001326710	1280	18108	66
NM_001271820	2213	31236	126
NM_213176	2872	40464	174
NM_001007774	1090	15351	58
NM_199590	1018	14320	62
NM_213334	944	13242	58
NM_213374	1991	27906	102
NM_001002438	541	7569	36
NM_212699	1350	18885	84
NM_001002073	1238	17280	80
NM_213530	1628	22598	84
NM_131220	1791	24780	108
NM_212632	2072	28693	86
NM_199932	2022	27978	80
NM_200988	2330	32135	138
NM_199851	2230	30596	124
NM_198358	2667	36600	122
NM_181603	4884	66973	262
NM_131686	3477	47623	222
NM_212595	2011	27575	96
NM_212681	1104	15103	54
NM_201315	2419	33096	104
NM_131177	3237	44228	174
NM_131376	1589	21702	72
NM_213639	1142	15563	52
NM_001328561	1070	14446	50
NM_173248	2072	27966	102
NM_214736	1138	15346	56
NM_200304	1822	24568	86
NM_213356	3227	43480	180
NM_001309209	2868	38628	142
NM_001007456	1865	25126	78
NM_001009898	878	11799	50
NM_001081749	2396	32128	140
NM_131455	2783	37322	146
NM_131355	3115	41210	194
NM_001030187	978	12947	52
NM_199949	1010	13370	50
NM_200961	1367	18052	86
NM_201290	1901	25071	126
NM_201504	2600	34153	168
NM_200086	1012	13238	86
NM_130995	2082	27250	114
NM_001256191	3061	40020	196
NM_200114	1681	21969	102
NM_001017603	1574	20573	64
NM_001024735	1269	16544	80
NM_001193352	3305	43098	124
NM_131761	833	10828	30
NM_001082931	975	12682	14
NM_001025453	1464	18951	104
NM_001129823	861	11147	38
NM_001018166	2664	34447	142
NM_001145579	3579	46252	202
NM_001076639	2134	27536	150
NM_199865	576	7396	34
NM_200694	868	11112	50
NM_001282092	871	11159	30
NM_131573	742	9475	56
NM_001002673	2743	35079	146
NM_212994	2227	28486	100
NM_001002335	1771	22608	108
NM_001256652	3850	49151	226
NM_199744	2103	26698	130
NM_212567	2979	37805	166
NM_001001399	1042	13192	72
NM_001014345	2836	35924	154
NM_199996	1431	18142	58
NM_201466	2743	34533	152
NM_001083544	548	6890	22
NM_131493	1109	13929	44
NM_194400	1240	15556	58
NM_001013533	2369	29727	92
NM_200291	1360	17006	80
NM_001077536	3668	45748	182
NM_001012304	2365	29486	122
NM_213099	2644	32932	146
NM_213463	3206	39950	152
NM_001040052	1228	15223	82
NM_173240	1818	22540	84
NM_001002072	1163	14379	76
NM_001017739	862	10637	56
NM_213366	2072	25578	100
NM_201480	1497	18453	74
NM_199820	4601	56464	300
NM_001003840	1070	13118	62
NM_001044332	2091	25601	152
NM_001002703	931	11390	36
NM_001003501	2623	31977	178
NM_001122784	3993	48649	198
NM_182882	1724	21013	64
NM_001020707	2405	29234	144
NM_199568	1180	14309	76
NM_131851	1207	14631	70
NM_001002427	555	6688	44
NM_170763	2844	34296	162
NM_131224	1785	21442	104
NM_213214	1843	22108	94
NM_001017824	1412	16921	30
NM_199537	1555	18556	110
NM_001113800	1290	15413	68
NM_001045349	1628	19409	114
NM_200949	1869	22284	128
NM_001083577	3079	36664	174
NM_200959	1797	21367	110
NM_213132	1347	16034	62
NM_001081747	1861	22043	144
NM_001004588	1911	22685	98
NM_183071	1312	15571	52
NM_001037108	818	9698	30
NM_001004003	3275	38674	218
NM_212626	1541	18224	72
NM_001079946	1489	17600	78
NM_131002	5176	61230	204
NM_001040375	927	10928	68
NM_001030075	4555	53751	238
NM_201017	1698	20019	70
NM_001033741	841	9894	52
ENSDART00000136876	494	5815	20
NM_199555	1267	14876	74
NM_213333	3771	44209	262
NM_001045276	2510	29353	150
NM_173261	3588	41866	200
NM_001145359	1212	14127	68
NM_001003881	622	7229	50
NM_001113591	2287	26601	126
NM_201117	1162	13512	62
NM_001017601	516	5997	24
NM_200548	991	11485	52
NM_001004296	3558	41149	204
NM_131425	1825	21089	102
NM_001001944	4039	46602	204
NM_201287	2030	23305	140
NM_194390	1063	12214	56
NM_001033106	1940	22258	114
NM_131092	1791	20519	114
NM_213533	2292	26238	146
NM_200099	1417	16165	120
NM_200999	1031	11759	60
NM_213128	2002	22792	120
NM_001105599	1365	15534	78
NM_001003756	989	11255	46
NM_201484	2426	27610	110
NM_213331	1267	14387	84
NM_001002478	640	7266	42
NM_001008732	2434	27592	182
NM_001024098	2200	24942	142
NM_200919	1303	14765	86
NM_001003437	962	10916	48
NM_213428	1125	12745	66
NM_200085	2164	24480	124
NM_001007197	1484	16766	96
NM_198816	2652	29942	172
NM_001045073	2413	27268	130
NM_001172680	481	5419	40
NM_199570	2094	23650	114
NM_001003528	4406	49513	300
NM_213363	2054	23049	146
NM_001004520	2587	29026	138
NM_001004665	755	8458	50
NM_201073	617	6906	46
NM_212832	2205	24633	150
NM_199646	1823	20378	94
NM_001200009	891	9939	62
NM_173266	486	5426	28
NM_194421	2445	27240	122
NM_212743	415	4608	32
NM_200342	1260	13992	90
NM_001002435	1054	11687	90
NM_001003429	771	8577	36
NM_001082481	3774	41929	212
NM_131230	1880	20834	98
NM_201326	3052	33788	184
NM_001017752	1868	20606	114
NM_001004660	593	6542	34
NM_213440	2146	23667	118
NM_200976	7541	82921	498
NM_212566	1185	13000	72
NM_001006096	1274	13934	96
NM_212572	1919	21007	122
NM_213079	1728	18891	110
NM_200583	1872	20426	122
NM_200564	1980	21555	122
NM_001326480	998	10855	70
NM_001082865	1438	15581	96
NM_213335	1416	15351	82
NM_213014	1822	19671	138
NM_001326488	2317	24969	150
NM_001002297	2054	22135	132
NM_200103	2231	24029	126
NM_152972	2976	31952	188
NM_131784	1540	16486	126
ENSDART00000153433	194	2072	20
NM_212710	2233	23905	164
NM_200199	1934	20576	156
NM_001002473	1062	11234	62
NM_201336	2817	29736	190
NM_212769	1831	19251	138
NM_001002116	1747	18377	118
NM_212586	3074	32278	188
NM_001007771	2359	24764	122
NM_213104	2249	23351	184
NM_213450	2688	27943	174
NM_001082837	2181	22634	132
NM_001197328	2211	22888	134
NM_001024377	2023	20924	128
NM_001126388	3177	32852	178
NM_001045013	3195	32984	190
NM_001002697	1052	10864	58
NM_174860	1709	17575	120
NM_001002164	1610	16567	98
NM_001007168	1086	11156	80
NM_200504	1868	19224	98
NM_213271	3219	33014	212
NM_001017583	801	8218	44
NM_214774	1990	20364	158
NM_001097584	3917	40155	218
NM_001256205	3476	35613	184
NM_200405	3150	32234	168
NM_001305582	4421	45146	312
NM_198805	3777	38480	184
NM_213058	2340	23805	130
NM_001013477	876	8915	40
NM_001301360	2299	23346	128
NM_199782	2184	22120	146
NM_001115117	1974	19912	152
NM_001002509	476	4800	36
NM_199789	1511	15215	112
NM_201138	1662	16692	132
NM_001001729	2524	25382	160
NM_001076748	2222	22286	164
NM_001002534	818	8197	56
NM_199536	2159	21599	178
ENSDART00000159750	944	9451	70
NM_212810	4376	43720	330
NM_200508	3355	33446	282
NM_001159825	533	5320	34
NM_001025456	2764	27613	148
NM_001017858	1127	11228	84
NM_131151	1311	13012	92
NM_173253	4213	41744	270
NM_213280	1437	14212	70
NM_200322	1385	13651	112
NM_001302478	479	4733	26
NM_001007776	1513	14947	74
NM_200227	509	5014	38
NM_200679	1344	13246	86
NM_001034178	683	6691	66
NM_201513	1945	19060	150
NM_131109	1642	16066	134
NM_200220	2081	20392	134
NM_001037702	3795	36953	228
NM_001003424	548	5322	46
NM_001130400	5294	51491	338
NM_131668	2214	21473	182
NM_001160335	1296	12596	76
NM_200369	1483	14338	102
NM_199683	1121	10819	88
NM_131057	2859	27574	226
NM_199750	1632	15723	140
NM_205708	1069	10283	72
NM_131710	2418	23281	116
NM_200489	1714	16452	124
NM_001012483	2671	25633	160
NM_001080034	1078	10339	68
NM_181330	2728	26145	160
NM_201084	2789	26689	190
NM_212899	1505	14428	68
NM_199430	1480	14160	90
NM_213051	2747	26271	178
NM_213077	5079	48477	338
ENSDART00000133863	736	7041	28
NM_213186	3362	32047	232
NM_200062	1328	12622	100
NM_001328559	2598	24716	160
NM_001089347	2094	19902	118
NM_199974	662	6283	46
NM_130973	3475	32990	218
NM_213510	2570	24398	140
NM_199882	3128	29597	222
NM_001256207	3324	31502	168
NM_131714	3483	32929	234
NM_001045306	955	9015	72
NM_001145786	3154	29778	204
NM_001030277	4308	40649	296
NM_001008585	2035	19218	120
NM_214698	1755	16482	160
NM_197934	2550	23978	186
NM_200015	1872	17554	110
NM_213455	1346	12594	90
NM_001045325	1258	11759	88
NM_001024817	3247	30305	190
NM_199585	1876	17473	140
NM_201327	1412	13140	106
NM_001007367	1852	17260	108
NM_001002064	1628	15095	136
NM_001002375	1284	11883	98
NM_001017565	1107	10246	82
NM_001123007	734	6794	52
NM_001034987	1550	14362	92
NM_001353848	2062	19094	110
NM_131723	1610	14871	102
NM_173249	703	6491	44
NM_001305468	2690	24842	158
NM_213159	1406	12944	106
NM_131213	2019	18557	138
NM_201039	867	7950	66
NM_131820	3292	30154	234
NM_212617	2038	18665	144
NM_200386	1221	11173	78
NM_131252	2569	23512	146
NM_001017851	1753	16022	112
NM_212610	1800	16411	144
NM_001012386	1197	10931	76
NM_001145694	1937	17670	134
NM_001281997	741	6764	44
NM_131270	1152	10502	74
NM_001014289	3974	36207	272
NM_200538	2335	21257	168
NM_214689	4274	38880	250
NM_001002050	1276	11613	62
NM_001105588	2100	19034	140
NM_199218	1922	17380	156
NM_001007359	1887	17088	122
NM_131594	2098	18904	136
NM_001122836	1709	15367	138
NM_212691	2508	22593	152
NM_199740	1953	17592	116
NM_213137	2190	19712	142
NM_131386	4851	43578	340
NM_200258	2133	19081	178
NM_001006057	1041	9346	52
NM_001297547	864	7732	54
NM_001089525	3846	34320	252
NM_001003564	805	7176	60
NM_201471	2005	17836	146
ENSDART00000141980	913	8110	74
NM_001137666	5899	52384	474
NM_200550	1782	15793	110
NM_201062	1892	16737	112
NM_001305594	1300	11502	70
NM_213529	1681	14825	100
NM_213294	1525	13416	108
NM_200074	3198	28133	220
NM_001199725	2589	22772	178
NM_001003832	1547	13598	102
NM_001277119	3428	30098	202
NM_131557	2427	21314	134
NM_001089521	516	4513	42
NM_001004641	1029	8997	64
NM_001080993	3216	28079	208
NM_001291711	916	7975	70
NM_001326405	1647	14319	120
NM_001278811	896	7781	74
NM_199558	4692	40828	300
NM_131450	2067	18027	74
NM_001029956	2064	17942	128
NM_212740	1660	14386	114
NM_200003	1707	14774	136
NM_001003414	1644	14243	114
NM_194380	2918	25252	186
NM_001111168	1945	16778	152
NM_213072	1521	13111	108
NM_178436	2616	22536	162
NM_001075103	2245	19308	148
NM_001003422	932	8013	64
NM_001008646	3009	25825	198
NM_001002075	2141	18344	152
NM_001077760	3124	26713	218
NM_001309435	2947	25161	220
NM_001301359	2742	23405	182
NM_001002102	1767	15102	86
NM_214697	983	8366	74
NM_001271474	826	7017	50
NM_001114425	1983	16788	152
NM_212700	1492	12622	120
NM_173835	1772	15027	76
NM_130948	1240	10465	98
NM_153655	977	8230	82
NM_201214	1758	14793	134
NM_001002495	436	3665	32
ENSDART00000178780	3733	31472	142
NM_001351700	2305	19306	130
NM_200510	2353	19619	176
NM_001030070	879	7304	88
NM_213197	1918	15970	158
ENSDART00000163602	279	2323	20
NM_001110460	1552	12934	72
NM_213148	1200	9944	104
NM_201087	3796	31478	302
NM_001007446	1859	15458	100
NM_001003944	909	7551	52
NM_001025530	1320	10908	90
NM_001130604	2759	22737	202
NM_001080087	1141	9401	80
NM_212970	3040	25021	224
NM_201321	657	5414	40
NM_001002505	686	5645	48
NM_001037393	1370	11249	116
NM_200129	1694	13935	106
NM_001045552	2190	17987	158
NM_001044811	947	7782	56
NM_201176	975	7996	72
NM_001002604	1704	13968	130
NM_001017660	1373	11271	66
NM_001025506	1746	14295	118
NM_001128336	1845	15077	122
NM_201343	1686	13736	132
NM_213060	2913	23682	194
NM_201297	1684	13663	138
NM_201038	821	6669	52
NM_201203	1616	13118	108
NM_153669	2212	17895	192
NM_199593	1474	11952	92
NM_001002544	788	6396	38
NM_001126433	4113	33233	334
NM_213216	1731	13996	128
NM_131368	2562	20637	200
NM_001166268	1318	10626	88
NM_199755	1780	14340	120
NM_199655	2521	20273	206
NM_001102637	1185	9533	90
ENSDART00000152063	1286	10364	72
NM_001013265	1080	8699	58
NM_212790	1357	10878	118
NM_213448	4203	33774	280
NM_198913	3017	24169	238
NM_001113337	2620	20967	196
NM_001079912	2214	17717	164
NM_001353917	2288	18281	178
NM_130922	2069	16482	184
NM_001080591	2025	16176	128
NM_001077250	1996	15895	166
NM_205599	1107	8832	74
NM_213503	4437	35237	384
NM_131502	3174	25269	206
NM_131447	2821	22434	184
NM_131351	1260	10028	72
NM_001162502	4392	34797	328
NM_001003889	876	6929	68
NM_001024404	821	6477	68
NM_001305543	2242	17691	164
NM_001082795	1837	14464	152
NM_201324	2071	16315	146
NM_001003439	1097	8633	84
NM_001003521	2132	16741	140
NM_213191	1398	10926	120
NM_001115141	2817	22044	212
NM_001003763	1231	9605	120
NM_001005989	1732	13574	104
NM_001002131	1447	11290	114
NM_001045456	687	5363	36
NM_213348	2353	18303	166
NM_194373	2095	16267	160
NM_001328507	1428	11099	98
NM_205709	1157	8983	82
NM_001020637	1220	9489	66
NM_212933	1149	8935	58
NM_131107	1375	10645	112
NM_001172556	1236	9567	94
NM_198356	3253	25203	218
NM_200107	1423	11027	88
NM_001029966	1711	13245	118
NM_214792	1407	10881	92
NM_213192	3045	23459	274
NM_001025452	2323	17896	180
NM_201065	1326	10212	90
NM_001201442	683	5226	72
NM_001005592	577	4423	44
NM_001002384	2677	20481	222
NM_205716	3669	28075	298
ENSDART00000125139	803	6153	52
NM_001328016	1754	13398	146
NM_214723	1488	11351	136
NM_131673	3861	29420	272
NM_153672	571	4340	50
NM_212696	2164	16492	140
NM_200253	2072	15765	152
NM_001003740	1354	10268	124
NM_199762	1007	7644	82
NM_001024429	1877	14250	124
NM_001044756	2636	19987	160
NM_213350	1326	10017	106
NM_205537	1272	9607	102
NM_001177453	903	6795	94
NM_205559	2111	15927	154
NM_200279	1903	14387	108
NM_212709	1904	14361	120
NM_001014370	2623	19804	144
NM_213443	1764	13274	138
ENSDART00000139803	787	5957	20
NM_200992	4540	34091	348
NM_212613	1872	14053	140
NM_001024400	608	4565	40
NM_201308	3289	24674	234
NM_199564	1259	9441	90
NM_001083573	1082	8102	88
NM_212772	1803	13497	140
NM_001113596	1641	12251	100
NM_001002037	2089	15550	140
NM_199582	2262	16729	196
