#transcript	length	unique_read_num	multiple_read_num
NM_001002604	1704	49	19216
NM_212591	1717	137	19228
NM_001172570	2593	254	28868
NM_001080041	2858	189	31900
NM_200053	755	47	8402
ENSDART00000140321	936	624	9840
NM_001080184	1867	151	20710
NM_213072	1521	113	16872
NM_205599	1107	67	12286
NM_206829	1328	120	14684
NM_213070	1739	68	19300
NM_173232	700	23	7770
NM_001083544	548	12	6086
NM_201087	3796	148	42014
NM_201005	1653	110	18212
NM_001002525	1577	214	17214
NM_212990	1305	34	14386
NM_213535	1851	134	20288
NM_200839	1497	46	16458
NM_173258	1894	515	20364
NM_200094	2754	94	30192
NM_201177	964	35	10508
NM_199729	1901	1010	19740
NM_131820	3292	122	35766
NM_213257	2641	212	28516
NM_173249	703	35	7586
ENSDART00000143495	686	587	6834
NM_001007456	1865	81	20092
NM_199576	2107	82	22610
NM_212723	3491	213	37380
NM_173252	721	37	7726
NM_001002050	1276	45	13648
NM_199724	483	29	5144
NM_001080033	1298	58	13778
NM_212597	953	42	10104
NM_199640	2424	232	25554
NM_001076591	1014	61	10702
NM_001079961	2760	83	29204
NM_201343	1686	47	17842
NM_001042769	1471	477	15118
NM_001105599	1365	59	14406
NM_001118895	1758	71	18544
NM_001320425	2084	1191	20848
NM_199998	1073	36	11304
NM_001045306	955	65	10022
NM_001145786	3154	85	33152
NM_001328342	1608	71	16860
ENSDART00000156641	866	883	8234
NM_199575	2146	76	22500
NM_001024399	989	25	10366
NM_199778	1440	323	14800
NM_213382	1769	101	18462
NM_131069	2357	79	24624
NM_001100406	1393	53	14534
NM_212757	1834	58	19118
NM_001017601	516	413	4976
NM_199591	1983	127	20562
NM_001024403	693	38	7188
NM_001002874	891	46	9242
NM_001033108	1865	393	19034
NM_001017633	1921	658	19330
NM_199683	1121	42	11620
NM_001126433	4113	220	42264
NM_001013471	1225	22	12630
NM_199564	1259	341	12650
NM_152972	2976	80	30550
NM_199562	1746	167	17750
NM_131580	1081	28	11064
NM_200125	1594	89	16244
NM_001002546	1137	65	11576
NM_001007383	1101	32	11234
NM_200911	1640	482	16248
NM_001044395	1041	37	10576
NM_001006005	498	391	4678
NM_212676	1015	134	10170
NM_001271474	826	163	8216
NM_199746	2436	86	24616
NM_001004665	755	69	7584
NM_200304	1822	55	18408
NM_213068	2654	88	26790
NM_152961	746	17	7528
NM_201305	3465	138	34902
NM_131572	903	48	9038
NM_001083837	2834	201	28292
NM_001003437	962	67	9600
NM_001045848	1378	54	13784
NM_201287	2030	321	20052
NM_001172556	1236	37	12304
NM_001007364	1096	51	10890
NM_212766	2522	80	25090
NM_001007055	1328	208	13016
NM_001111168	1945	96	19262
NM_199516	2304	319	22578
NM_001002534	818	64	8058
NM_001033741	841	43	8280
NM_213131	1415	80	13916
NM_001002487	411	113	3948
NM_213331	1267	39	12478
NM_001017844	1110	121	10828
NM_001347672	7603	351	74616
NM_198877	1044	71	10214
NM_200342	1260	42	12354
NM_001006013	770	25	7548
NM_200103	2231	121	21818
NM_001017866	726	343	6794
NM_198070	2674	71	26152
NM_199839	2240	845	21106
NM_201488	2650	1052	24856
NM_200295	1397	66	13578
NM_200621	3430	149	33306
NM_001103194	1392	70	13506
NM_001202510	960	21	9320
NM_001002121	2041	189	19670
NM_199994	1598	43	15494
NM_001004627	1345	56	13002
NM_205541	1833	75	17694
NM_001105132	2669	369	25472
NM_001009898	878	110	8390
NM_001098480	441	41	4226
NM_199863	2172	125	20858
NM_001017745	3410	319	32564
NM_001005945	1105	36	10618
NM_213490	1586	32	15246
NM_212605	1994	97	19042
NM_001159911	659	20	6292
ENSDART00000136246	732	979	6018
NM_001002163	608	18	5792
NM_001030075	4555	136	43372
NM_213235	2369	96	22516
NM_001020758	1123	63	10652
NM_001044332	2091	123	19798
NM_200210	1247	88	11792
NM_213145	1383	62	13110
NM_001044809	4571	168	43360
NM_001328551	1169	32	11092
NM_001003860	687	73	6462
NM_131355	3115	325	29298
NM_200959	1797	249	16836
NM_001003888	644	51	6070
NM_001007367	1852	391	17128
NM_199431	3428	87	32338
NM_201138	1662	206	15492
NM_001291711	916	47	8590
NM_001080196	2669	93	25072
NM_001013300	2429	86	22810
NM_001002521	960	65	8982
NM_199671	1288	48	12080
NM_001006048	1073	61	10030
NM_001002557	975	96	9058
NM_199669	1459	67	13598
NM_200801	1181	159	10894
NM_212952	393	23	3640
NM_199623	2532	492	23106
NM_194377	1599	40	14852
NM_201331	1547	81	14320
NM_200129	1694	46	15720
NM_213489	2128	342	19408
NM_001305543	2242	113	20690
NM_200860	1037	58	9564
NM_001005937	2939	90	27098
NM_001005978	1296	173	11784
NM_131637	1945	94	17838
NM_001089347	2094	61	19220
NM_001002575	1120	50	10262
NM_200221	1906	64	17474
NM_001002104	1581	145	14396
NM_001017888	1008	34	9230
NM_001081747	1861	76	17000
NM_131351	1260	46	11508
NM_001002535	994	50	9058
NM_213021	826	203	7348
NM_200431	2094	367	18762
NM_131252	2569	138	23300
NM_201308	3289	105	29898
NM_001001844	4242	131	38490
NM_001025186	1368	83	12370
NM_213428	1125	25	10210
NM_213370	1821	93	16462
NM_131524	2159	69	19536
NM_173266	486	67	4342
ENSDART00000145534	512	58	4578
NM_001004635	1079	33	9732
NM_001031668	3687	271	33070
NM_200177	1899	70	17090
NM_200544	1425	154	12692
NM_212832	2205	86	19766
NM_212628	1695	288	14972
NM_205668	1493	116	13324
NM_198804	1162	81	10346
NM_213350	1326	53	11824
NM_001007347	1727	152	15290
NM_213644	826	19	7356
NM_213462	1939	86	17212
NM_001004641	1029	182	8990
NM_001079703	1422	57	12604
NM_001139462	1351	56	11972
NM_173248	2072	54	18340
NM_001003532	1764	57	15592
NM_200227	509	75	4426
NM_001003483	1304	35	11446
NM_001037122_2	1162	41	10184
NM_001200015	1903	114	16624
NM_001113596	1641	129	14292
NM_001004667	1392	479	11724
NM_001305588	928	32	8092
NM_200446	2044	71	17822
NM_001353848	2062	73	17966
NM_200291	1360	50	11846
NM_001005769	1842	52	16060
NM_001002606	1391	326	11822
NM_001007061	1339	98	11586
NM_213045	1311	373	11058
NM_001003452	1457	57	12636
NM_199740	1953	47	16964
NM_212684	3555	115	30790
NM_001002335	1771	84	15298
NM_001003551	880	41	7596
NM_001002748	1493	18	12902
NM_213280	1437	85	12340
NM_001003411	2166	245	18468
NM_001017651	1317	197	11178
NM_001005931	2331	107	20018
NM_001003415	1479	282	12486
NM_001103116	1209	126	10298
NM_001002355	2291	147	19606
NM_001030076	1433	266	12084
NM_212630	2077	66	17826
NM_001171068	2666	359	22592
NM_200416	1414	54	12116
NM_001089521	516	33	4398
NM_200977	1154	36	9860
NM_001037386	2280	35	19510
NM_200099	1417	45	12080
NM_201062	1892	55	16128
NM_213053	2688	97	22888
NM_001126455	927	10	7912
NM_200038	1491	81	12660
NM_001145694	1937	160	16390
NM_001128529	3977	144	33828
NM_199480	2006	388	16730
NM_214817	1907	115	16150
NM_001309640	3873	142	32830
NM_201577	2524	73	21412
ENSDART00000152063	1286	316	10614
NM_001110371	2492	72	21108
NM_203321	3203	188	27026
NM_001017632	1861	106	15698
NM_001077603	3283	129	27714
NM_001002698	998	50	8414
NM_001033106	1940	40	16400
NM_001007774	1090	36	9196
NM_200769	606	19	5110
NM_213640	2749	140	23074
NM_001037672	791	89	6590
ENSDART00000133014	877	375	7028
NM_001003544	1244	42	10442
NM_131801	2124	60	17814
NM_213093	1800	52	15060
NM_131250	2498	77	20880
NM_181330	2728	57	22802
NM_001002499	530	18	4422
NM_200674	2239	206	18540
NM_001080054	2651	60	22134
NM_201084	2789	68	23202
NM_152973	2095	65	17408
NM_001014289	3974	152	32974
NM_199773	1731	483	13926
NM_001098481	616	25	5094
NM_200130	1538	53	12726
NM_001198889	1425	143	11670
NM_131057	2859	191	23498
NM_200743	1036	58	8520
NM_001002639	1794	186	14616
NM_001127335	2544	144	20842
NM_199723	2044	57	16798
NM_001004494	2262	530	18122
NM_201474	5109	111	42014
NM_001163988	1482	49	12168
NM_001044949	2722	271	22158
NM_001017801	916	25	7520
NM_213366	2072	49	17016
NM_198363	2192	168	17870
NM_199864	1251	38	10242
NM_001020688	1329	59	10858
NM_001302742	394	22	3210
NM_001024073	1943	83	15846
NM_214811	2239	86	18230
NM_001045562	1826	137	14784
NM_213294	1525	44	12406
NM_001020523	1307	102	10564
NM_200078	1580	37	12852
NM_212711	2015	68	16358
NM_001037677	453	45	3646
NM_213298	1609	35	13068
NM_194394	1014	89	8140
NM_200062	1328	61	10706
NM_001025533	2603	66	21012
NM_199838	2151	57	17340
NM_214759	2298	49	18534
NM_001030239	2705	193	21660
NM_200993	2423	105	19468
NM_001111226	1743	220	13854
NM_199741	998	95	7962
NM_194408	2698	91	21682
NM_001076558	976	107	7764
NM_201176	975	57	7788
NM_213530	1628	74	13024
NM_001037691	926	23	7424
NM_213481	2542	441	19990
NM_199760	653	14	5226
NM_001123279	1871	95	14916
NM_001002427	555	12	4436
NM_001142954	1763	91	14038
NM_001089408	1642	35	13116
NM_212731	1287	51	10240
NM_200958	1832	117	14518
NM_200988	2330	68	18514
NM_201078	1493	34	11860
NM_200533	1158	38	9178
NM_001025470	1776	158	13968
NM_212891	1624	42	12870
NM_131696	1734	65	13720
NM_131059	3350	157	26460
NM_173284	1132	76	8908
NM_001113800	1290	208	10008
NM_200260	1376	1321	9550
NM_001002484	1091	22	8596
NM_213477	2073	442	15910
NM_001002073	1238	488	9250
NM_197934	2550	51	19978
NM_001002869	2626	65	20550
NM_212586	3074	95	24026
NM_001044983	507	585	3392
NM_201185	1255	67	9766
NM_131710	2418	34	18886
NM_001014343	2029	111	15764
NM_001025537	2209	58	17202
NM_001002572	1107	26	8606
NM_213077	5079	792	38782
NM_199976	956	17	7426
NM_001003474	1440	160	11036
NM_001079944	1398	43	10822
NM_200745	852	40	6572
NM_213335	1416	77	10900
NM_200517	1375	250	10394
NM_001037101	3171	267	24276
NM_001017582	728	24	5606
NM_001256729	1792	44	13792
NM_001004677	854	37	6554
NM_131230	1880	67	14438
NM_001076556	1931	60	14806
NM_201455	994	291	7346
NM_173237	1733	339	12966
NM_001005953	794	27	6068
NM_199932	2022	83	15434
NM_173238	3052	142	23278
NM_001130597	765	74	5794
NM_199822	2064	312	15476
NM_212735	2658	107	20194
NM_131686	3477	90	26438
NM_201332	1605	130	12110
NM_201469	2279	141	17222
NM_201290	1901	54	14388
NM_001013528	1199	27	9080
NM_001002544	788	27	5956
NM_213216	1731	169	12964
NM_001081749	2396	116	18058
NM_001353917	2288	111	17226
NM_001017863	937	18	7072
ENSDART00000171728	1281	56	9624
NM_001003509	1586	109	11868
NM_001001944	4039	218	30280
NM_001002509	476	89	3502
NM_001025536	2800	686	20434
NM_001351700	2305	167	17198
NM_001017696	1057	60	7896
NM_001020499	913	34	6834
NM_201004	538	27	4016
NM_200550	1782	125	13266
NM_001006077	1393	23	10444
NM_200548	991	50	7396
NM_001326547	5457	976	39998
NM_213338	1428	76	10644
NM_198821	2152	184	15954
NM_212887	1020	120	7516
NM_212615	1918	52	14294
NM_001002684	2073	38	15452
NM_200115	1931	63	14336
NM_212880	2206	124	16316
NM_001003843	777	10	5780
NM_001007180	1076	21	7988
NM_001145579	3579	86	26542
NM_001006019	1571	99	11576
NM_200701	1301	258	9406
NM_200333	1973	64	14588
NM_001161487	585	9	4334
NM_201117	1162	66	8560
NM_001045276	2510	88	18530
NM_212581	3212	71	23738
NM_213157	1702	46	12570
NM_213250	3048	56	22528
NM_213186	3362	117	24768
NM_001002512	1212	25	8938
NM_001013273	3625	65	26708
NM_001089386	918	26	6744
NM_199692	2181	58	16022
NM_214783	1935	43	14196
NM_001075106	3383	203	24682
NM_131833	1490	108	10846
NM_199540	2833	87	20728
NM_001089525	3846	77	28164
NM_001077378	2168	43	15822
NM_001030284	1915	63	13936
NM_199843	2780	80	20234
NM_201326	3052	463	21836
NM_001024735	1269	16	9252
NM_212659	2024	74	14696
NM_213099	2644	95	19194
NM_214701	708	24	5140
NM_001080753	912	46	6598
NM_001328016	1754	60	12686
NM_200710	2233	48	16174
NM_212663	2972	340	21236
NM_001172637	405	2	2932
NM_001002137	991	92	7064
NM_001302640	1458	123	10392
NM_001114406	2982	67	21398
NM_200813	1767	35	12682
NM_199574	1813	66	12980
NM_001002864	1690	323	11824
NM_199855	1873	33	13406
NM_001201417	1107	213	7698
NM_001012366	2584	60	18394
NM_200944	1033	116	7260
NM_001145619	1249	80	8832
NM_199684	4125	173	29248
NM_001007372	974	30	6916
NM_001327754	2519	42	17914
NM_198356	3253	112	23042
NM_001017833	1224	45	8646
NM_001005927	3621	109	25588
NM_199755	1780	39	12588
NM_001105596	685	41	4818
NM_001003418	747	16	5268
NM_200006	1388	87	9718
NM_199694	1483	47	10428
NM_200934	1741	746	11538
NM_001037700	1568	93	10970
NM_200954	2301	271	15958
NM_213536	1947	82	13632
NM_001017899	1282	26	8998
NM_200258	2133	82	14892
NM_213165	1693	66	11796
NM_201010	1360	26	9494
NM_001083573	1082	25	7546
NM_200917	1752	71	12188
NM_213435	1901	76	13224
NM_213037	926	46	6428
NM_001044811	947	25	6594
NM_001003769	1747	37	12170
NM_001013517	539	23	3742
NM_131452	2133	88	14806
NM_201303	3213	109	22320
NM_001017831	1128	80	7784
NM_212714	2038	29	14164
NM_001003728	818	20	5674
NM_213109	1610	39	11166
NM_001002067	764	18	5294
NM_001113591	2287	81	15818
NM_001077250	1996	60	13790
NM_001127333	2139	59	14782
NM_153659	2575	66	17790
NM_001083028	2853	52	19716
NM_001110833	1662	33	11466
NM_001013443	4163	217	28582
NM_131664	2006	116	13760
NM_001002333	1558	114	10662
NM_001045362_2	700	18	4818
NM_197933	1962	220	13330
NM_001102676	5182	277	35444
NM_001002342	2010	97	13746
ENSDART00000155760	1509	256	10130
NM_001110127	2367	50	16222
NM_212995	1869	80	12766
NM_001002072	1163	68	7914
NM_200555	1283	22	8768
NM_200137	1677	75	11410
NM_212811	2039	109	13846
NM_001122749	4702	124	32050
NM_200896	1087	125	7308
NM_001013474	1318	82	8930
NM_001030187	978	37	6648
NM_200179	1976	132	13366
NM_001089485	1198	36	8144
NM_001007296	1464	27	9966
NM_001044757	5951	252	40292
NM_131213	2019	32	13718
NM_200937	2116	73	14334
NM_198358	2667	61	18086
NM_131382	1726	35	11698
NM_001037110	852	109	5676
NM_201043	1067	17	7226
NM_001037108	818	10	5532
NM_001082830	1131	252	7408
NM_001017636	1471	33	9928
NM_001025515	1838	28	12412
NM_199989	1646	28	11112
NM_001160335	1296	48	8710
NM_131757	3009	53	20276
NM_001025535	1024	17	6896
NM_201085	3198	79	21488
NM_001040052	1228	31	8250
NM_153661	1378	29	9258
NM_201129	2859	112	19130
NM_001006105	1484	252	9734
NM_001018166	2664	53	17866
NM_213374	1991	84	13264
NM_001089343	801	32	5338
NM_001024439	820	25	5472
NM_200774	1411	662	8792
NM_001006043	1386	73	9212
NM_001002097	987	50	6558
NM_213363	2054	189	13560
NM_001002435	1054	48	6998
NM_152951	2332	183	15392
NM_001007158	961	35	6382
NM_001008627	2362	652	15118
NM_200283	1509	28	10036
