#transcript	length	unique_read_num	multiple_read_num
ENSDART00000176179	244	6579	20
NM_001177453	903	118	24250
NM_201323	1231	207	32960
NM_001015060	2812	202	75506
NM_199275	1743	143	46274
NM_212657	2706	273	71710
NM_001202510	960	108	25204
NM_001013345	888	96	23238
NM_213644	826	45	21638
NM_200766	1140	251	29572
NM_173236	2213	300	57410
NM_001007375	881	56	22778
NM_001001844	4242	409	109314
NM_200078	1580	80	40702
NM_001045013	3195	804	81572
NM_200495	1495	429	37970
NM_001002499	530	53	13530
NM_131761	833	69	21042
NM_200720	900	102	22684
ENSDART00000178816	1019	318	25466
NM_213236	1566	535	38970
NM_213180	1506	47	37812
NM_001040375	927	184	22992
NM_201579	1950	267	48438
NM_001145359	1212	84	29942
NM_001080087	1141	200	27924
NM_201192	2166	218	52838
NM_199749	1558	276	37650
NM_131245	1002	76	24292
NM_213464	2597	326	62732
NM_001044754	1503	327	36152
NM_200650	2313	369	55750
NM_213722	1391	116	33554
NM_001002487	411	192	9636
NM_001045402	900	1664	19828
NM_201513	1945	150	46290
NM_001002068	805	146	19058
NM_199548	1566	138	37178
NM_001033595	4350	367	103204
NM_199576	2107	317	49724
NM_201475	1685	976	38920
NM_173252	721	60	16992
NM_213185	1250	484	29056
NM_214699	1423	98	33440
NM_200220	2081	272	48770
NM_201039	867	671	19714
NM_131573	742	60	17336
NM_001003728	818	51	19004
NM_001127470	488	241	11122
NM_001201442	683	31	15772
NM_200056	904	78	20780
NM_194264	1218	112	27870
NM_199986	1703	330	38554
NM_001313770	853	41	19428
NM_213417	619	43	14034
NM_131092	1791	128	40564
NM_001271817	931	79	21046
NM_201214	1758	221	39590
NM_212630	2077	461	46350
NM_001029947	611	196	13570
NM_198806	2485	284	55674
NM_001003731	915	69	20432
NM_001002468	1022	45	22852
NM_001199720	2183	298	48544
NM_213334	944	72	21044
NM_001003414	1644	362	36398
NM_199761	1288	99	28696
NM_001004601	3178	414	70628
NM_200742	412	65	9088
NM_001100089	1610	184	35454
NM_200771	1335	83	29398
NM_200171	1702	89	37464
NM_212790	1357	161	29692
NM_199588	1289	95	28034
NM_001003548	978	121	21162
NM_131200	3999	604	86290
NM_001002505	686	180	14710
NM_200961	1367	148	29498
NM_131509	2480	197	53574
NM_131069	2357	102	51000
NM_213479	1687	174	36232
ENSDART00000165480	521	106	11076
NM_214721	859	55	18376
NM_200694	868	69	18496
NM_201492	2157	225	45904
NM_001123389	4247	1676	88846
NM_131637	1945	167	41264
NM_131047	1625	186	34400
NM_200080	2167	215	45814
NM_131376	1589	105	33564
NM_198877	1044	108	22002
NM_001003429	771	57	16202
NM_001037677	453	132	9382
NM_001199436	4653	689	96748
NM_200023	654	50	13634
NM_213486	1795	124	37160
NM_001083577	3079	612	63112
NM_130939	1435	197	29498
NM_001079988	1867	122	38388
NM_213235	2369	210	48338
NM_201455	994	504	19866
NM_213148	1200	108	24392
ENSDART00000139803	787	899	15114
NM_001024098	2200	129	44448
NM_001305588	928	76	18708
NM_131493	1109	87	22332
NM_001002203	755	144	15102
NM_131220	1791	218	35936
NM_199925	1383	196	27636
NM_001012386	1197	129	23928
NM_199569	1523	195	30364
NM_001017400	1168	123	23052
NM_200881	1996	196	39264
NM_001002037	2089	624	40668
NM_001127335	2544	279	49812
NM_001003622	1494	389	28940
NM_213080	2202	128	42968
NM_213002	1422	97	27658
NM_213133	1666	129	32348
NM_001024429	1877	75	36476
NM_201315	2419	246	46802
NM_200839	1497	82	28822
NM_213382	1769	184	33582
NM_198870	2196	256	41636
NM_001017769	1380	124	26150
NM_201298	2030	148	38412
NM_001006005	498	683	8722
NM_213072	1521	110	28572
NM_001328342	1608	108	30136
NM_001002697	1052	164	19604
NM_201287	2030	394	37604
NM_199778	1440	1277	25610
NM_001105277	2672	192	49664
NM_201480	1497	115	27658
NM_198817	3168	530	57674
NM_201460	2889	198	52752
NM_001083544	548	23	10018
NM_200959	1797	449	32450
NM_212993	966	62	17544
NM_001003598	838	29	15244
NM_212605	1994	181	36134
NM_001172570	2593	336	46878
NM_153669	2212	147	40022
NM_199640	2424	298	43622
NM_001025453	1464	58	26346
NM_001115095	3041	176	54594
ENSDART00000168114	301	35	5374
NM_001007383	1101	112	19604
NM_198142	2269	285	40264
NM_001025503	1688	75	30050
NM_205599	1107	81	19594
NM_001079998	1535	103	27096
NM_201305	3465	234	60950
NM_001006022	1281	194	22258
NM_001044779	1182	67	20648
NM_131884	1518	40	26490
NM_213024	785	74	13604
NM_199888	2218	156	38478
NM_199683	1121	128	19360
NM_001202486	1458	129	25052
NM_001025530	1320	337	22460
NM_001017858	1127	63	19346
NM_001017896	893	55	15314
NM_200182	2697	150	46202
NM_199564	1259	457	21134
NM_131874	1663	97	28414
NM_001080184	1867	212	31720
NM_212802	2687	188	45684
NM_199773	1731	1069	28406
NM_001017700	639	119	10716
NM_001004665	755	77	12724
NM_001002163	608	30	10272
NM_001130697	679	64	11412
NM_001024407	769	49	12936
NM_131698	944	111	15808
NM_001076558	976	157	16290
NM_001040052	1228	95	20588
NM_194367	1521	182	25432
NM_001089428	3015	261	50224
NM_212990	1305	87	21754
NM_153659	2575	171	42900
NM_212628	1695	465	27764
NM_001198751	711	34	11790
NM_213104	2249	402	36978
NM_001003868	590	148	9656
NM_213262	2403	285	39644
NM_001199737	2076	107	34332
NM_001002082	950	73	15686
NM_213408	2618	178	43174
NM_001326706	1360	326	22190
NM_001030241	823	192	13432
NM_213490	1586	54	26150
NM_213131	1415	72	23128
NM_213638	1000	91	16224
ENSDART00000154111	2376	1086	37500
NM_001105695	881	77	14146
NM_001007153	1209	328	19124
NM_001002867	8579	751	137120
NM_001044959	1736	97	27648
NM_194398	1339	74	21318
NM_001256631	2491	255	39474
NM_001109866	1832	452	28754
NM_212681	1104	116	17444
NM_001013536	1099	46	17428
NM_001030247	2625	136	41600
NM_201483	2936	236	46444
NM_212671	1372	77	21698
NM_001037222	1931	134	30420
NM_001126388	3177	856	49364
NM_001281788	6521	322	102578
NM_199734	1635	51	25696
NM_200743	1036	72	16234
NM_001271474	826	224	12760
NM_200096	1729	69	27080
ENSDART00000145534	512	57	7980
NM_212766	2522	144	39398
NM_001080033	1298	91	20254
NM_199671	1288	102	20074
NM_200975	1284	93	19986
NM_001105132	2669	621	40916
NM_199562	1746	165	26936
NM_131059	3350	288	51612
NM_212757	1834	70	28336
NM_001034970	1734	411	26430
NM_001007168	1086	206	16602
NM_213489	2128	411	32490
NM_001291711	916	54	14018
NM_001302478	479	21	7294
NM_199719	1526	68	23160
NM_201488	2650	1085	39202
NM_001003875	2443	176	36898
NM_213068	2654	98	40160
NM_201203	1616	111	24382
NM_199996	1431	136	21516
NM_214718	2014	412	30054
NM_212569	2189	1165	31934
NM_001126109	1921	242	28794
NM_001079912	2214	90	33332
NM_199746	2436	124	36648
NM_199823	1848	279	27052
NM_001002427	555	51	8154
NM_213481	2542	649	36780
NM_213010	1631	101	23872
NM_001037113	490	36	7156
NM_001077726	1324	1385	18020
NM_001305582	4421	705	63550
NM_200094	2754	118	39894
NM_001037410	1566	62	22688
NM_198363	2192	189	31618
NM_001031671	1213	86	17508
NM_201087	3796	258	54644
NM_200911	1640	868	22798
NM_201062	1892	105	27192
NM_212709	1904	128	27248
NM_152972	2976	67	42678
NM_173249	703	68	10012
NM_213014	1822	845	25276
NM_001077322	723	215	10136
NM_001320425	2084	1353	28470
NM_001045306	955	169	13466
NM_200416	1414	179	19924
NM_001309531	1197	133	16868
NM_199669	1459	82	20624
NM_001002703	931	34	13158
NM_205541	1833	104	25814
NM_001327845	953	61	13406
NM_201138	1662	199	23280
NM_001004652	514	25	7222
NM_212597	953	76	13276
NM_198070	2674	70	37234
NM_173238	3052	197	42300
NM_199725	632	217	8578
NM_001002604	1704	90	23598
NM_201176	975	84	13464
NM_131734	904	28	12522
NM_199591	1983	145	27246
NM_001002121	2041	251	27912
NM_001127333	2139	110	29398
NM_198210	2720	108	37412
NM_200259	1808	156	24718
NM_001327745	2576	251	35186
NM_001044949	2722	334	37108
NM_001126433	4113	255	56310
NM_200053	755	78	10302
NM_199760	653	33	8936
NM_214811	2239	105	30576
NM_001009898	878	114	11864
NM_001033741	841	58	11408
NM_001002160	1522	105	20618
NM_201474	5109	163	69248
NM_001320404	2510	351	33676
NM_199740	1953	140	26234
NM_213338	1428	62	19152
NM_131452	2133	191	28418
NM_200919	1303	72	17356
NM_199994	1598	68	21258
NM_213366	2072	85	27546
NM_001110414	1505	111	19940
NM_173258	1894	605	24580
NM_213278	2414	213	31864
NM_173248	2072	102	27308
NM_199863	2172	167	28440
NM_001003890	2344	311	30560
NM_212703	3846	156	50428
NM_213640	2749	213	35868
NM_152961	746	16	9774
NM_200107	1423	533	18088
NM_199575	2146	68	27946
NM_001004296	3558	415	45936
NM_001045049	1708	100	22134
NM_001347672	7603	412	98490
NM_131670	1758	432	22430
NM_213639	1142	48	14758
NM_001003631	1108	54	14308
NM_200736	1253	141	16058
NM_001003860	687	58	8822
NM_213053	2688	247	34420
NM_214759	2298	92	29462
NM_200745	852	52	10902
NM_001113800	1290	271	16280
NM_205668	1493	94	19050
NM_131294	747	34	9536
NM_001351700	2305	280	29186
NM_001030076	1433	417	17896
NM_001172556	1236	83	15578
NM_001077759	1821	136	22844
NM_199555	1267	54	15890
NM_201099	1899	214	23674
NM_001013455	473	38	5910
NM_200304	1822	74	22826
NM_213293	1692	607	20654
NM_201343	1686	67	21112
NM_200565	1411	44	17680
NM_001006013	770	27	9578
NM_001037386	2280	70	28368
NM_001003763	1231	53	15284
NM_201290	1901	71	23424
NM_199756	1039	31	12770
NM_001007456	1865	114	22662
NM_199432	2083	109	25308
NM_001111168	1945	128	23548
NM_212586	3074	121	37210
NM_197934	2550	59	30870
NM_001044809	4571	206	55034
NM_200008	762	30	9178
NM_213099	2644	127	31818
NM_001103116	1209	197	14408
ENSDART00000173936	796	583	9020
NM_200696	785	102	9366
NM_001080054	2651	102	31850
NM_001082481	3774	288	45158
NM_200099	1417	81	16966
NM_213374	1991	152	23780
NM_199729	1901	932	21918
NM_001014289	3974	223	47460
NM_001326547	5457	1274	64184
NM_001103194	1392	74	16608
NM_152951	2332	406	27516
NM_212632	2072	58	24728
NM_001130638	792	44	9400
NM_201078	1493	75	17698
NM_200769	606	21	7184
NM_001077603	3283	145	38848
NM_001005967	904	64	10662
NM_199723	2044	86	24112
NM_213348	2353	143	27706
NM_131820	3292	202	38738
NM_001004494	2262	643	26094
NM_001007367	1852	369	21478
NM_001080041	2858	158	33548
NM_212591	1717	124	20120
NM_177479	912	150	10602
NM_173284	1132	95	13212
NM_131723	1610	57	18868
NM_001083837	2834	276	32912
NM_001003411	2166	300	25048
NM_001024735	1269	39	14804
NM_200260	1376	1589	14504
ENSDART00000152063	1286	171	14854
NM_001076591	1014	84	11704
NM_001162502	4392	428	50586
NM_001159911	659	16	7634
NM_001002557	975	67	11248
NM_001002438	541	43	6234
NM_001320326	2130	186	24490
NM_200801	1181	145	13514
NM_212711	2015	87	23216
NM_214686	1118	391	12528
NM_131455	2783	157	31978
NM_001003532	1764	55	20276
NM_001130400	5294	218	60782
NM_200258	2133	127	24306
NM_213145	1383	96	15730
NM_201177	964	35	10990
ENSDART00000136246	732	1073	7298
NM_213442	3138	776	35044
NM_001160335	1296	76	14692
NM_001142954	1763	82	19934
NM_001030284	1915	115	21604
NM_199790	2376	335	26594
NM_001013443	4163	291	46820
NM_183074	1023	34	11528
NM_001004639	1410	100	15824
NM_198358	2667	75	30028
NM_212589	1828	146	20482
ENSDART00000143495	686	437	7304
NM_212832	2205	108	24758
NM_001003437	962	67	10776
NM_001110371	2492	84	27948
NM_001001820	2183	412	24142
NM_212566	1185	126	13178
NM_001290080	3280	117	36664
NM_212676	1015	112	11268
NM_213219	2351	279	26034
NM_001017632	1861	169	20616
NM_001002864	1690	392	18482
NM_001200015	1903	122	21116
NM_001002137	991	144	10906
NM_212891	1624	65	18016
NM_001002073	1238	570	13212
NM_001017899	1282	49	14218
NM_001045276	2510	125	27762
NM_199218	1922	42	21310
NM_001256780	2608	89	28762
NM_001079946	1489	120	16330
NM_199932	2022	81	22252
NM_001256193	1325	68	14548
NM_001081747	1861	94	20430
NM_200185	1558	93	17078
NM_200958	1832	116	20038
NM_199590	1018	67	11130
NM_001193674	6777	301	74194
NM_200533	1158	101	12616
NM_131230	1880	96	20532
NM_131187	1662	73	18152
NM_001145579	3579	149	39090
ENSDART00000155757	553	98	5960
NM_201043	1067	69	11608
NM_199595	2595	114	28282
NM_001030070	879	32	9570
NM_212599	3242	409	34988
NM_145195	489	86	5248
NM_214748	1778	452	18906
NM_001003840	1070	58	11550
NM_212598	1558	110	16750
NM_213383	1824	602	19136
NM_131765	1921	44	20688
NM_001033108	1865	355	19768
NM_213037	926	51	9934
NM_001328016	1754	92	18792
NM_001044395	1041	32	11174
NM_200972_2	1057	30	11324
NM_153661	1378	40	14696
NM_001302634	1322	59	14072
NM_173266	486	68	5126
NM_001045388	833	10	8854
NM_200944	1033	167	10822
NM_200291	1360	48	14388
NM_213093	1800	69	18994
NM_200550	1782	117	18744
NM_199574	1813	96	19084
NM_001002535	994	57	10420
NM_001002072	1163	76	12180
NM_001030075	4555	191	47798
NM_001025533	2603	68	27280
NM_001002104	1581	74	16522
NM_212904	1981	45	20734
NM_001302742	394	21	4110
NM_131057	2859	230	29680
NM_213435	1901	88	19794
NM_181330	2728	59	28448
NM_200737	485	71	4996
NM_200548	991	46	10298
NM_198121	1234	35	12776
NM_199864	1251	48	12934
NM_213079	1728	129	17778
NM_200621	3430	154	35368
NM_001044757	5951	278	61328
NM_001005931	2331	138	23988
NM_001024403	693	40	7130
NM_213462	1939	85	19940
NM_001020605	737	25	7580
NM_001007055	1328	171	13508
NM_001002525	1577	193	16008
NM_194377	1599	50	16374
NM_001353917	2288	145	23340
NM_001033106	1940	54	19844
NM_001089347	2094	72	21390
NM_001017902	1348	57	13744
NM_213077	5079	657	51342
NM_001017801	916	43	9330
NM_213294	1525	64	15534
NM_001081749	2396	145	24300
NM_001003618	1299	186	13064
NM_001030239	2705	219	27324
ENSDART00000177688	6163	676	61902
NM_205627	2866	807	28252
NM_001004627	1345	53	13580
NM_200115	1931	56	19500
NM_001017583	801	341	7766
NM_131686	3477	114	35022
NM_001037702	3795	153	38168
NM_001020688	1329	100	13302
NM_200129	1694	62	17004
NM_212684	3555	175	35636
NM_001002509	476	99	4688
NM_199692	2181	55	21868
NM_198364	1785	274	17642
NM_213535	1851	66	18472
NM_001077378	2168	75	21608
NM_001007766	2462	70	24552
NM_001113591	2287	122	22716
NM_001100070	893	11	8900
NM_200227	509	51	5024
NM_001002874	891	38	8844
NM_001002639	1794	240	17626
NM_001018166	2664	69	26418
NM_001193352	3305	712	32084
NM_199677	2030	462	19680
ENSDART00000147450	927	63	9128
NM_200103	2231	133	21984
NM_201467	1977	82	19490
NM_199537	1555	140	15252
NM_001013471	1225	33	12082
NM_001017888	1008	47	9920
NM_131801	2124	58	20896
NM_001089521	516	20	5066
NM_199547	2150	75	21106
NM_001083028	2853	65	27986
NM_212994	2227	266	21628
NM_201005	1653	64	16142
NM_131355	3115	309	30186
ENSDART00000171728	1281	50	12474
NM_001271820	2213	59	21552
NM_200068	3044	671	28992
NM_200937	2116	87	20524
NM_001012304	2365	345	22686
NM_213530	1628	57	15752
NM_001017851	1753	151	16830
ENSDART00000163534	1575	870	14384
NM_001003758	1471	40	14206
NM_001044811	947	27	9120
NM_001004554	4235	102	40794
NM_201050	1959	82	18812
NM_213109	1610	37	15470
NM_001002572	1107	34	10620
NM_001030000	785	193	7358
NM_131055	953	111	9048
NM_200674	2239	186	21296
NM_001002355	2291	88	21882
NM_214815	3914	626	36898
NM_001003503	1289	86	12270
NM_001083573	1082	35	10286
ENSDART00000133014	877	360	8000
NM_001012485	1916	72	18188
NM_001201417	1107	216	10334
NM_001017874	1045	40	9912
ENSDART00000157486	2397	653	22120
NM_001002521	960	41	9078
NM_214722	3146	151	29664
NM_001109839	2423	296	22662
NM_001025470	1776	130	16696
NM_001128680	1477	432	13550
NM_200544	1425	175	13308
NM_001013517	539	27	5058
NM_194408	2698	118	25304
NM_173253	4213	127	39566
NM_001305662	2633	171	24560
NM_001025186	1368	70	12766
NM_001007774	1090	19	10200
NM_213450	2688	180	24968
NM_131599	1227	154	11318
NM_001044332	2091	115	19418
NM_001075106	3383	209	31380
NM_001105588	2100	321	19262
NM_001037122_2	1162	24	10808
NM_001017579	953	63	8816
NM_001123279	1871	86	17320
NM_214817	1907	109	17610
NM_001042769	1471	477	13190
NM_213426	1246	485	11078
NM_001003452	1457	39	13478
NM_214772	3418	87	31592
NM_001024073	1943	101	17874
NM_001017601	516	299	4466
NM_213176	2872	188	26328
NM_212869	2180	112	20006
NM_001305543	2242	125	20542
NM_199755	1780	54	16350
NM_001007364	1096	42	10044
NM_001115140	2557	88	23440
NM_001328169	1228	79	11208
NM_200162	1861	140	16952
NM_212743	415	121	3686
NM_001004667	1392	299	12468
NM_001007059	822	20	7514
NM_001002366	1347	368	11948
NM_001113596	1641	92	14910
NM_199995	361	7	3292
NM_212653	2511	186	22736
NM_001013300	2429	95	22064
NM_001002478	640	30	5798
NM_001037108	818	22	7420
NM_130908	2177	43	19752
NM_001003483	1304	35	11808
NM_001002484	1091	26	9866
NM_199684	4125	216	37158
NM_212735	2658	88	23992
NM_001013528	1199	24	10826
NM_212721	2097	120	18834
NM_213428	1125	34	10126
NM_001009990	1994	58	17948
NM_001002534	818	56	7330
ENSDART00000163030	1388	366	12146
NM_001002164	1610	74	14438
NM_213280	1437	138	12808
NM_001089525	3846	83	34554
NM_001002869	2626	64	23572
NM_213363	2054	211	18270
NM_001110126	1521	32	13652
NM_199820	4601	188	41182
NM_001002058	1464	41	13100
NM_001326710	1280	57	11380
NM_200295	1397	53	12424
NM_001002152	1741	90	15450
NM_001199675	1110	48	9850
NM_001037393	1370	38	12176
NM_200522	5976	217	52882
NM_001197328	2211	90	19542
NM_131151	1311	30	11610
NM_001079961	2760	42	24442
NM_199824	2976	141	26256
NM_131572	903	54	7928
NM_205689	1543	911	12708
NM_001025535	1024	49	8986
NM_200038	1491	66	13086
NM_200342	1260	28	11070
NM_001007197	1484	79	12990
NM_001082830	1131	347	9612
NM_001002050	1276	42	11168
NM_199516	2304	287	19954
NM_001328559	2598	99	22718
NM_001045335	571	72	4942
NM_201303	3213	124	28072
NM_199540	2833	99	24730
NM_001159825	533	24	4646
NM_001115117	1974	84	17178
NM_001082798	1346	198	11558
ENSDART00000140321	936	335	7840
NM_212609	3157	480	27058
NM_001013273	3625	47	31558
NM_001198889	1425	131	12292
NM_001024399	989	30	8566
NM_200211	3625	161	31332
NM_001256729	1792	67	15428
NM_200125	1594	76	13702
NM_001007187	1698	38	14620
NM_200896	1087	108	9272
NM_212985	1619	54	13908
NM_212697	1759	91	15076
NM_131710	2418	38	20784
NM_205606	955	472	7746
NM_001126423	5006	266	42742
NM_001007180	1076	40	9180
NM_001077314	2329	88	19862
NM_200555	1283	45	10940
NM_001328507	1428	52	12166
NM_213216	1731	217	14556
NM_001118895	1758	53	14938
NM_201500	2311	65	19630
NM_001037700	1568	58	13304
NM_131784	1540	33	13076
NM_001288658	2035	35	17278
NM_201004	538	60	4514
NM_001045845	1245	72	10508
NM_201501	2246	1059	18020
NM_213477	2073	579	17026
NM_001005927	3621	99	30618
NM_131442	1356	33	11468
NM_201504	2600	109	21936
NM_200710	2233	41	18882
NM_001079816	1322	45	11150
NM_001017766	1563	43	13154
NM_213331	1267	60	10634
NM_001024377	2023	113	16946
NM_200954	2301	241	19154
NM_001001724	1252	41	10510
NM_001003640	1732	39	14544
NM_214792	1407	197	11644
NM_001012487	4758	118	39894
NM_199582	2262	55	18962
NM_173250	1964	74	16430
NM_001281997	741	24	6198
NM_001008627	2362	558	19274
NM_001002688	2438	82	20306
NM_201046	1776	48	14770
NM_199646	1823	101	15038
NM_001002333	1558	70	12852
NM_001328122	1014	336	8072
NM_201110	864	24	7140
NM_212769	1831	68	15096
NM_001076629	1060	58	8720
NM_001020578	2563	170	21054
NM_206829	1328	46	10936
NM_201125	1851	48	15258
NM_212601	1458	31	12022
NM_001172637	405	11	3330
NM_201308	3289	91	27030
NM_201327	1412	551	11090
NM_201466	2743	215	22390
NM_001312881	2798	368	22660
NM_213165	1693	83	13844
NM_199903	2246	92	18350
NM_001114406	2982	84	24370
NM_213350	1326	45	10816
NM_001020758	1123	29	9168
NM_001328551	1169	17	9542
NM_001277446	6296	380	51066
NM_199855	1873	29	15252
NM_001003422	932	212	7390
NM_200977	1154	18	9384
NM_131252	2569	136	20794
NM_001002375	1284	70	10382
NM_214683	3016	137	24408
NM_001079703	1422	36	11516
NM_001017699	777	37	6270
NM_001007061	1339	76	10780
NM_001077735	2831	110	22830
NM_001013344	748	166	5890
NM_200646	3533	133	28466
NM_201469	2279	158	18286
NM_213186	3362	161	27024
NM_214698	1755	44	14140
NM_001002067	764	18	6146
NM_001017745	3410	308	27194
NM_200130	1538	51	12352
NM_131058	2544	203	20312
NM_001005945	1105	48	8858
NM_200302	1501	41	12056
NM_213060	2913	81	23342
NM_199812	2747	115	21958
NM_001098481	616	21	4928
NM_201065	1326	159	10492
NM_199744	2103	76	16814
NM_001007767	2967	151	23666
NM_199655	2521	75	20158
NM_001110127	2367	71	18924
NM_001076560	2446	422	19198
NM_201084	2789	53	22292
NM_001114425	1983	58	15828
NM_001128529	3977	100	31752
NM_205537	1272	28	10130
