#transcript	length	unique_read_num	multiple_read_num
NM_199888	2218	126	29396
NM_001007767	2967	213	39264
NM_213529	1681	44	22322
NM_001013475	1087	43	14404
NM_001014345	2836	163	37526
NM_001172556	1236	139	16268
NM_213192	3045	372	40030
NM_152972	2976	79	39374
NM_001002375	1284	176	16790
NM_001007353	1005	763	12480
NM_153669	2212	95	29050
NM_131425	1825	85	23960
NM_131230	1880	169	24594
NM_212580	1787	297	23226
NM_199789	1511	85	19784
NM_131455	2783	188	36404
NM_199780	3197	205	41716
NM_214700	2126	136	27722
NM_207049	1806	699	22958
NM_001080993	3216	69	41806
NM_199706	1341	180	17268
NM_212933	1149	189	14740
NM_200291	1360	54	17546
NM_200304	1822	46	23496
NM_173249	703	54	9024
NM_001115117	1974	93	25386
ENSDART00000155839	1404	169	17908
NM_212566	1185	185	15068
NM_001115141	2817	153	36018
NM_213426	1246	835	15144
NM_200533	1158	100	14748
NM_001034178	683	25	8732
NM_001033105	1987	104	25362
NM_001005945	1105	87	14032
NM_201017	1698	410	21282
NM_001353848	2062	119	26220
NM_201331	1547	127	19614
NM_001082865	1438	39	18310
NM_001007367	1852	352	23276
NM_205708	1069	45	13586
NM_001080034	1078	37	13698
NM_213080	2202	90	27912
NM_213350	1326	54	16798
NM_001005592	577	19	7312
ENSDART00000152063	1286	357	15944
NM_198805	3777	348	47504
NM_213448	4203	269	52936
NM_001018166	2664	137	33574
NM_194380	2918	93	36808
NM_001204124	462	18	5824
NM_205599	1107	66	13932
NM_001305594	1300	45	16392
NM_173284	1132	89	14222
NM_001326612	884	120	11046
NM_214723	1488	36	18718
NM_001328559	2598	85	32658
NM_001161447	9738	648	121946
NM_001122784	3993	377	49850
NM_200107	1423	411	17488
NM_131833	1490	129	18584
NM_001002164	1610	84	20122
NM_001001729	2524	279	31324
NM_001075105	1472	1107	17312
NM_001003756	989	44	12298
NM_001031668	3687	336	45626
NM_001327928	826	26	10220
NM_214772	3418	73	42324
ENSDART00000152396	1793	222	22014
NM_001006055	878	37	10824
NM_200114	1681	297	20476
NM_200538	2335	156	28648
NM_001115095	3041	112	37368
NM_001326703	1064	69	13034
NM_200020	1456	803	17044
NM_199211	2219	180	27012
NM_213060	2913	101	35590
NM_212740	1660	122	20206
NM_001037386	2280	69	27804
NM_001037393	1370	73	16670
NM_201463	1857	133	22544
NM_200402	2859	353	34546
NM_198070	2674	107	32508
NM_131107	1375	198	16564
NM_001002557	975	41	11830
NM_214748	1778	418	21226
NM_001077430	1726	145	20856
NM_213031	1294	50	15690
NM_199570	2094	245	25216
NM_201117	1162	89	14016
NM_001017632	1861	163	22414
NM_212709	1904	69	23026
ENSDART00000155757	553	101	6602
NM_001351700	2305	238	27590
NM_130973	3475	204	41722
NM_200716	658	55	7876
NM_001044811	947	49	11340
NM_198356	3253	166	38886
NM_212937	1764	186	20976
NM_001017792	1005	38	12000
NM_199723	2044	58	24396
NM_197934	2550	57	30388
NM_199582	2262	84	26888
NM_001199106	384	25	4552
NM_199558	4692	230	55670
NM_181330	2728	89	32256
ENSDART00000125139	803	982	8532
NM_200129	1694	63	19996
NM_200769	606	27	7148
NM_200421	1579	186	18470
NM_173255	1600	64	18832
NM_205559	2111	210	24684
ENSDART00000163030	1388	382	15984
NM_198803	1558	484	17866
NM_201308	3289	131	38572
NM_001004554	4235	86	49730
NM_199430	1480	145	17256
NM_200800	1459	153	16998
NM_200279	1903	154	22212
NM_001081629	3711	107	43488
NM_001083812	4245	119	49628
NM_001004289	2206	955	24836
NM_001201417	1107	286	12650
NM_001077603	3283	163	38100
NM_212832	2205	115	25576
NM_001002869	2626	126	30416
NM_199642	1647	46	19108
NM_201062	1892	109	21890
NM_212790	1357	64	15682
NM_200260	1376	1515	14444
NM_001045049	1708	128	19672
NM_131775	1163	56	13408
NM_212698	1094	43	12606
NM_201452	5093	153	58566
NM_199691	2963	117	33984
NM_199725	632	159	7112
NM_213197	1918	115	21946
NM_001089347	2094	56	24026
NM_001159911	659	26	7552
NM_207054	2069	111	23680
NM_200468	819	243	9174
NM_001103140	886	25	10152
NM_199664	1037	39	11856
NM_001003890	2344	345	26530
NM_212601	1458	56	16656
NM_001114425	1983	112	22588
NM_213132	1347	280	15132
NM_001004627	1345	104	15258
NM_001044949	2722	397	30686
NM_130922	2069	63	23556
NM_131270	1152	136	13012
NM_001077726	1324	1034	14026
NM_200003	1707	68	19338
NM_001002300	2716	228	30610
NM_001020637	1220	726	13106
NM_001003631	1108	61	12494
NM_001005395	4371	371	49154
ENSDART00000159340	811	1182	7992
NM_001353917	2288	63	25792
NM_001145579	3579	74	40318
ENSDART00000132981	967	465	10448
NM_001193674	6777	355	76110
NM_001030187	978	132	10890
NM_200374	1336	48	14950
NM_200623	1867	113	20842
NM_001024400	608	568	6254
NM_001045064	6953	603	77244
NM_214773	1667	178	18480
NM_001305565	2116	41	23606
NM_001007446	1859	261	20512
NM_001305543	2242	188	24840
NM_001005989	1732	81	19212
NM_200921	1692	77	18756
NM_213449	3598	236	39742
NM_001020707	2405	1016	25704
ENSDART00000177156	1520	339	16542
NM_198877	1044	56	11536
NM_201125	1851	63	20484
NM_001007136	3193	217	35154
NM_214792	1407	133	15452
NM_001002050	1276	56	14070
NM_001024429	1877	85	20684
